Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
08-Nov-2023,16:00,"15,313.45",+1.08,+0.01%,"15,312.75","15,307.26","15,317.54","14,731,127"
08-Nov-2023,15:55,"15,312.36",+1.87,+0.01%,"15,312.56","15,309.49","15,320.02","5,418,955"
08-Nov-2023,15:50,"15,310.49",-7.19,-0.05%,"15,316.85","15,310.32","15,320.25","2,651,475"
08-Nov-2023,15:45,"15,317.69",+20.26,+0.13%,"15,297.42","15,297.38","15,320.79","2,745,248"
08-Nov-2023,15:40,"15,297.43",+8.92,+0.06%,"15,288.61","15,287.85","15,298.37","1,937,488"
08-Nov-2023,15:35,"15,288.51",-8.79,-0.06%,"15,297.42","15,288.26","15,297.46","1,842,637"
08-Nov-2023,15:30,"15,297.30",+1.66,+0.01%,"15,295.49","15,293.01","15,299.85","1,580,904"
08-Nov-2023,15:25,"15,295.64",+5.77,+0.04%,"15,289.80","15,287.86","15,296.58","1,542,962"
08-Nov-2023,15:20,"15,289.87",-1.50,-0.01%,"15,291.33","15,286.75","15,293.41","1,518,928"
08-Nov-2023,15:15,"15,291.37",+4.57,+0.03%,"15,287.02","15,282.63","15,292.14","1,585,096"
08-Nov-2023,15:10,"15,286.80",-3.16,-0.02%,"15,290.08","15,285.86","15,292.82","1,275,028"
08-Nov-2023,15:05,"15,289.96",+7.19,+0.05%,"15,283.39","15,282.55","15,290.40","1,476,322"
08-Nov-2023,15:00,"15,282.77",-15.15,-0.10%,"15,297.90","15,281.79","15,298.44","1,332,055"
08-Nov-2023,14:55,"15,297.92",-1.69,-0.01%,"15,298.90","15,291.52","15,299.18","1,121,621"
08-Nov-2023,14:50,"15,299.61",-5.67,-0.04%,"15,305.19","15,299.61","15,305.76","1,082,504"
08-Nov-2023,14:45,"15,305.28",-2.31,-0.02%,"15,307.64","15,298.60","15,308.93","1,073,125"
08-Nov-2023,14:40,"15,307.59",+9.26,+0.06%,"15,297.64","15,293.61","15,307.59","1,083,781"
08-Nov-2023,14:35,"15,298.33",-11.00,-0.07%,"15,309.31","15,296.26","15,313.64","1,470,255"
08-Nov-2023,14:30,"15,309.33",+0.07,+0.00%,"15,309.32","15,305.05","15,310.45","971,754"
08-Nov-2023,14:25,"15,309.26",+5.07,+0.03%,"15,304.06","15,303.68","15,310.55","937,211"
08-Nov-2023,14:20,"15,304.18",+2.50,+0.02%,"15,301.68","15,301.68","15,308.47","1,104,207"
08-Nov-2023,14:15,"15,301.68",-5.12,-0.03%,"15,306.80","15,301.46","15,307.54","985,702"
08-Nov-2023,14:10,"15,306.80",+9.47,+0.06%,"15,297.56","15,297.56","15,307.70","1,106,825"
08-Nov-2023,14:05,"15,297.34",+10.88,+0.07%,"15,286.45","15,281.99","15,300.61","1,172,428"
08-Nov-2023,14:00,"15,286.45",-2.72,-0.02%,"15,289.18","15,283.57","15,290.68","885,970"
08-Nov-2023,13:55,"15,289.18",-0.16,-0.00%,"15,289.43","15,284.83","15,290.99","953,480"
08-Nov-2023,13:50,"15,289.33",-2.35,-0.02%,"15,291.68","15,287.05","15,293.64","1,063,613"
08-Nov-2023,13:45,"15,291.68",+3.86,+0.03%,"15,288.30","15,287.44","15,292.65","957,801"
08-Nov-2023,13:40,"15,287.82",+1.38,+0.01%,"15,286.44","15,283.49","15,291.54","1,087,135"
08-Nov-2023,13:35,"15,286.44",+3.06,+0.02%,"15,283.39","15,282.48","15,287.42","1,081,781"
08-Nov-2023,13:30,"15,283.39",+6.65,+0.04%,"15,276.73","15,274.29","15,284.22","1,070,953"
08-Nov-2023,13:25,"15,276.73",+11.83,+0.08%,"15,264.90","15,257.77","15,277.72","1,126,755"
08-Nov-2023,13:20,"15,264.90",-5.72,-0.04%,"15,270.62","15,264.27","15,273.15","1,260,568"
08-Nov-2023,13:15,"15,270.62",-10.97,-0.07%,"15,281.59","15,267.80","15,281.80","1,274,906"
08-Nov-2023,13:10,"15,281.59",+10.69,+0.07%,"15,270.90","15,270.75","15,283.01","1,352,415"
08-Nov-2023,13:05,"15,270.90",+13.90,+0.09%,"15,257.00","15,250.21","15,273.19","1,800,382"
08-Nov-2023,13:00,"15,257.00",+0.70,+0.00%,"15,256.31","15,249.88","15,257.30","971,040"
08-Nov-2023,12:55,"15,256.31",-1.27,-0.01%,"15,257.57","15,252.46","15,257.82","895,576"
08-Nov-2023,12:50,"15,257.57",+0.42,+0.00%,"15,257.15","15,254.61","15,260.06","869,769"
08-Nov-2023,12:45,"15,257.15",-0.35,-0.00%,"15,257.50","15,252.62","15,259.51","1,049,260"
08-Nov-2023,12:40,"15,257.50",+15.98,+0.10%,"15,241.52","15,237.49","15,257.75","1,138,509"
08-Nov-2023,12:35,"15,241.52",-0.35,-0.00%,"15,241.87","15,234.15","15,241.87","1,223,120"
08-Nov-2023,12:30,"15,241.87",-2.06,-0.01%,"15,243.92","15,237.97","15,246.64","1,002,301"
08-Nov-2023,12:25,"15,243.92",+1.22,+0.01%,"15,242.70","15,241.54","15,247.78","1,197,904"
08-Nov-2023,12:20,"15,242.70",+5.56,+0.04%,"15,237.14","15,233.67","15,243.50","1,133,770"
08-Nov-2023,12:15,"15,237.14",+9.56,+0.06%,"15,227.58","15,225.84","15,242.19","1,145,075"
08-Nov-2023,12:10,"15,227.58",-26.98,-0.18%,"15,254.56","15,220.89","15,254.97","1,568,242"
08-Nov-2023,12:05,"15,254.56",-11.76,-0.08%,"15,266.32","15,250.13","15,268.12","1,558,969"
08-Nov-2023,12:00,"15,266.32",-16.30,-0.11%,"15,282.62","15,266.29","15,283.86","1,116,946"
08-Nov-2023,11:55,"15,282.62",-1.23,-0.01%,"15,283.85","15,273.97","15,283.92","1,492,509"
08-Nov-2023,11:50,"15,283.85",-3.93,-0.03%,"15,287.79","15,280.96","15,293.84","1,095,156"
08-Nov-2023,11:45,"15,287.79",+9.61,+0.06%,"15,278.18","15,275.27","15,287.89","1,119,326"
08-Nov-2023,11:40,"15,278.18",+1.08,+0.01%,"15,277.09","15,276.19","15,288.55","1,556,711"
08-Nov-2023,11:35,"15,277.09",+1.48,+0.01%,"15,275.61","15,271.59","15,284.13","1,869,622"
08-Nov-2023,11:30,"15,275.61",+6.88,+0.05%,"15,268.73","15,266.86","15,279.05","1,197,600"
08-Nov-2023,11:25,"15,268.73",-22.74,-0.15%,"15,291.47","15,261.75","15,291.47","1,633,403"
08-Nov-2023,11:20,"15,291.47",+7.92,+0.05%,"15,283.55","15,282.58","15,293.10","1,626,179"
08-Nov-2023,11:15,"15,283.55",+14.19,+0.09%,"15,269.35","15,269.28","15,285.02","1,401,207"
08-Nov-2023,11:10,"15,269.35",-12.97,-0.08%,"15,282.33","15,267.13","15,283.59","1,430,824"
08-Nov-2023,11:05,"15,282.33",+10.15,+0.07%,"15,272.18","15,269.90","15,284.32","1,720,285"
08-Nov-2023,11:00,"15,272.18",+0.75,+0.00%,"15,271.43","15,267.18","15,284.40","1,760,535"
08-Nov-2023,10:55,"15,271.43",-15.74,-0.10%,"15,287.17","15,270.05","15,289.00","1,647,765"
08-Nov-2023,10:50,"15,287.17",+3.46,+0.02%,"15,283.71","15,279.58","15,287.35","1,731,837"
08-Nov-2023,10:45,"15,283.71",+10.99,+0.07%,"15,272.72","15,264.72","15,283.71","1,967,720"
08-Nov-2023,10:40,"15,272.72",-7.13,-0.05%,"15,279.85","15,269.37","15,287.84","2,021,067"
08-Nov-2023,10:35,"15,279.85",+3.55,+0.02%,"15,276.30","15,272.64","15,286.02","1,832,180"
08-Nov-2023,10:30,"15,276.30",-6.65,-0.04%,"15,282.96","15,270.89","15,286.11","1,878,039"
08-Nov-2023,10:25,"15,282.96",-11.50,-0.08%,"15,294.45","15,270.55","15,294.97","2,141,769"
08-Nov-2023,10:20,"15,294.45",-0.46,-0.00%,"15,294.91","15,285.17","15,295.29","2,160,558"
08-Nov-2023,10:15,"15,294.91",-12.57,-0.08%,"15,307.48","15,293.75","15,312.29","1,926,997"
08-Nov-2023,10:10,"15,307.48",+19.78,+0.13%,"15,287.70","15,281.91","15,307.48","2,249,672"
08-Nov-2023,10:05,"15,287.70",-29.42,-0.19%,"15,317.13","15,282.03","15,320.19","2,933,020"
08-Nov-2023,10:00,"15,317.13",-22.16,-0.14%,"15,339.28","15,312.83","15,343.19","2,596,671"
08-Nov-2023,09:55,"15,339.28",+16.03,+0.10%,"15,323.26","15,322.10","15,343.09","2,514,737"
08-Nov-2023,09:50,"15,323.26",+7.60,+0.05%,"15,315.65","15,315.06","15,330.51","2,699,472"
08-Nov-2023,09:45,"15,315.65",-21.95,-0.14%,"15,337.60","15,311.78","15,337.60","3,215,816"
08-Nov-2023,09:40,"15,337.60",+2.08,+0.01%,"15,335.52","15,315.94","15,341.62","4,101,208"
08-Nov-2023,09:35,"15,335.52",+39.50,+0.26%,"15,313.90","15,308.80","15,335.61","14,884,305"
07-Nov-2023,20:05,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,372"
07-Nov-2023,20:00,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","5,459"
07-Nov-2023,19:55,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","6,435"
07-Nov-2023,19:50,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,920"
07-Nov-2023,19:45,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","5,031"
07-Nov-2023,19:40,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","2,036"
07-Nov-2023,19:35,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,925"
07-Nov-2023,19:30,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","1,932"
07-Nov-2023,19:25,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","5,620"
07-Nov-2023,19:20,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","8,121"
07-Nov-2023,19:15,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","1,529"
07-Nov-2023,19:10,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","5,753"
07-Nov-2023,19:05,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","12,969"
07-Nov-2023,19:00,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","14,937"
07-Nov-2023,18:55,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","11,712"
07-Nov-2023,18:50,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","8,036"
07-Nov-2023,18:45,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,374"
07-Nov-2023,18:40,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","3,514"
07-Nov-2023,18:35,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","8,246"
07-Nov-2023,18:30,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","2,187"
07-Nov-2023,18:25,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","3,373"
07-Nov-2023,18:20,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,542"
07-Nov-2023,18:15,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,524"
07-Nov-2023,18:10,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","2,492"
07-Nov-2023,18:05,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","7,934"
07-Nov-2023,18:00,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","3,793"
07-Nov-2023,17:55,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02",909
07-Nov-2023,17:50,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","9,016"
07-Nov-2023,17:45,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","6,765"
07-Nov-2023,17:40,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","8,142"
07-Nov-2023,17:35,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","8,971"
07-Nov-2023,17:30,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","16,739"
07-Nov-2023,17:25,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","10,057"
07-Nov-2023,17:20,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","4,697"
07-Nov-2023,17:15,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","15,216"
07-Nov-2023,17:10,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","19,764"
07-Nov-2023,17:05,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","25,602"
07-Nov-2023,17:00,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","65,660"
07-Nov-2023,16:55,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","177,245"
07-Nov-2023,16:50,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","46,970"
07-Nov-2023,16:45,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","25,527"
07-Nov-2023,16:40,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","34,733"
07-Nov-2023,16:35,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","17,337"
07-Nov-2023,16:30,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","46,643"
07-Nov-2023,16:25,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","58,310"
07-Nov-2023,16:20,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","113,072"
07-Nov-2023,16:15,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","87,665"
07-Nov-2023,16:10,"15,296.02",0.00,0.00%,"15,296.02","15,296.02","15,296.02","293,347"
07-Nov-2023,16:05,"15,296.02",-1.80,-0.01%,"15,297.60","15,296.02","15,297.60","83,125,521"
07-Nov-2023,16:00,"15,297.82",+9.70,+0.06%,"15,289.81","15,279.48","15,301.18","17,161,672"
07-Nov-2023,15:55,"15,288.12",-30.47,-0.20%,"15,314.14","15,288.12","15,315.64","6,112,538"
07-Nov-2023,15:50,"15,318.59",-9.33,-0.06%,"15,328.20","15,317.55","15,330.32","2,963,035"
07-Nov-2023,15:45,"15,327.92",-4.12,-0.03%,"15,331.88","15,326.60","15,331.88","2,398,768"
07-Nov-2023,15:40,"15,332.04",+8.39,+0.05%,"15,323.51","15,321.93","15,332.04","2,099,320"
07-Nov-2023,15:35,"15,323.65",+1.84,+0.01%,"15,321.42","15,319.58","15,326.33","1,774,330"
07-Nov-2023,15:30,"15,321.81",+0.57,+0.00%,"15,321.34","15,317.59","15,322.14","1,483,831"
07-Nov-2023,15:25,"15,321.25",+10.01,+0.07%,"15,311.28","15,304.63","15,321.25","2,021,653"
07-Nov-2023,15:20,"15,311.24",-0.85,-0.01%,"15,312.07","15,306.36","15,312.97","1,239,053"
07-Nov-2023,15:15,"15,312.08",+9.99,+0.07%,"15,302.11","15,299.89","15,313.15","1,292,062"
07-Nov-2023,15:10,"15,302.09",+0.15,+0.00%,"15,302.23","15,295.55","15,303.98","1,263,543"
07-Nov-2023,15:05,"15,301.95",-8.15,-0.05%,"15,310.31","15,301.95","15,315.66","1,502,119"
07-Nov-2023,15:00,"15,310.10",+1.45,+0.01%,"15,308.64","15,307.92","15,313.48","1,115,915"
07-Nov-2023,14:55,"15,308.65",-2.97,-0.02%,"15,311.66","15,305.64","15,314.43","975,351"
07-Nov-2023,14:50,"15,311.62",+0.03,+0.00%,"15,311.50","15,309.68","15,321.38","1,111,897"
07-Nov-2023,14:45,"15,311.59",-14.55,-0.09%,"15,326.13","15,307.64","15,326.19","1,278,806"
07-Nov-2023,14:40,"15,326.15",-7.44,-0.05%,"15,333.63","15,326.07","15,335.44","1,113,435"
07-Nov-2023,14:35,"15,333.58",+5.98,+0.04%,"15,327.94","15,327.94","15,334.69","1,133,137"
07-Nov-2023,14:30,"15,327.61",-2.93,-0.02%,"15,330.46","15,323.56","15,330.46","841,591"
07-Nov-2023,14:25,"15,330.54",+2.70,+0.02%,"15,327.86","15,325.34","15,331.78","821,415"
07-Nov-2023,14:20,"15,327.83",+3.78,+0.02%,"15,323.94","15,322.73","15,330.57","913,788"
07-Nov-2023,14:15,"15,324.05",-1.84,-0.01%,"15,325.88","15,323.98","15,331.01","898,189"
07-Nov-2023,14:10,"15,325.89",-5.97,-0.04%,"15,331.19","15,320.59","15,331.19","924,246"
07-Nov-2023,14:05,"15,331.87",+7.12,+0.05%,"15,324.75","15,324.71","15,334.63","910,871"
07-Nov-2023,14:00,"15,324.75",+0.96,+0.01%,"15,324.18","15,318.00","15,327.24","1,126,531"
07-Nov-2023,13:55,"15,323.79",-3.76,-0.02%,"15,327.51","15,323.75","15,331.29","1,083,401"
07-Nov-2023,13:50,"15,327.55",+9.46,+0.06%,"15,318.03","15,317.90","15,328.30","981,297"
07-Nov-2023,13:45,"15,318.09",-8.47,-0.06%,"15,326.57","15,316.54","15,326.57","1,029,284"
07-Nov-2023,13:40,"15,326.56",+3.82,+0.02%,"15,322.72","15,320.48","15,326.56","1,174,549"
07-Nov-2023,13:35,"15,322.74",+6.56,+0.04%,"15,316.18","15,316.18","15,326.33","1,153,035"
07-Nov-2023,13:30,"15,316.18",-4.74,-0.03%,"15,320.92","15,316.18","15,322.56","947,829"
07-Nov-2023,13:25,"15,320.92",+1.23,+0.01%,"15,319.67","15,311.47","15,324.73","1,130,647"
07-Nov-2023,13:20,"15,319.69",+6.50,+0.04%,"15,313.21","15,312.23","15,319.69","1,313,879"
07-Nov-2023,13:15,"15,313.19",+2.20,+0.01%,"15,311.01","15,309.23","15,317.22","1,278,516"
07-Nov-2023,13:10,"15,310.99",+8.44,+0.06%,"15,302.93","15,300.73","15,312.42","1,085,008"
07-Nov-2023,13:05,"15,302.55",+7.03,+0.05%,"15,295.72","15,291.64","15,304.24","1,069,055"
07-Nov-2023,13:00,"15,295.52",+12.74,+0.08%,"15,282.64","15,280.70","15,295.52","881,453"
07-Nov-2023,12:55,"15,282.77",-0.12,-0.00%,"15,282.46","15,278.89","15,288.67","946,241"
07-Nov-2023,12:50,"15,282.90",-4.76,-0.03%,"15,287.57","15,280.39","15,297.89","1,202,498"
07-Nov-2023,12:45,"15,287.66",+0.83,+0.01%,"15,287.15","15,281.44","15,287.86","818,730"
07-Nov-2023,12:40,"15,286.83",+9.79,+0.06%,"15,276.92","15,274.61","15,289.92","895,578"
07-Nov-2023,12:35,"15,277.04",+3.85,+0.03%,"15,273.35","15,259.95","15,280.89","1,393,505"
07-Nov-2023,12:30,"15,273.19",-5.42,-0.04%,"15,278.61","15,272.98","15,283.80","1,067,361"
07-Nov-2023,12:25,"15,278.60",+0.11,+0.00%,"15,278.54","15,274.23","15,283.82","1,038,000"
07-Nov-2023,12:20,"15,278.50",-3.82,-0.03%,"15,282.58","15,265.72","15,282.58","1,737,985"
07-Nov-2023,12:15,"15,282.32",-1.52,-0.01%,"15,283.41","15,279.94","15,283.88","945,880"
07-Nov-2023,12:10,"15,283.84",+5.56,+0.04%,"15,278.23","15,274.97","15,286.07","1,255,191"
07-Nov-2023,12:05,"15,278.28",-21.78,-0.14%,"15,299.97","15,278.23","15,300.02","1,439,288"
07-Nov-2023,12:00,"15,300.06",+4.37,+0.03%,"15,295.79","15,294.45","15,304.97","978,724"
07-Nov-2023,11:55,"15,295.69",+2.66,+0.02%,"15,293.05","15,291.44","15,296.81","1,002,214"
07-Nov-2023,11:50,"15,293.03",-24.08,-0.16%,"15,317.10","15,286.63","15,317.44","1,546,608"
07-Nov-2023,11:45,"15,317.11",-4.96,-0.03%,"15,322.39","15,316.75","15,325.32","1,231,718"
07-Nov-2023,11:40,"15,322.07",+0.91,+0.01%,"15,321.20","15,315.61","15,324.87","1,258,623"
07-Nov-2023,11:35,"15,321.16",+10.20,+0.07%,"15,310.83","15,306.51","15,322.00","1,437,415"
07-Nov-2023,11:30,"15,310.96",+8.80,+0.06%,"15,302.17","15,302.17","15,311.49","1,367,111"
07-Nov-2023,11:25,"15,302.16",+3.22,+0.02%,"15,298.87","15,298.11","15,308.23","1,311,673"
07-Nov-2023,11:20,"15,298.94",-8.82,-0.06%,"15,307.41","15,298.94","15,307.41","1,213,408"
07-Nov-2023,11:15,"15,307.76",-0.63,-0.00%,"15,307.95","15,304.09","15,315.32","1,388,520"
07-Nov-2023,11:10,"15,308.39",+3.67,+0.02%,"15,304.74","15,304.74","15,316.42","1,668,432"
07-Nov-2023,11:05,"15,304.72",-5.57,-0.04%,"15,310.53","15,296.73","15,312.26","1,696,027"
07-Nov-2023,11:00,"15,310.29",-2.78,-0.02%,"15,313.01","15,306.35","15,321.10","2,224,941"
07-Nov-2023,10:55,"15,313.06",+14.71,+0.10%,"15,298.24","15,298.01","15,313.12","2,008,298"
07-Nov-2023,10:50,"15,298.35",+12.93,+0.08%,"15,285.51","15,282.29","15,299.07","2,000,132"
07-Nov-2023,10:45,"15,285.42",+3.29,+0.02%,"15,282.11","15,279.74","15,288.21","1,849,980"
07-Nov-2023,10:40,"15,282.13",+8.08,+0.05%,"15,273.46","15,273.28","15,282.30","1,882,656"
07-Nov-2023,10:35,"15,274.05",+11.39,+0.07%,"15,262.75","15,260.55","15,278.37","2,157,029"
07-Nov-2023,10:30,"15,262.66",+21.87,+0.14%,"15,241.12","15,240.76","15,264.80","2,391,622"
07-Nov-2023,10:25,"15,240.79",+8.43,+0.06%,"15,231.44","15,227.81","15,241.87","1,929,450"
07-Nov-2023,10:20,"15,232.35",+12.57,+0.08%,"15,219.17","15,212.63","15,232.90","2,145,774"
07-Nov-2023,10:15,"15,219.79",+11.10,+0.07%,"15,208.59","15,201.51","15,221.78","2,278,425"
07-Nov-2023,10:10,"15,208.68",-25.47,-0.17%,"15,233.86","15,208.09","15,233.86","2,199,909"
07-Nov-2023,10:05,"15,234.15",+9.88,+0.06%,"15,224.53","15,224.53","15,240.78","2,593,615"
07-Nov-2023,10:00,"15,224.27",+20.78,+0.14%,"15,204.76","15,204.76","15,226.15","2,448,433"
07-Nov-2023,09:55,"15,203.49",+21.55,+0.14%,"15,182.66","15,180.36","15,205.05","2,270,290"
07-Nov-2023,09:50,"15,181.94",-7.98,-0.05%,"15,189.94","15,169.33","15,190.11","2,855,691"
07-Nov-2023,09:45,"15,189.93",+29.89,+0.20%,"15,160.88","15,160.88","15,191.82","3,428,623"
07-Nov-2023,09:40,"15,160.03",-4.63,-0.03%,"15,164.28","15,153.31","15,172.93","3,045,540"
07-Nov-2023,09:35,"15,164.66",+9.74,+0.06%,"15,201.77","15,164.58","15,211.66","13,381,424"
06-Nov-2023,20:05,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","2,589"
06-Nov-2023,20:00,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,679"
06-Nov-2023,19:55,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","5,425"
06-Nov-2023,19:50,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","1,506"
06-Nov-2023,19:45,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","4,485"
06-Nov-2023,19:40,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,149"
06-Nov-2023,19:35,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","4,307"
06-Nov-2023,19:30,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,357"
06-Nov-2023,19:25,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,703"
06-Nov-2023,19:20,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","1,707"
06-Nov-2023,19:15,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","5,638"
06-Nov-2023,19:10,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","2,006"
06-Nov-2023,19:05,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","8,465"
06-Nov-2023,19:00,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","9,275"
06-Nov-2023,18:55,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","4,332"
06-Nov-2023,18:50,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","6,612"
06-Nov-2023,18:45,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","2,844"
06-Nov-2023,18:40,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","2,200"
06-Nov-2023,18:35,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","2,968"
06-Nov-2023,18:30,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","1,913"
06-Nov-2023,18:25,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","43,702"
06-Nov-2023,18:20,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,745"
06-Nov-2023,18:15,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,109"
06-Nov-2023,18:10,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","7,169"
06-Nov-2023,18:05,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,298"
06-Nov-2023,18:00,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","6,547"
06-Nov-2023,17:55,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","9,837"
06-Nov-2023,17:50,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","5,593"
06-Nov-2023,17:45,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","9,541"
06-Nov-2023,17:40,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","25,279"
06-Nov-2023,17:35,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","15,211"
06-Nov-2023,17:30,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","3,726"
06-Nov-2023,17:25,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","2,250"
06-Nov-2023,17:20,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","5,171"
06-Nov-2023,17:15,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","4,190"
06-Nov-2023,17:10,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","6,650"
06-Nov-2023,17:05,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","5,633"
06-Nov-2023,17:00,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","9,187"
06-Nov-2023,16:55,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","5,488"
06-Nov-2023,16:50,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","11,609"
06-Nov-2023,16:45,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","10,780"
06-Nov-2023,16:40,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","7,642"
06-Nov-2023,16:35,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","7,843"
06-Nov-2023,16:30,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","14,053"
06-Nov-2023,16:25,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","29,559"
06-Nov-2023,16:20,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","21,318"
06-Nov-2023,16:15,"15,154.93",0.00,0.00%,"15,154.93","15,154.93","15,154.93","43,592"
