,CURRENCY_Log_Change,CURRENCY_High_Low_Spread,GOLD_Log_Change,GOLD_High_Low_Spread,TREASURY_Log_Change,TREASURY_High_Low_Spread,VIX_Log_Change,VIX_High_Low_Spread,NASDAQ_1hr_Moving_Average,NASDAQ_Volatility,SENTIMENT_Neg,SENTIMENT_Neu,SENTIMENT_Pos
2023-05-25,-0.0011517220146606,0.0044227838516235,-0.0100874268000285,0.0,0.0252236365481863,0.0839998722076416,-0.0454508658246351,1.25,13617.0102,0.0007823840488206,0.098,0.8176666666666667,0.0843333333333333
2023-05-26,-0.0030611228585486,0.0055491924285888,0.000514509176076,4.300048828125,-0.0010493045529003,0.0820000171661377,-0.0641901631336101,2.2899990000000017,13941.2399,0.0011104639471243,0.073,0.876,0.05
2023-05-30,-0.0014359146269737,0.0072370767593383,0.0071244116218897,31.5999755859375,-0.0292963415824468,0.0690000057220459,0.0,1.3599999999999994,14307.447749999998,0.000754736516825,0.085,0.824,0.091
2023-05-31,0.0023693153366323,0.0087162256240844,0.0030087604621398,20.0,-0.0171736434579373,0.059999942779541,0.0271204192343227,1.279999,14353.218400000002,0.0007659860896229,0.0424999999999999,0.88975,0.0675
2023-06-01,-0.003535739673558,0.0089831352233886,0.0071539286300617,28.699951171875,-0.0080055757778245,0.0880000591278076,-0.1365619953858463,2.01,14253.66525,0.000912044973827,0.043,0.8713333333333333,0.086
2023-06-02,0.0061149472576088,0.0061234235763549,-0.0130268356650233,35.0999755859375,0.0227438066119012,0.0880000591278076,-0.0694493882718715,1.2300000000000004,14448.861250000002,0.0007997581287373,0.04,0.874,0.086
2023-06-05,-0.0057939919849855,0.0047959089279174,0.0028641465728216,24.0999755859375,0.0005417371321639,0.0999999046325683,0.0088647017602482,0.629999999999999,14547.9367,0.0007047059742257,0.071,0.864,0.065
2023-06-06,0.0012310444535192,0.0065720081329345,0.0038231217714593,6.699951171875,0.0016233238347261,0.0520000457763671,-0.0536901331403125,1.0200000000000014,14553.26825,0.0008808856666667,,,
2023-06-07,-0.0012845298458357,0.0071386098861694,-0.0116679329513364,27.7000732421875,0.0227191491385726,0.1060001850128173,-0.0014336920018486,0.5199999999999996,14562.154149999998,0.0007360086389033,0.0746666666666666,0.8293333333333334,0.096
2023-06-08,0.0008775787233301,0.0080665349960327,0.010700777840001,25.9000244140625,-0.0186721706836526,0.1070001125335693,-0.021022883701409,0.6800000000000015,14304.0972,0.0007065445417272,0.045,0.8544999999999999,0.1004999999999999
2023-06-09,0.0070057557055419,0.003976821899414,-0.0007132429056668,9.5,0.0083121270752407,0.062000036239624,0.013100624045698,0.6400000000000006,14489.2236,0.0004777357381061,0.054,0.8625,0.084
2023-06-12,-0.0029501089086636,0.0055361986160278,-0.0035226085404931,12.0999755859375,0.0053263027039914,0.0829999446868896,0.0818764999687037,0.6999999999999993,14532.16275,0.0009001061712742,0.0414999999999999,0.879,0.08
2023-06-13,0.0011187330305841,0.0061954259872436,-0.0054873714836624,27.199951171875,0.0194640234259661,0.1590001583099365,-0.0270104198827624,0.5899999999999999,14790.781699999998,0.0011508413271111,0.048,0.87075,0.0809999999999999
2023-06-14,0.002446209229593,0.0082607269287109,0.0054873714836623,17.89990234375,-0.0112640307882104,0.0800001621246337,-0.0512572706839496,0.9000000000000004,14899.89055,0.0008499189610945,0.038,0.905,0.0572499999999999
2023-06-15,0.004964585042939,0.013425588607788,0.0012777594632126,32.800048828125,-0.0180760048827485,0.1340000629425048,0.0436996943478702,0.7300000000000004,15002.5097,0.0008179607290335,0.099,0.848,0.054
2023-06-16,0.0094453390353827,0.0050868988037109,0.0003064070167053,9.4000244140625,0.010937851584883,0.0810000896453857,-0.0685003819423998,1.0599999999999987,15187.3505,0.0007320004115809,0.0465,0.904,0.0494999999999999
2023-06-20,-0.0016290790607261,0.0050678253173828,-0.0117621347666349,27.2999267578125,-0.0106696027065067,0.0759999752044677,0.0,0.8100000000000005,15084.088700000002,0.0007855627399156,0.0183333333333333,0.9386666666666666,0.043
2023-06-21,-0.000360389075664,0.0054636001586914,-0.0011372784228845,16.800048828125,-0.0016103175374656,0.0780000686645507,-0.0502321254863333,0.7900000000000009,15067.268349999998,0.0008090242733176,0.033,0.845,0.123
2023-06-22,0.0065958385047386,0.0060051679611206,-0.0107125817267063,8.9000244140625,0.0202080725215771,0.0989999771118164,-0.0222146247337739,1.25,14865.911949999998,0.0005855932487288,0.036,0.915,0.05
2023-06-23,-0.0030732684689764,0.0113857984542846,0.0033404825344688,13.800048828125,-0.0159196628020952,0.0680000782012939,0.0402331302364523,0.92,15036.039049999998,0.0007912124891874,0.0525,0.8785000000000001,0.0694999999999999
2023-06-26,-0.0047776325035921,0.0033653974533081,0.0023940761271535,6.0,-0.0053633758054205,0.0580000877380371,0.0585215716196561,0.9300000000000016,14891.75745,0.0005955129093355,0.073,0.8475,0.0795
2023-06-27,0.0003491507013046,0.0072880983352661,-0.0050550965168347,15.4000244140625,0.0130894847236889,0.0840001106262207,-0.0364456199204562,0.75,14693.03285,0.000943223362435,0.069,0.8454999999999999,0.0855
2023-06-28,0.0042750923854213,0.0062851905822753,-0.0008885614102553,0.0,-0.0155124399469726,0.062000036239624,-0.0228202762590571,0.6000000000000014,14943.6935,0.0007683057843717,0.0265,0.89,0.0834999999999999
2023-06-29,-0.0037840835446616,0.0078316926956176,-0.0016224510460784,17.4000244140625,0.0380797068458779,0.121000051498413,0.0081572569489826,0.4399999999999995,14965.487400000002,0.0005231312574737,0.0669999999999999,0.8448333333333333,0.088
2023-06-30,-0.004389391468143,0.0097274780273437,0.0062136453694543,20.5,-0.0091229840057354,0.0650000572204589,0.0036859606789235,0.629999999999999,14948.174499999996,0.0004289606197625,0.0445,0.911,0.0445
2023-07-03,0.0036256293054998,0.0059540271759033,0.0003122596035431,11.5999755859375,0.0101603151239947,0.0879998207092285,-0.0014727543162745,0.379999999999999,15180.45215,0.0005438686040069,0.0455,0.848,0.1065
2023-07-05,-0.0025830280332718,0.0041117668151855,-0.0010933672637802,19.2000732421875,0.0223000125101758,0.0840001106262207,0.0,0.6899999999999995,15207.0688,0.000653071894624,0.032,0.915,0.054
2023-07-06,-0.0026090426102315,0.0067206621170043,-0.0056944618118119,7.0,0.0240432213445248,0.0900001525878906,0.0851290234926487,2.289999999999999,15194.34405,0.0007317868663431,0.02625,0.899,0.07475
2023-07-07,0.0031316333957207,0.0096051692962646,0.0091267683233349,20.699951171875,0.00222476949309,0.0879998207092285,-0.0403093884467893,1.7299990000000012,15088.9582,0.000648667090696,0.036,0.794,0.17
2023-07-10,0.0072356872762832,0.0048243999481201,-0.0006231570554215,13.7999267578125,-0.0109236804951428,0.1059999465942382,0.0160538564885634,1.169999000000001,15036.90485,0.0008400931619508,0.0526666666666666,0.8450000000000001,0.102
2023-07-11,0.0032964262291078,0.0046966075897216,0.0032674088391857,12.800048828125,-0.0065114236296523,0.0399999618530273,-0.0153797748991697,0.6199999999999992,15047.0478,0.000567028456633,0.037,0.8454999999999999,0.1175
2023-07-12,0.000737559855958,0.0113093852996826,0.0128104143346199,25.800048828125,-0.0303555909984591,0.1039998531341552,-0.0916779702551054,1.3100000000000005,15127.6332,0.0004800574653847,0.0366666666666666,0.828,0.1353333333333333
2023-07-13,0.0117770959638887,0.0065549612045288,0.0015324108197861,8.0999755859375,-0.0262413754089852,0.0850000381469726,0.0051565491792457,0.4900000000000002,15314.63295,0.0007219499213274,0.0354,0.8686,0.0958
2023-07-14,0.0070569714565135,0.0038684606552124,0.000459278160234,7.9000244140625,0.0153037520604539,0.057999849319458,-0.020037776175897,0.5399999999999991,15574.7269,0.0005546272527714,0.083,0.83,0.087
2023-07-17,0.0003817674903973,0.0045639276504516,-0.0039360823580764,9.9000244140625,-0.0057773465759194,0.056999921798706,0.0104400649966834,0.5700000000000003,15568.4161,0.0005377641160863,0.056,0.86725,0.077
2023-07-18,0.0008760804247072,0.0055667161941528,0.0126222802195776,15.0,-0.0021091220682673,0.0550000667572021,-0.0134430702564528,0.3800000000000008,15709.9567,0.000633301613723,,,
2023-07-19,-0.0007750081239522,0.0063437223434448,0.0001517429045972,4.5,-0.0124818857210654,0.0600001811981201,0.0340017972774893,0.7200000000000006,15842.3002,0.0007226932292085,0.05,0.879,0.07125
2023-07-20,-0.0021089211406578,0.0096516609191894,-0.0046631698156101,8.0999755859375,0.0294913383709877,0.0830001831054687,0.0165769561721921,0.6500000000000004,15822.57975,0.0008723739058632,0.045,0.8444,0.1107999999999999
2023-07-21,-0.0060993331427968,0.0037399530410766,-0.0020342782281946,2.5,-0.0044208103198584,0.0279998779296875,-0.0282729959353835,0.5200000000000014,15472.203050000002,0.000807540686851,,,
2023-07-24,-0.0010575594390251,0.0076236724853515,-0.0020384249531295,5.199951171875,0.0051989249749744,0.0669999122619628,0.0225382131933453,0.5700000000000003,15429.0298,0.0005947305648381,0.053,0.841,0.106
2023-07-25,-0.0056025324565005,0.006685733795166,0.0009177681383586,9.5,0.0141590286555597,0.0369999408721923,-0.0036010121735944,0.2699999999999996,15451.1214,0.0010760762742611,0.0526666666666666,0.8563333333333333,0.091
2023-07-26,-0.0011498495492449,0.0048093795776367,0.0034597077644024,5.800048828125,-0.0157158638997252,0.0550000667572021,-0.0495480270325339,1.0099999999999998,15556.73295,0.0010523813905444,0.0633333333333333,0.834,0.103
2023-07-27,0.0025226533826953,0.0167094469070434,-0.0120073995626593,0.0,0.0409570178593944,0.1689999103546142,0.0884634432822076,2.28,15511.61205,0.0007771792394874,0.0455,0.827,0.12775
2023-07-28,-0.0090322881585565,0.0099767446517944,0.0076809225040289,18.0,-0.0107756917470816,0.053999900817871,-0.0779052758208134,0.91,15473.88405,0.0006274757852719,0.0277499999999999,0.8845000000000001,0.08775
2023-07-31,0.0041365422634872,0.0039265155792236,0.0051387711460531,21.5999755859375,-0.0025227032037241,0.053999900817871,0.0222561115178239,0.5199999999999996,15751.170800000002,0.0006024365828365,0.016,0.904,0.08
2023-08-01,-0.0024224200404568,0.0047848224639892,-0.0152386100770674,24.7000732421875,0.0229722973452988,0.0560002326965332,0.0217715420832729,0.5500000000000007,15753.8116,0.0007919680531515,0.0415,0.9155,0.044
2023-08-02,0.0009352352486126,0.0087261199951171,-0.0017018269642495,20.4000244140625,0.0066428955778013,0.0910000801086425,0.1441531732125774,1.5300000000000011,15708.67645,0.0007829477752809,0.0346666666666666,0.887,0.0783333333333333
2023-08-03,-0.0058062472034985,0.0040407180786132,-0.0027911448212779,8.5,0.0268553839368069,0.0700001716613769,-0.0106217805880548,1.700000000000001,15366.530900000002,0.0009288075233047,0.0616666666666666,0.859,0.0793333333333333
2023-08-04,0.0006788086635511,0.01046884059906,0.0039260178715701,25.0,-0.0312791134069387,0.1479997634887695,0.0715022830923772,2.8199989999999997,15359.472449999996,0.0007366702039577,0.055,0.8706666666666667,0.0753333333333333
2023-08-07,0.0046542962860175,0.0045888423919677,-0.0031499215966817,11.199951171875,0.0044237294701318,0.0489997863769531,-0.0809690625336672,1.5900010000000009,15278.1357,0.0007507368826689,0.08725,0.82575,0.087
2023-08-08,4.398740400819888e-05,0.0078828334808349,-0.0048735188089433,10.199951171875,-0.0128333560873713,0.0499999523162841,0.0138541258709158,2.1799989999999987,15401.96855,0.0008007969057349,0.1065,0.8205,0.073
2023-08-09,-0.0040300518423631,0.0038424730300903,-0.0045318224046941,15.10009765625,-0.0034834418849229,0.0479998588562011,-0.0018779348242,1.4900009999999977,15273.327800000005,0.0011252495629178,0.04175,0.8747499999999999,0.08325
2023-08-10,0.0017110349162028,0.0090360641479492,-0.0005222204866973,16.4000244140625,0.0168070786988042,0.1369998455047607,-0.0069160916983731,2.260001000000001,15108.99465,0.0007771630512873,0.039,0.851,0.111
2023-08-11,0.00036230757421,0.0052546262741088,-0.0007838424255554,4.7999267578125,0.0213393878180898,0.0780000686645507,-0.0658432625840552,1.6700000000000017,15123.0285,0.0006271613058343,0.0795,0.823,0.097
2023-08-14,-0.0033984892951348,0.0082858800888061,-0.0012031118637709,9.2999267578125,0.0038313728748963,0.069000244140625,-0.0013486178712935,1.2899990000000017,15026.497100000002,0.0007605464764887,0.022,0.887,0.091
2023-08-15,-0.0031579671245037,0.0048818588256835,-0.0042485053218494,12.699951171875,0.0088043824816703,0.1080002784729003,0.1049555146276396,1.66,15203.8617,0.0008581238705774,0.0603333333333333,0.9043333333333332,0.0353333333333333
2023-08-16,-0.0005235270892915,0.0036940574645996,-0.0033696785716191,14.199951171875,0.0087274293910421,0.0710000991821289,0.0192546261382333,1.129999999999999,15035.506149999996,0.0006688983290488,0.055,0.8480000000000001,0.0975
2023-08-17,-0.0026897159765402,0.0054906606674194,-0.0063488918382111,18.4000244140625,0.0116742373781734,0.0560002326965332,0.0640540809896631,1.729999000000003,14878.4104,0.0007512104866355,0.0595,0.85,0.0905
2023-08-18,-2.170477883410121e-05,0.0049161911010742,0.0010609517869105,5.7000732421875,-0.0133195473337217,0.0570001602172851,-0.0335353979232136,1.740000000000002,14709.5296,0.0007427162277987,0.028,0.898,0.074
2023-08-21,8.703551240746353e-05,0.0042947530746459,0.0038101719353384,0.2999267578125,0.0211808408864914,0.0659999847412109,-0.0098751897413526,1.230001999999999,14699.69525,0.0008778922957627,0.031,0.85,0.119
2023-08-22,0.0020903019933335,0.0097994804382324,0.0016360008536025,4.0,-0.0032295158038431,0.0520000457763671,-0.0093842336402966,0.9699989999999978,14941.294,0.0006272698456002,0.04175,0.8720000000000001,0.08625
2023-08-23,-0.0047513762519917,0.0067524909973144,0.0115862657851445,8.9000244140625,-0.0304973469152586,0.1019997596740722,-0.0601090799804855,1.1900000000000013,14912.25835,0.0008349508262687,0.04,0.8688333333333335,0.091
2023-08-24,0.0017587818836837,0.0061407089233398,-0.0001564098483359,2.60009765625,0.0087751491363272,0.0489997863769531,0.073571501620812,1.84,15151.335,0.001456566478671,0.0432857142857142,0.8592857142857142,0.0974285714285714
2023-08-25,-0.0061528145194245,0.0073058605194091,-0.00370824111861,8.7000732421875,0.0009439958439537,0.0809998512268066,-0.0925234270366788,1.9100010000000007,14819.7656,0.000705999076383,0.057,0.887,0.056
2023-08-28,-0.0001620624235323,0.0021970272064208,0.0035518704503101,6.0,-0.0063897865615271,0.0400004386901855,-0.0390166523424517,1.2800009999999986,14947.9428,0.0006882960939341,0.04,0.8973333333333332,0.0626666666666666
2023-08-29,0.0026055993913908,0.0073170661926269,0.0096513697844355,19.5999755859375,-0.0215990336940572,0.1370000839233398,-0.0426749480213689,0.9600000000000009,15053.7746,0.0007536248633605,0.04,0.86,0.0995
2023-08-30,0.004024426701278,0.0089355707168579,0.0040198202604455,11.800048828125,-0.0009709192024359,0.068000316619873,-0.0402454594797826,0.8699999999999992,15377.706150000002,0.000663167213331,0.084,0.823,0.094
2023-08-31,0.0058101804687864,0.0102550983428955,-0.0031423581073141,6.2000732421875,-0.0060894343501968,0.0409998893737793,-0.0225874812318806,0.5600000000000005,15464.0595,0.0008650212489775,0.0349999999999999,0.8925000000000001,0.0725
2023-09-01,-0.0081227411601446,0.0094944238662719,0.0008252180232353,13.4000244140625,0.0193569861201368,0.1399998664855957,-0.0360128939249692,0.5400000000000009,15505.66845,0.0005664833816806,0.054,0.903,0.043
2023-09-05,0.0017254962677647,0.0091581344604492,-0.0070357753538675,9.7000732421875,0.0225101951482741,0.0580000877380371,0.0,0.7700000000000014,15488.1887,0.0007005860672389,0.047,0.8965,0.0564999999999999
2023-09-06,-0.0063485045726457,0.0043033361434936,-0.004214024777917,9.0,0.0051413611132688,0.0660004615783691,0.0309230542095254,1.17,15505.176900000002,0.0008593275145509,,,
2023-09-07,-0.000182395439486,0.0046577453613281,-0.0003128457579778,4.0,-0.0070175100384492,0.0500001907348632,-0.0034662079764861,1.2899999999999991,15360.98455,0.0006101087721507,0.0543333333333333,0.856,0.0896666666666666
2023-09-08,-0.0024634271506727,0.0046988725662231,0.0004692637581011,6.2999267578125,-0.0004696717271356,0.0510001182556152,-0.0396652563924315,1.2899999999999991,15261.9377,0.000679230183356,0.0654,0.8624,0.0723999999999999
2023-09-11,0.0018952427901443,0.0045397281646728,0.0025509680494884,6.5,0.007020906395632,0.0280003547668457,-0.0028943580263644,0.5899999999999999,15287.1064,0.0006273766669818,0.045,0.8463333333333334,0.1086666666666666
2023-09-12,0.0030055982194113,0.0056462287902832,-0.0062588217113738,9.5,-0.005612776128422,0.0339999198913574,0.030683819938602,0.7099999999999991,15459.0241,0.0006846050781038,0.0502,0.8524,0.0974
2023-09-13,0.0002688684253404,0.0047997236251831,-0.0011517503252711,5.699951171875,-0.0035239943588535,0.1089997291564941,-0.0541453066176,1.2699999999999996,15291.24505,0.0005633807745884,0.032,0.8645,0.1035
2023-09-14,-0.0017727594378955,0.0099927186965942,0.0004713280283196,7.0,0.0091367704872756,0.0749998092651367,-0.0502006539916369,0.6700000000000017,15351.08475,0.0005833057667374,0.0393333333333333,0.9006666666666666,0.0596666666666666
2023-09-15,-0.0090826963352982,0.0052965879440307,0.0071471474890586,3.800048828125,0.0078978155851519,0.0349998474121093,0.0729372403126863,1.4900000000000002,15469.898749999998,0.0005114030273168,0.081,0.845,0.074
2023-09-18,0.0029188227021976,0.0041838884353637,0.0040465135766017,5.0999755859375,-0.0006944241619035,0.0480003356933593,0.0151136378100483,0.8900000000000006,15202.9489,0.0006030993061603,0.0835,0.825,0.092
2023-09-19,0.0022856390003425,0.0042915344238281,0.0002588326661272,2.0,0.0105942967547102,0.0399999618530273,0.0078264362494639,1.0200000000000014,15222.5074,0.0008125541583373,0.06475,0.86725,0.0685
2023-09-20,-0.0009939536517845,0.0051189661026,0.0070146644510382,16.4000244140625,-0.0036722085032228,0.0479998588562011,0.0704564821445801,1.58,15191.837349999998,0.0007559646459794,0.0562,0.858,0.0849999999999999
2023-09-21,-0.0027202094957808,0.0054517984390258,-0.0136619931399328,4.800048828125,0.0296771223317282,0.0279998779296875,0.1471437959472754,2.4400010000000005,14962.718300000002,0.0008151893777295,0.0386666666666666,0.8893333333333332,0.072
2023-09-22,0.0007992186092448,0.0056300163269042,0.0032253439402924,0.0,-0.0094191806176457,0.0620002746582031,-0.0195746019976375,1.4800000000000004,14697.152850000002,0.0008819343336341,0.0501666666666666,0.85,0.0999999999999999
2023-09-25,-0.0012253193745865,0.0078105926513671,-0.0045809808524142,0.0,0.0231635333028014,0.0469999313354492,-0.0175958200299129,1.619999,14697.628949999998,0.0006641697477459,0.0608,0.8612,0.0779999999999999
2023-09-26,-0.005352496698744,0.0040810108184814,-0.0084883670118787,4.699951171875,0.0035165467032084,0.0810003280639648,0.1139625186272135,2.3299999999999983,14763.191450000002,0.0009828103883967,0.07075,0.84875,0.08025
2023-09-27,-0.0020949525340855,0.0064672231674194,-0.0152707362119943,0.0,0.0148085980687134,0.1519999504089355,-0.0387563036091723,1.6799980000000012,14548.88125,0.0010402024199096,0.0721666666666666,0.8391666666666667,0.0885
2023-09-28,-0.0060904726318523,0.0086793899536132,-0.006002135474614,21.5,-0.006288604763013,0.0910000801086425,-0.049503865594673,1.7100009999999983,14578.618299999998,0.0009792621022663,0.0405,0.87425,0.0855
2023-09-29,0.0054249248145734,0.0059418678283691,-0.0066334603916072,26.300048828125,-0.0052345087126543,0.0669999122619628,0.0103271141558495,1.9099999999999984,14710.115,0.001088181365651,0.0445,0.8805000000000001,0.075
2023-10-02,0.000264060786973,0.0098237991333007,-0.0098421042458859,19.2000732421875,0.0237695142710597,0.0760002136230468,0.0051238937857848,1.619999,14717.008849999998,0.0009736155533099,0.0613333333333333,0.8526666666666666,0.086
2023-10-03,-0.0080289723807809,0.0044413805007934,-0.0029551953045939,14.0999755859375,0.0250935583949941,0.1110000610351562,0.1162043974566517,2.960000000000001,14833.25115,0.0010219153484889,0.048,0.882,0.07
2023-10-04,-0.000806750164114,0.0078723430633544,-0.0033487861038289,11.7999267578125,-0.0140507524964515,0.0669999122619628,-0.0625856433649896,2.580000000000002,14569.668049999998,0.0009353050520141,0.044,0.911,0.045
2023-10-05,0.0033147797707237,0.0035960674285888,-0.0010453767983573,10.7000732421875,-0.0038087489158312,0.0729999542236328,-0.004855687986659,1.3199999999999967,14776.0892,0.0010118032094025,0.0279999999999999,0.904,0.068
2023-10-06,0.0037580887037196,0.0114221572875976,0.0074586151734713,22.4000244140625,0.0141039939836631,0.1470003128051757,-0.0578903394440085,2.739999000000001,14718.7977,0.0007692583580865,0.022,0.865,0.113
2023-10-09,0.0019741653150437,0.0054970979690551,0.010490108470351,19.0,0.0027137083026529,0.0,0.0142249901219322,2.040001,14966.70555,0.0007354771987147,0.05925,0.8704999999999999,0.07025
2023-10-10,0.0010784244414369,0.0063560009002685,0.0061986453697419,8.5999755859375,-0.0300487524052252,0.0949997901916503,-0.0385881426824558,1.350000999999999,15047.64845,0.0007445622769621,0.089,0.8005,0.1105
2023-10-11,0.0024468013261512,0.0040775537490844,0.0063206856067081,5.5,-0.0129732456531325,0.059999942779541,-0.0567785923902093,1.6900009999999988,15136.54375,0.0009547873719177,0.0955,0.8285,0.0755
2023-10-12,0.0018362293444184,0.0093125104904174,-0.0018706079095983,14.199951171875,0.0251437135337969,0.1960000991821289,0.0366118365855674,2.639999999999999,15242.230550000002,0.0010154025375515,0.1185,0.7925,0.089
2023-10-13,-0.0082738759479995,0.0062394142150878,0.0306079017446639,52.5999755859375,-0.0177715212519247,0.064000129699707,0.1463310311945126,4.280000999999999,15185.254100000002,0.0007836301615739,0.058,0.87275,0.069
2023-10-16,-0.001442402272884,0.0038294792175292,-0.0032740311580042,10.7999267578125,0.0177715212519246,0.059000015258789,-0.1156502766666781,2.4300010000000007,15000.736500000005,0.0009692053316743,0.025,0.872,0.103
2023-10-17,0.0031086493721078,0.0061593055725097,0.0008324968566677,11.5,0.0282475583666483,0.0989999771118164,0.0381921616992611,1.5700019999999988,15164.1205,0.0011613795332025,0.114,0.758,0.127
2023-10-18,0.0017746511949462,0.0068374872207641,0.0168132365217318,22.9000244140625,0.0116911769143491,0.0939998626708984,0.0722686376960539,2.270000999999997,15119.5871,0.0016663806200991,0.044,0.89,0.066
2023-10-19,-0.0032722255890128,0.0056506395339965,0.0066773830904018,32.0,0.0169838520304392,0.1019997596740722,0.1074395705147969,2.850000999999999,14912.374099999995,0.0010890276955217,0.0545,0.8545,0.0905
2023-10-20,0.0045418654277607,0.0035282373428344,0.0071376321141812,8.199951171875,-0.0129138460545825,0.1009998321533203,0.0143820158006709,1.4099999999999966,14780.002,0.0011614538278142,0.034,0.934,0.031
2023-10-23,0.0003281899856529,0.0075529813766479,-0.0031322401557761,6.0,-0.0176197898091857,0.1660003662109375,-0.0637096584979618,3.599999999999998,14557.117299999998,0.0008653978334115,0.01,0.86,0.129
2023-10-24,0.0075153305689564,0.010624885559082,-0.0006580360180047,4.699951171875,0.0004133771259901,0.0619997978210449,-0.0712045480984062,1.59,14610.140399999998,0.0010191017726839,0.056,0.85275,0.09125
2023-10-25,-0.0070068769827512,0.0039900541305541,0.0045970001603473,14.10009765625,0.0230787152143614,0.1080002784729003,0.0623287506221063,2.379998999999998,14737.68865,0.0015634671848319,0.0865,0.813,0.101
2023-10-26,-0.0026558561409556,0.0043390989303588,0.0015611896722705,7.7999267578125,-0.0220462654306932,0.1409997940063476,0.0239795677860135,1.7399999999999984,14379.8907,0.0010412885593416,0.0413333333333333,0.8700000000000001,0.0886666666666666
2023-10-27,-0.0002641233964654,0.0061413049697875,0.0007042731011225,0.0,0.0,0.0490002632141113,0.0281305795719174,2.350000999999999,14116.409049999998,0.0009549973890604,0.05875,0.8280000000000001,0.113
2023-10-30,-0.0001901533629273,0.0077587366104125,0.0038144875229852,11.5999755859375,0.0061729024111788,0.054999828338623,-0.0741441378650149,1.6100010000000005,14186.769450000002,0.0008823848521582,0.059,0.902,0.039
2023-10-31,0.0049660774024852,0.0101470947265625,-0.0055257086747362,17.300048828125,0.0,0.0770001411437988,-0.0850341017869334,1.890001999999999,14333.663299999997,0.0010799566453578,,,
2023-11-01,-0.0033910961552048,0.0057896375656127,-0.0032290150880346,12.699951171875,-0.0177984759203519,0.125,-0.0725824337254995,1.7900010000000002,14412.295999999998,0.000578534095693,0.05275,0.889,0.0582499999999999
2023-11-02,0.0007514310744385,0.0085830688476562,0.0034304981256061,10.800048828125,-0.0253766806766211,0.0770001411437988,-0.0744272652720407,1.0400009999999984,14673.34385,0.0006977487627305,0.061,0.8734999999999999,0.0655
2023-11-03,0.0030218690662462,0.0121512413024902,0.0029670004669155,2.5,-0.0240609977801048,0.1589999198913574,-0.0490775617860099,0.92,14922.81955,0.0006357402199233,0.061,0.8475,0.0915
2023-11-06,0.0105900702619347,0.0033602714538574,-0.0049835367669279,4.199951171875,0.022560628998741,0.0580000877380371,-0.0013422820807294,0.7400000000000002,15101.55545,0.0006563884594804,0.062,0.8275,0.11
2023-11-07,-0.0009869601713547,0.0056828260421752,-0.0074967054908099,6.10009765625,-0.0197125580237416,0.0829997062683105,-0.0053872184162101,0.4599999999999991,15155.4128,0.0006502270627519,0.006,0.885,0.109
