Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,AMAT_Log_Change,AMAT_High_Low_Spread,AMAT_Volume,AMAT_1hr_Moving_Average,AMAT_RSI,AMAT_Volatility
2022-11-21 12:00:00,2022-11-21 12:00:00,102.39,-0.370000000000005,-0.00360062281043212,102.77,102.17,102.78,84202.0,-0.0036071206549575523,0.6099999999999994,84202.0,102.57020500000002,53.47745450330347,0.0022802261780312666
2022-11-21 12:05:00,2022-11-21 12:05:00,102.55,0.159999999999997,0.00156265260279321,102.38,102.37,102.78,158427.0,0.0015614329316642136,0.4099999999999966,158427.0,102.580705,54.27253047738399,0.0022802261780312666
2022-11-21 12:10:00,2022-11-21 12:10:00,102.95,0.400000000000006,0.00390053632374457,102.55,102.52,102.98,538252.0,0.003892948955408864,0.46000000000000796,538252.0,102.59520499999999,59.86807936013293,0.0022802261780312666
2022-11-21 12:15:00,2022-11-21 12:15:00,103.03,0.0799999999999983,0.000777076250607074,102.94,102.85,103.209,44579.0,0.0007767744831780875,0.35900000000000887,44579.0,102.63270500000002,64.63447677884349,0.0022802261780312666
2022-11-21 12:20:00,2022-11-21 12:20:00,102.99,-0.0400000000000063,-0.000388236435989578,103.01,102.92,103.13,35146.0,-0.000388311819266389,0.20999999999999375,35146.0,102.685455,63.24991804174391,0.0022802261780312666
2022-11-21 12:25:00,2022-11-21 12:25:00,102.97,-0.019999999999996,-0.000194193611030158,102.99,102.79,102.99,34064.0,-0.0001942124690508513,0.19999999999998863,34064.0,102.73495499999999,61.976381461675466,0.0022802261780312666
2022-11-21 12:30:00,2022-11-21 12:30:00,103.105,0.135000000000005,0.00131106147421584,102.955,102.94,103.19,42645.0,0.0013102027835700674,0.25,42645.0,102.77670499999999,62.95653117707698,0.0022802261780312666
2022-11-21 12:35:00,2022-11-21 12:35:00,103.5154,0.410399999999996,0.00398040832161385,103.105,103.05,103.55,57979.0,0.003972507455253728,0.5,57979.0,102.824955,62.31435985203989,0.0022802261780312666
2022-11-21 12:40:00,2022-11-21 12:40:00,103.675,0.159599999999998,0.00154179957764736,103.5,103.45,103.78,44814.0,0.0015406122249618588,0.3299999999999983,44814.0,102.868955,58.44646009618293,0.0022802261780312666
2022-11-21 12:45:00,2022-11-21 12:45:00,103.895,0.219999999999999,0.00212201591511935,103.6718,103.63,103.91,46637.0,0.0021197676193984525,0.28000000000000114,46637.0,102.89654499999999,65.24602158404954,0.0022802261780312666
2022-11-21 12:50:00,2022-11-21 12:50:00,103.92256,0.0275600000000082,0.000265267818470651,103.885,103.88,104.01,53938.0,0.00026523264118373275,0.13000000000000966,53938.0,102.945795,63.95325306081134,0.0022802261780312666
2022-11-21 12:55:00,2022-11-21 12:55:00,103.87,-0.0525599999999997,-0.000505761212964728,103.91,103.68,103.96,53982.0,-0.0005058891533070139,0.2799999999999869,53982.0,102.99004500000001,63.10403354632584,0.0022802261780312666
2022-11-21 13:00:00,2022-11-21 13:00:00,103.74,-0.13000000000001,-0.00125156445556955,103.89,103.68,103.92,62873.0,-0.0012523483164659486,0.23999999999999488,62873.0,103.03304499999999,59.04802316293917,0.0022802261780312666
2022-11-21 13:05:00,2022-11-21 13:05:00,103.98,0.240000000000009,0.00231347599768661,103.73,103.71,104.025,63760.0,0.0023108040323156637,0.31500000000001194,63760.0,103.061045,65.11395002320519,0.0022802261780312666
2022-11-21 13:10:00,2022-11-21 13:10:00,104.13,0.149999999999991,0.00144258511252156,103.96,103.87,104.22,114993.0,0.0014415455862347262,0.3499999999999943,114993.0,103.11034,73.74705988782311,0.0022802261780312666
2022-11-21 13:15:00,2022-11-21 13:15:00,104.6,0.469999999999999,0.00451358878325169,104.0227,104.0227,104.63,60123.0,0.004503433089017931,0.6072999999999951,60123.0,103.178475,78.3062882632737,0.0022802261780312666
2022-11-21 13:20:00,2022-11-21 13:20:00,104.63,0.0300000000000011,0.000286806883365212,104.585,104.47,104.68,53706.0,0.0002867657621334501,0.21000000000000796,53706.0,103.277225,80.21863972877546,0.0022802261780312666
2022-11-21 13:25:00,2022-11-21 13:25:00,104.33,-0.299999999999997,-0.00286724648762303,104.4875,104.27,104.69,55504.0,-0.0028713649130779314,0.4200000000000017,55504.0,103.37459999999999,75.3036437246962,0.0022802261780312666
2022-11-21 13:30:00,2022-11-21 13:30:00,104.39,0.0600000000000023,0.000575098245950372,104.33,104.18,104.47,54166.0,0.0005749329403291761,0.28999999999999204,54166.0,103.4681,74.18588336463803,0.0022802261780312666
2022-11-21 13:35:00,2022-11-21 13:35:00,104.65,0.260000000000005,0.00249066002490665,104.4,104.37,104.67,51626.0,0.0024875634718017074,0.29999999999999716,51626.0,103.5536,75.43659424190857,0.0022802261780312666
2022-11-21 13:40:00,2022-11-21 13:40:00,104.975,0.324999999999989,0.00310559006211169,104.66,104.56,105.01,96797.0,0.0031007776782481854,0.45000000000000284,96797.0,103.6481,85.21683214717756,0.0022802261780312666
2022-11-21 13:45:00,2022-11-21 13:45:00,104.74,-0.234999999999999,-0.00223862824482019,104.98,95.28,104.99,66614.0,-0.002241137718915395,9.709999999999994,66614.0,103.7781,79.23804844704561,0.0022802261780312666
2022-11-21 13:50:00,2022-11-21 13:50:00,104.52,-0.219999999999999,-0.0021004391827382,104.74,104.48,104.76,53054.0,-0.002102648198929844,0.28000000000000114,53054.0,103.88759999999999,72.01889417467,0.0022802261780312666
2022-11-21 13:55:00,2022-11-21 13:55:00,104.68,0.160000000000011,0.00153080750095686,104.6404,104.42,104.7515,63686.0,0.0015296370095334146,0.33149999999999125,63686.0,103.97262,72.63299973663413,0.0022802261780312666
2022-11-21 14:00:00,2022-11-21 14:00:00,104.7,0.019999999999996,0.000191058463889912,104.7,104.63,104.76,48449.0,0.00019104021454611575,0.13000000000000966,48449.0,104.05711999999998,73.58542613761756,0.0022802261780312666
2022-11-21 14:05:00,2022-11-21 14:05:00,104.826486,0.126486,0.00120808022922636,104.6457,104.6457,104.89,66763.0,0.0012073510874881896,0.24429999999999552,66763.0,104.139905,74.875160989665,0.0022802261780312666
2022-11-21 14:10:00,2022-11-21 14:10:00,104.874854,0.0483679999999964,0.000461410105839057,104.78,104.78,104.97,103376.0,0.00046130368892952545,0.18999999999999773,103376.0,104.23115499999999,74.27800582390975,0.0022802261780312666
2022-11-21 14:15:00,2022-11-21 14:15:00,104.9349,0.0600459999999998,0.000572549068816819,104.865,104.765,104.98,54385.0,0.0005723852251348216,0.2150000000000034,54385.0,104.319155,71.54269688158263,0.0022802261780312666
2022-11-21 14:20:00,2022-11-21 14:20:00,105.06,0.125100000000003,0.00119216771541216,104.93,104.9,105.08,79343.0,0.0011914576477716962,0.1799999999999926,79343.0,104.390655,71.24154939081996,0.0022802261780312666
2022-11-21 14:25:00,2022-11-21 14:25:00,104.72,-0.340000000000003,-0.00323624595469259,105.07,104.6201,105.07,93150.0,-0.003241493924171067,0.4498999999999995,93150.0,104.460565,62.20370874406823,0.0022802261780312666
2022-11-21 14:30:00,2022-11-21 14:30:00,104.78,0.0600000000000023,0.000572956455309418,104.73,104.71,104.94,46963.0,0.000572792378429188,0.23000000000000398,46963.0,104.50281499999998,62.56300255526634,0.0022802261780312666
2022-11-21 14:35:00,2022-11-21 14:35:00,104.78,0.0,0.0,104.840062,104.7401,104.89,61966.0,0.0,0.14990000000000236,61966.0,104.54931810000001,63.54166666666656,0.0022802261780312666
2022-11-21 14:40:00,2022-11-21 14:40:00,104.9026,0.122600000000006,0.00117007062416497,104.77,104.7,104.92,52493.0,0.0011693866250318454,0.21999999999999886,52493.0,104.59331809999999,67.33878184095938,0.0022802261780312666
2022-11-21 14:45:00,2022-11-21 14:45:00,104.7501,-0.152500000000003,-0.00145372945951772,104.9,104.71,104.92,57813.0,-0.0014547871493759987,0.21000000000000796,57813.0,104.65181809999999,61.792900676855204,0.0022802261780312666
2022-11-21 14:50:00,2022-11-21 14:50:00,104.75,-0.00010000000000332,-9.54653026615914e-07,104.76,104.6601,104.78,53801.0,-9.546534823117161e-07,0.11990000000000123,53801.0,104.6918181,59.95120698510531,0.0022802261780312666
2022-11-21 14:55:00,2022-11-21 14:55:00,104.89,0.140000000000001,0.0013365155131265,104.76,104.76,104.97,68815.0,0.0013356231712653352,0.20999999999999375,68815.0,104.72868309999998,55.20608932931216,0.0022802261780312666
2022-11-21 15:00:00,2022-11-21 15:00:00,104.86,-0.0300000000000011,-0.000286013919344086,104.89,104.86,104.99,66895.0,-0.00028605482912585683,0.12999999999999545,66895.0,104.7439331,54.12896739910963,0.0022802261780312666
2022-11-21 15:05:00,2022-11-21 15:05:00,105.2617,0.401700000000005,0.0038308220484456,104.86,104.84,105.28,92318.0,0.0038235031353430313,0.4399999999999977,92318.0,104.7625581,66.1366864110291,0.0022802261780312666
2022-11-21 15:10:00,2022-11-21 15:10:00,105.05,-0.211700000000008,-0.00201117785481336,105.27,105.04,105.29,90474.0,-0.0020132029887203595,0.25,90474.0,104.8095581,60.86026459553726,0.0022802261780312666
2022-11-21 15:15:00,2022-11-21 15:15:00,105.0099,-0.0400999999999954,-0.000381722989052788,105.0873,104.92,105.09,78750.0,-0.0003817958638189043,0.1700000000000017,78750.0,104.84392310000001,56.3841487210415,0.0022802261780312666
2022-11-21 15:20:00,2022-11-21 15:20:00,105.47,0.460099999999997,0.00438149164983489,104.99,104.94,105.5,175862.0,0.004371920861332253,0.5600000000000023,175862.0,104.8604231,58.37903717245582,0.0022802261780312666
2022-11-21 15:25:00,2022-11-21 15:25:00,105.1873,-0.282700000000006,-0.00268038304731208,105.47,105.15,105.62,142909.0,-0.002683981705913016,0.46999999999999886,142909.0,104.8849231,57.451274362818474,0.0022802261780312666
2022-11-21 15:30:00,2022-11-21 15:30:00,105.255,0.0677000000000021,0.000643613820299619,105.17,105.1,105.309628,94265.0,0.0006434067897518602,0.20962800000000925,94265.0,104.90642310000001,62.8983574336654,0.0022802261780312666
2022-11-21 15:35:00,2022-11-21 15:35:00,105.4,0.14500000000001,0.00137760676452435,105.25,105.2101,105.61,153838.0,0.0013766587349003337,0.39990000000000236,153838.0,104.9369031,62.7019970362005,0.0022802261780312666
2022-11-21 15:40:00,2022-11-21 15:40:00,105.41,0.00999999999999091,9.48766603414697e-05,105.42,105.37,105.56,120063.0,9.487215983579062e-05,0.18999999999999773,120063.0,104.97290310000001,62.56993130798076,0.0022802261780312666
2022-11-21 15:45:00,2022-11-21 15:45:00,105.3,-0.109999999999999,-0.0010435442557632,105.42,105.1801,105.465311,139125.0,-0.001044089127168052,0.2852110000000039,139125.0,105.01161809999999,58.43237594712262,0.0022802261780312666
2022-11-21 15:50:00,2022-11-21 15:50:00,105.655,0.355000000000004,0.00337132003798674,105.31,105.277673,105.7,175491.0,0.0033656498789607844,0.4223270000000099,175491.0,105.03811809999999,62.52503735936842,0.0022802261780312666
2022-11-21 15:55:00,2022-11-21 15:55:00,105.5557,-0.0992999999999995,-0.000939851403151763,105.4578,105.4578,105.91,299434.0,-0.000940293340407049,0.4521999999999906,299434.0,105.06775809999999,59.84271943176045,0.0022802261780312666
2022-11-21 16:00:00,2022-11-21 16:00:00,105.14,-0.415700000000001,-0.00393820513719298,105.56,105.11,105.56,754406.0,-0.003945980287181527,0.45000000000000284,754406.0,105.0992581,51.1613727425817,0.0022802261780312666
2022-11-22 09:30:00,2022-11-22 09:30:00,105.81,0.310000000000002,0.00293838862559244,105.73,105.48,105.9,565.0,0.0029340799999491947,0.4200000000000017,565.0,,52.54031367351453,0.0024279184812396187
2022-11-22 09:35:00,2022-11-22 09:35:00,104.6114,-1.1986,-0.0113278518098478,105.92,104.58,105.99,163592.0,-0.011392500608178747,1.4099999999999966,163592.0,,41.54149783428811,0.0024279184812396187
2022-11-22 09:40:00,2022-11-22 09:40:00,104.27,-0.341400000000007,-0.00326350665415057,104.67,104.22,105.7,115184.0,-0.0032688435063898645,1.480000000000004,115184.0,,39.2038898961595,0.0024279184812396187
2022-11-22 09:45:00,2022-11-22 09:45:00,104.7199,0.4499,0.00431475975831974,104.28,104.11,104.77,88719.0,0.004305477872261269,0.6599999999999966,88719.0,,43.40100354463007,0.0024279184812396187
2022-11-22 09:50:00,2022-11-22 09:50:00,104.28,-0.439899999999994,-0.00420072975623539,104.73,104.16,104.7502,39718.0,-0.004209577608462028,0.59020000000001,39718.0,,40.65662373505058,0.0024279184812396187
2022-11-22 09:55:00,2022-11-22 09:55:00,104.23,-0.0499999999999972,-0.000479478327579566,104.25,104.0,104.365,56722.0,-0.0004795933140700172,0.3649999999999949,56722.0,,40.366501113204315,0.0024279184812396187
2022-11-22 10:00:00,2022-11-22 10:00:00,104.25,0.019999999999996,0.000191883334932323,104.2825,104.02,104.3206,56604.0,0.00019186492767991005,0.30060000000000286,56604.0,,46.78481677972497,0.0024279184812396187
2022-11-22 10:05:00,2022-11-22 10:05:00,104.25,0.0,0.0,104.26,104.08,104.4499,137236.0,0.0,0.36990000000000123,137236.0,,37.4512529441291,0.0024279184812396187
2022-11-22 10:10:00,2022-11-22 10:10:00,104.0971,-0.152900000000002,-0.00146666666666669,104.27,104.06,104.53,106008.0,-0.0014677432750347826,0.46999999999999886,106008.0,,36.44578879140277,0.0024279184812396187
2022-11-22 10:15:00,2022-11-22 10:15:00,104.19,0.0929000000000002,0.000892436004461221,104.1,103.84,104.19,65399.0,0.0008920380202163324,0.3499999999999943,65399.0,,39.27660561094365,0.0024279184812396187
2022-11-22 10:20:00,2022-11-22 10:20:00,104.3,0.109999999999999,0.00105576350897398,104.23,104.16,104.425,64494.0,0.0010552065826345016,0.26500000000000057,64494.0,,40.52345716394456,0.0024279184812396187
2022-11-22 10:25:00,2022-11-22 10:25:00,104.2742,-0.0258000000000038,-0.00024736337488019,104.3,104.24,104.51,61858.0,-0.0002473939742460113,0.27000000000001023,61858.0,,36.263426801303346,0.0024279184812396187
2022-11-22 10:30:00,2022-11-22 10:30:00,104.43,0.155800000000013,0.0014941375719019,104.31,104.27,104.61,91286.0,0.0014930224589766463,0.3400000000000034,91286.0,,33.53331095821454,0.0024279184812396187
2022-11-22 10:35:00,2022-11-22 10:35:00,104.28,-0.150000000000006,-0.00143636885952318,104.45,104.09,104.54,234692.0,-0.0014374014261562592,0.45000000000000284,234692.0,,32.5103717562841,0.0024279184812396187
2022-11-22 10:40:00,2022-11-22 10:40:00,104.5,0.219999999999999,0.0021097046413502,104.27,104.25,104.5606,183796.0,0.0021074823395647994,0.31059999999999377,183796.0,,38.8822372359531,0.0024279184812396187
2022-11-22 10:45:00,2022-11-22 10:45:00,104.8583,0.3583,0.00342870813397129,104.51,104.4385,104.97,159599.0,0.003422843515790014,0.5314999999999941,159599.0,,37.52376789421926,0.0024279184812396187
2022-11-22 10:50:00,2022-11-22 10:50:00,105.41,0.551699999999997,0.00526138608007184,104.85,104.64,105.42,199767.0,0.005247593346442057,0.7800000000000011,199767.0,104.757625,44.24637228896862,0.0024279184812396187
2022-11-22 10:55:00,2022-11-22 10:55:00,105.03,-0.379999999999995,-0.00360497106536377,105.42,105.0,105.48,97791.0,-0.0036114846324137384,0.480000000000004,97791.0,104.72862500000001,41.19334689134227,0.0024279184812396187
2022-11-22 11:00:00,2022-11-22 11:00:00,105.3784,0.348399999999998,0.00331714748167188,105.015,104.95,105.46,155139.0,0.0033116578844833034,0.5099999999999909,155139.0,104.68387499999999,45.389898709587925,0.0024279184812396187
2022-11-22 11:05:00,2022-11-22 11:05:00,105.3,-0.078400000000002,-0.000743985484691379,105.36,105.208216,105.4015,68003.0,-0.0007442623792375944,0.19328400000000556,68003.0,104.660375,48.15973500184024,0.0024279184812396187
2022-11-22 11:10:00,2022-11-22 11:10:00,105.17,-0.129999999999995,-0.00123456790123452,105.3199,105.0223,105.35,45901.0,-0.0012353306079927434,0.327699999999993,45901.0,104.63987,43.909402360106576,0.0024279184812396187
2022-11-22 11:15:00,2022-11-22 11:15:00,105.21,0.039999999999992,0.000380336597889056,105.18,105.18,105.39,74845.0,0.00038026428825940154,0.20999999999999375,74845.0,104.60287000000001,57.30819944327771,0.0024279184812396187
2022-11-22 11:20:00,2022-11-22 11:20:00,105.28,0.0700000000000074,0.000665335994677382,105.2,105.07,105.35,100644.0,0.0006651147568106614,0.28000000000000114,100644.0,104.62937,63.206066945606764,0.0024279184812396187
2022-11-22 11:25:00,2022-11-22 11:25:00,105.355,0.0750000000000028,0.000712386018237109,105.28,105.19,105.5399,91319.0,0.0007121323917638632,0.3499000000000052,91319.0,104.67936999999999,59.20674958684886,0.0024279184812396187
2022-11-22 11:30:00,2022-11-22 11:30:00,105.4224,0.0673999999999921,0.000639741825257388,105.36,105.335,105.57,85323.0,0.0006395372776895603,0.23499999999999943,85323.0,104.71087,68.5659494246895,0.0024279184812396187
2022-11-22 11:35:00,2022-11-22 11:35:00,105.41,-0.0123999999999995,-0.000117622061345592,105.42,105.36,105.56,54441.0,-0.00011762897936271638,0.20000000000000284,54441.0,104.76937000000001,69.41428101349115,0.0024279184812396187
2022-11-22 11:40:00,2022-11-22 11:40:00,105.6425,0.232500000000002,0.00220567308604498,105.39,105.3,105.66,43678.0,0.002203244160118977,0.35999999999999943,43678.0,104.82474500000001,71.41319391050277,0.0024279184812396187
2022-11-22 11:45:00,2022-11-22 11:45:00,105.54,-0.102499999999992,-0.000970253449132613,105.64,105.528,105.84,68725.0,-0.000970724449694966,0.3119999999999976,68725.0,104.893745,69.23076923076933,0.0024279184812396187
2022-11-22 11:50:00,2022-11-22 11:50:00,105.6616,0.121600000000001,0.00115216979344325,105.53,105.45,105.67,47862.0,0.0011515065552200332,0.21999999999999886,47862.0,104.956745,73.54260089686115,0.0024279184812396187
2022-11-22 11:55:00,2022-11-22 11:55:00,105.65,-0.0116000000000014,-0.000109784443922876,105.6575,105.56,105.75,48900.0,-0.00010979047067600818,0.18999999999999773,48900.0,105.03461999999999,72.52113284383304,0.0024279184812396187
2022-11-22 12:00:00,2022-11-22 12:00:00,105.76,0.109999999999999,0.00104117368670137,105.66,105.6,105.88,34146.0,0.0010406320413103905,0.28000000000000114,34146.0,105.10612,72.52113284383304,0.0024279184812396187
2022-11-22 12:05:00,2022-11-22 12:05:00,105.92,0.159999999999997,0.00151285930408469,105.7599,105.65,105.98,50787.0,0.0015117160853219392,0.3299999999999983,50787.0,105.179115,74.37788837540012,0.0024279184812396187
2022-11-22 12:10:00,2022-11-22 12:10:00,105.99,0.0699999999999932,0.000660876132930449,105.925,105.8201,105.99,42648.0,0.0006606578504654801,0.16989999999999839,42648.0,105.25986500000002,73.70964800291813,0.0024279184812396187
2022-11-22 12:15:00,2022-11-22 12:15:00,106.13,0.140000000000001,0.00132087932823852,105.98,105.97,106.2,66959.0,0.0013200077345675014,0.23000000000000398,66959.0,105.336365,78.20293920361019,0.0024279184812396187
2022-11-22 12:20:00,2022-11-22 12:20:00,106.095,-0.0349999999999966,-0.000329784226891516,106.15,106.01,106.205,47878.0,-0.0003298386176681895,0.19499999999999318,47878.0,105.43036500000001,75.76903192451883,0.0024279184812396187
2022-11-22 12:25:00,2022-11-22 12:25:00,106.07,-0.0250000000000057,-0.000235637871718796,106.09,105.99,106.14,82302.0,-0.00023566563868410896,0.15000000000000568,82302.0,105.509365,71.93916349809898,0.0024279184812396187
2022-11-22 12:30:00,2022-11-22 12:30:00,106.05,-0.019999999999996,-0.000188554728009767,106.07,106.03,106.13,54017.0,-0.00018857250668731385,0.09999999999999432,54017.0,105.570365,64.35106287559444,0.0024279184812396187
2022-11-22 12:35:00,2022-11-22 12:35:00,105.85,-0.200000000000003,-0.00188590287600191,106.03,105.83,106.0731,60964.0,-0.0018876834298172823,0.24309999999999832,60964.0,105.600865,70.00195140989372,0.0024279184812396187
2022-11-22 12:40:00,2022-11-22 12:40:00,105.965,0.115000000000009,0.00108644307983003,105.86,105.82,106.04,62265.0,0.0010858533276633469,0.22000000000001307,62265.0,105.643115,66.14732437789056,0.0024279184812396187
2022-11-22 12:45:00,2022-11-22 12:45:00,105.74,-0.225000000000009,-0.00212334261312706,105.9618,105.56,105.99,74755.0,-0.002125600101233324,0.4299999999999926,74755.0,105.67320500000001,61.207335710646944,0.0024279184812396187
2022-11-22 12:50:00,2022-11-22 12:50:00,105.925,0.185000000000002,0.0017495744278419,105.74,105.70468,106.05,34643.0,0.0017480457053188436,0.34532000000000096,34643.0,105.69421,68.70664023785915,0.0024279184812396187
2022-11-22 12:55:00,2022-11-22 12:55:00,105.8915,-0.0335000000000036,-0.000316261505782428,105.93,105.71,105.96,48273.0,-0.0003163115269992773,0.25,48273.0,105.73170999999999,66.94009445687287,0.0024279184812396187
2022-11-22 13:00:00,2022-11-22 13:00:00,105.84,-0.0514999999999901,-0.000486346873922743,105.89,105.815541,105.94,23877.0,-0.0004864651789234143,0.12445900000000165,23877.0,105.76621,64.04917210235836,0.0024279184812396187
2022-11-22 13:05:00,2022-11-22 13:05:00,106.06,0.219999999999999,0.00207860922146635,105.86,105.81,106.18,37963.0,0.0020764519022837347,0.37000000000000455,37963.0,105.79521,66.48737137511696,0.0024279184812396187
