Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,TMUS_Log_Change,TMUS_High_Low_Spread,TMUS_Volume,TMUS_1hr_Moving_Average,TMUS_RSI,TMUS_Volatility
2022-11-21 10:50:00,2022-11-21 10:50:00,150.26,-0.189999999999998,-0.00126287803256894,150.467022,150.19,150.467022,29882.0,-0.0012636761350396906,0.2770219999999881,29882.0,,80.61027423715727,0.0029874072907460033
2022-11-21 10:55:00,2022-11-21 10:55:00,150.3,0.0400000000000205,0.000266205244243448,150.24,150.22,150.5,33601.0,0.0002661698179144237,0.28000000000000114,33601.0,,65.59287183002095,0.0029874072907460033
2022-11-21 11:00:00,2022-11-21 11:00:00,150.41,0.109999999999985,0.000731869594144945,150.3,150.28,150.5,55016.0,0.0007316019081930448,0.21999999999999886,55016.0,,66.8428005284018,0.0029874072907460033
2022-11-21 11:05:00,2022-11-21 11:05:00,150.39,-0.0200000000000102,-0.000132969882321722,150.42,150.22,150.5,57916.0,-0.00013297872360025866,0.28000000000000114,57916.0,149.8436442,66.40419947506561,0.0029874072907460033
2022-11-21 11:10:00,2022-11-21 11:10:00,150.535,0.14500000000001,0.000964159851053995,150.37,150.32,150.66,112583.0,0.0009636953474912022,0.3400000000000034,112583.0,149.9671442,67.92984653930483,0.0029874072907460033
2022-11-21 11:15:00,2022-11-21 11:15:00,150.7,0.164999999999992,0.00109609061015705,150.53,150.488844,150.84,82993.0,0.0010954903414368672,0.35115600000000313,82993.0,150.0216442,78.11244979919616,0.0029874072907460033
2022-11-21 11:20:00,2022-11-21 11:20:00,150.358296,-0.341703999999993,-0.00226744525547441,150.7,150.27,150.72,36535.0,-0.0022700198019660906,0.44999999999998863,36535.0,150.1114842,60.48329486320575,0.0029874072907460033
2022-11-21 11:25:00,2022-11-21 11:25:00,150.3,-0.0582959999999844,-0.00038771389109108,150.2988,150.12,150.58464,30296.0,-0.00038778907155468653,0.46464000000000283,30296.0,150.1344242,58.79593432369065,0.0029874072907460033
2022-11-21 11:30:00,2022-11-21 11:30:00,149.93,-0.370000000000005,-0.00246174318030608,150.2884,149.9037,150.32,22924.0,-0.002464778252117081,0.4163000000000068,22924.0,150.15434420000003,52.25851285615,0.0029874072907460033
2022-11-21 11:35:00,2022-11-21 11:35:00,150.13,0.199999999999989,0.00133395584606142,149.983889,149.87,150.14,17265.0,0.0013330669174017268,0.2699999999999818,17265.0,150.16353865000002,55.978975032851565,0.0029874072907460033
2022-11-21 11:40:00,2022-11-21 11:40:00,149.9877,-0.142300000000006,-0.00094784520082599,150.11,149.93,150.16,45533.0,-0.0009482946901416962,0.22999999999998977,45533.0,150.18153865,51.11631434884414,0.0029874072907460033
2022-11-21 11:45:00,2022-11-21 11:45:00,149.585,-0.402699999999982,-0.00268488682738639,149.99,149.51,150.004228,23457.0,-0.0026884976004839006,0.494228000000021,23457.0,150.18453865,44.31314623338269,0.0029874072907460033
2022-11-21 11:50:00,2022-11-21 11:50:00,149.93,0.344999999999999,0.00230638098739846,149.59,149.57,149.99,16102.0,0.0023037253732237878,0.4200000000000159,16102.0,150.16803865,48.07162534435281,0.0029874072907460033
2022-11-21 11:55:00,2022-11-21 11:55:00,149.99,0.0600000000000023,0.000400186753818464,149.7625,149.7625,150.05,20107.0,0.00040010670045621783,0.28750000000002274,20107.0,150.1544261,52.93255131964835,0.0029874072907460033
2022-11-21 12:00:00,2022-11-21 12:00:00,149.71,-0.280000000000001,-0.00186679111940797,150.01,149.7,150.05,46816.0,-0.0018685357455229003,0.35000000000002274,46816.0,150.16297055,46.44886363636362,0.0029874072907460033
2022-11-21 12:05:00,2022-11-21 12:05:00,150.03,0.319999999999993,0.00213746576714978,149.9024,149.68,150.07,18455.0,0.0021351846371767394,0.38999999999998636,18455.0,150.16034055,51.994680851063926,0.0029874072907460033
2022-11-21 12:10:00,2022-11-21 12:10:00,149.95,-0.0800000000000125,-0.000533226687995818,150.01,149.92,150.08,14222.0,-0.0005333689039040125,0.160000000000025,14222.0,150.16884055,49.93359893758269,0.0029874072907460033
2022-11-21 12:15:00,2022-11-21 12:15:00,150.02,0.0700000000000216,0.000466822274091508,149.9574,149.94,150.15,16449.0,0.0004667133464723408,0.21000000000000796,16449.0,150.16821054999997,48.095933034116435,0.0029874072907460033
2022-11-21 12:20:00,2022-11-21 12:20:00,150.09,0.0699999999999932,0.000466604452739589,150.01,149.98,150.11,18842.0,0.00046649562673298613,0.13000000000002387,18842.0,150.16027055,47.05204909974431,0.0029874072907460033
2022-11-21 12:25:00,2022-11-21 12:25:00,150.02,-0.0699999999999932,-0.000466386834565882,150.0322,149.98,150.1,12034.0,-0.0004664956267331012,0.12000000000000455,12034.0,150.14863055,43.821839080460066,0.0029874072907460033
2022-11-21 12:30:00,2022-11-21 12:30:00,150.075,0.0549999999999784,0.000366617784295283,150.02,149.99,150.08,13308.0,0.00036655059641649615,0.09000000000000341,13308.0,150.12627945000003,47.2346786248131,0.0029874072907460033
2022-11-21 12:35:00,2022-11-21 12:35:00,150.0988,0.0238000000000227,0.000158587372980328,150.07,150.02,150.1,18629.0,0.00015857479933225255,0.07999999999998408,18629.0,150.11777945,46.97788993030519,0.0029874072907460033
2022-11-21 12:40:00,2022-11-21 12:40:00,149.69,-0.408800000000014,-0.00272353942869639,150.1,149.67,150.12,20238.0,-0.0027272550100945914,0.45000000000001705,20238.0,150.10777945,40.07608336089979,0.0029874072907460033
2022-11-21 12:45:00,2022-11-21 12:45:00,149.82,0.129999999999995,0.000868461487073254,150.0038,149.69,150.0038,18277.0,0.0008680845925924908,0.31380000000001473,18277.0,150.08696945000003,42.37478595890417,0.0029874072907460033
2022-11-21 12:50:00,2022-11-21 12:50:00,149.81,-0.00999999999999091,-6.67467627819444e-05,149.835,149.753481,149.8588,14274.0,-6.674899044625286e-05,0.1053190000000086,14274.0,150.06021945,39.93782268361736,0.0029874072907460033
2022-11-21 12:55:00,2022-11-21 12:55:00,149.925,0.115000000000009,0.000767639009411982,149.7789,149.77,149.97,11966.0,0.0007673445252829946,0.19999999999998863,11966.0,150.02266445,39.09249563699852,0.0029874072907460033
2022-11-21 13:00:00,2022-11-21 13:00:00,150.05,0.125,0.000833750208437552,149.925,149.86,150.06,24365.0,0.000833402831802573,0.19999999999998863,24365.0,149.98391445,45.37911253828079,0.0029874072907460033
2022-11-21 13:05:00,2022-11-21 13:05:00,150.0988,0.0488,0.000325224925024991,149.986143,149.984241,150.14,11343.0,0.00032517205086271593,0.1557589999999891,11343.0,149.9682816,46.97570947570948,0.0029874072907460033
2022-11-21 13:10:00,2022-11-21 13:10:00,150.067747,-0.0310530000000142,-0.000206883732581568,150.06,150.01,150.125,9346.0,-0.0002069051359730609,0.1150000000000091,9346.0,149.9568616,52.305425390792585,0.0029874072907460033
2022-11-21 13:15:00,2022-11-21 13:15:00,150.4174,0.349652999999989,0.00232996767786478,150.1,150.06,150.51,33414.0,0.0023272575120908776,0.44999999999998863,33414.0,149.96266715,54.58065490933346,0.0029874072907460033
2022-11-21 13:20:00,2022-11-21 13:20:00,150.38,-0.037399999999991,-0.000248641447066569,150.386832,150.301302,150.48,18227.0,-0.0002486723634760396,0.17869799999999714,18227.0,149.97650875,56.468887667922395,0.0029874072907460033
2022-11-21 13:25:00,2022-11-21 13:25:00,150.47,0.0900000000000034,0.000598483840936317,150.38,150.32,150.489,23256.0,0.0005983048209058751,0.16900000000001114,23256.0,149.99600875,66.27133751497485,0.0029874072907460033
2022-11-21 13:30:00,2022-11-21 13:30:00,150.66,0.189999999999998,0.00126271017478566,150.3909,150.36,150.66,46164.0,0.0012619136267620068,0.29999999999998295,46164.0,150.03605375,64.23276061744413,0.0029874072907460033
2022-11-21 13:35:00,2022-11-21 13:35:00,150.56,-0.0999999999999943,-0.000663746183459407,150.64,150.484,150.67,12158.0,-0.0006639665604791297,0.18599999999997863,12158.0,150.07992875,60.94257413881922,0.0029874072907460033
2022-11-21 13:40:00,2022-11-21 13:40:00,150.85,0.289999999999992,0.00192614240170027,150.56,150.5316,150.88,38627.0,0.0019242897680005798,0.34839999999999804,38627.0,150.10742875,71.80144164901483,0.0029874072907460033
2022-11-21 13:45:00,2022-11-21 13:45:00,150.86,0.0100000000000193,6.62910175672478e-05,150.835,150.7,151.07,58503.0,6.628882041487246e-05,0.37000000000000455,58503.0,150.15405875000002,68.0081978523814,0.0029874072907460033
2022-11-21 13:50:00,2022-11-21 13:50:00,150.64,-0.220000000000027,-0.00145830571390711,150.86,150.61,150.963463,31766.0,-0.0014593700765880584,0.35346299999997655,31766.0,150.19655875,64.11328096556082,0.0029874072907460033
2022-11-21 13:55:00,2022-11-21 13:55:00,150.7501,0.110100000000017,0.000730881571959752,150.744262,150.6006,150.8299,22655.0,0.0007306146080950518,0.22930000000002337,22655.0,150.23590185,64.69247035546039,0.0029874072907460033
2022-11-21 14:00:00,2022-11-21 14:00:00,150.49,-0.260099999999994,-0.00172537198980295,150.75,150.48,150.81,44112.0,-0.00172686215836461,0.3300000000000125,44112.0,150.27290184999998,57.47745733549779,0.0029874072907460033
2022-11-21 14:05:00,2022-11-21 14:05:00,150.7,0.20999999999998,0.00139544155757844,150.5,150.5,150.8201,28714.0,0.001394468833822511,0.3200999999999965,28714.0,150.29629185,62.079414333148314,0.0029874072907460033
2022-11-21 14:10:00,2022-11-21 14:10:00,150.53,-0.169999999999987,-0.00112806901128061,150.72,150.52,150.73,115089.0,-0.001128705760037106,0.20999999999997954,115089.0,150.33129185,57.765284298151535,0.0029874072907460033
2022-11-21 14:15:00,2022-11-21 14:15:00,150.59,0.0600000000000023,0.000398591642861903,150.52,150.43,150.617081,27428.0,0.0003985122263155347,0.18708100000000627,27428.0,150.35379185000002,58.28077491329781,0.0029874072907460033
2022-11-21 14:20:00,2022-11-21 14:20:00,150.575633,-0.0143669999999929,-9.54047413506402e-05,150.59,150.46,150.7188,26042.0,-9.540929267243001e-05,0.2587999999999795,26042.0,150.37829184999998,67.22034413738768,0.0029874072907460033
2022-11-21 14:25:00,2022-11-21 14:25:00,150.5,-0.0756330000000105,-0.000502292426026265,150.615,150.4619,150.63,24312.0,-0.0005024186171252315,0.16809999999998126,24312.0,150.40885185,63.50757576359524,0.0029874072907460033
2022-11-21 14:30:00,2022-11-21 14:30:00,150.42,-0.0800000000000125,-0.000531561461794103,150.550121,150.41,150.550121,16986.0,-0.000531702790673492,0.1401209999999935,16986.0,150.4446079,61.78923476656885,0.0029874072907460033
2022-11-21 14:35:00,2022-11-21 14:35:00,150.435,0.0150000000000148,9.97207818110277e-05,150.425,150.3766,150.48,13163.0,9.971581002433639e-05,0.1033999999999935,13163.0,150.4769129,60.252880255203884,0.0029874072907460033
2022-11-21 14:40:00,2022-11-21 14:40:00,150.53,0.0949999999999989,0.000631501977598291,150.444315,150.3,150.53,28551.0,0.0006313026641311662,0.22999999999998977,28551.0,150.50287865,59.76758837429037,0.0029874072907460033
2022-11-21 14:45:00,2022-11-21 14:45:00,150.5,-0.0300000000000011,-0.000199295821430952,150.505,150.413676,150.66,19610.0,-0.00019931568348218,0.2463239999999871,19610.0,150.5288215,58.227023187409245,0.0029874072907460033
2022-11-21 14:50:00,2022-11-21 14:50:00,150.445,-0.0550000000000068,-0.000365448504983434,150.570332,150.41,150.580798,16589.0,-0.0003655152975616593,0.17079799999999068,16589.0,150.5543381,57.660727796859035,0.0029874072907460033
2022-11-21 14:55:00,2022-11-21 14:55:00,150.29,-0.155000000000001,-0.00103027684535878,150.445,150.26,150.49,37117.0,-0.001030807945365795,0.2300000000000182,37117.0,150.57158809999999,47.190862585994175,0.0029874072907460033
2022-11-21 15:00:00,2022-11-21 15:00:00,150.31,0.0200000000000102,0.000133076052964337,150.285,150.27,150.38,32555.0,0.00013306719913185307,0.10999999999998522,32555.0,150.56649650000003,48.44458270375986,0.0029874072907460033
2022-11-21 15:05:00,2022-11-21 15:05:00,150.365,0.0550000000000068,0.00036591045173313,150.295,150.28,150.39,27816.0,0.00036584352282988,0.10999999999998522,27816.0,150.56224650000001,47.63001083423649,0.0029874072907460033
2022-11-21 15:10:00,2022-11-21 15:10:00,150.4,0.0349999999999966,0.000232766933794411,150.3657,150.1903,150.42,44921.0,0.00023273984777481916,0.2296999999999798,44921.0,150.5609865,43.68993301621244,0.0029874072907460033
2022-11-21 15:15:00,2022-11-21 15:15:00,150.495,0.0949999999999989,0.000631648936170205,150.38,150.2535,150.56,49727.0,0.0006314495299463001,0.3064999999999998,49727.0,150.5479865,48.41864538731034,0.0029874072907460033
2022-11-21 15:20:00,2022-11-21 15:20:00,150.52,0.0250000000000057,0.000166118475696905,150.48,150.403086,150.61,42432.0,0.00016610467955077728,0.2069140000000118,42432.0,150.54398650000002,40.78315272036731,0.0029874072907460033
2022-11-21 15:25:00,2022-11-21 15:25:00,150.315,-0.205000000000013,-0.00136194525644441,150.505,150.27,150.57,50869.0,-0.0013628735468346979,0.29999999999998295,50869.0,150.52748649999998,36.27342333266183,0.0029874072907460033
2022-11-21 15:30:00,2022-11-21 15:30:00,150.3549,0.0398999999999887,0.000265442570601661,150.3,150.21,150.394524,56035.0,0.00026540734695563675,0.18452399999998192,56035.0,150.4994865,42.10293058556329,0.0029874072907460033
2022-11-21 15:35:00,2022-11-21 15:35:00,150.5,0.145100000000014,0.000965050024974335,150.345,150.29672,150.56,57920.0,0.0009645846635728722,0.26328000000000884,57920.0,150.4795234,43.20417368621275,0.0029874072907460033
2022-11-21 15:40:00,2022-11-21 15:40:00,150.14,-0.360000000000014,-0.00239202657807318,150.452676,150.12,150.52,139987.0,-0.0023948920440741597,0.4000000000000057,139987.0,150.4646572,40.97938144329864,0.0029874072907460033
2022-11-21 15:45:00,2022-11-21 15:45:00,150.16,0.0200000000000102,0.000133209004928801,150.14,149.96,150.262427,107611.0,0.00013320013339719757,0.30242699999999445,107611.0,150.4466572,34.57142857142955,0.0029874072907460033
2022-11-21 15:50:00,2022-11-21 15:50:00,150.235,0.0750000000000171,0.000499467234949501,150.13,150.021328,150.45,159794.0,0.0004993425427080954,0.4286719999999775,159794.0,150.4171572,41.08761329305235,0.0029874072907460033
2022-11-21 15:55:00,2022-11-21 15:55:00,150.065,-0.170000000000016,-0.0011315605551304,150.235,150.0,150.38,183949.0,-0.00113220125314672,0.37999999999999545,183949.0,150.4029072,35.12747875354199,0.0029874072907460033
2022-11-21 16:00:00,2022-11-21 16:00:00,149.85,-0.215000000000003,-0.00143271249125381,150.07,149.75,150.187886,377321.0,-0.0014337398051425952,0.4378859999999918,377321.0,150.3769072,31.54200199121695,0.0029874072907460033
2022-11-22 09:30:00,2022-11-22 09:30:00,150.0,-0.409999999999997,-0.00272588258759389,150.17,149.82,150.81,1062.0,-0.0027296045708661574,0.9900000000000091,1062.0,,43.43544857768054,0.0021980436541648284
2022-11-22 09:35:00,2022-11-22 09:35:00,149.58,-0.419999999999987,-0.00279999999999992,150.34,149.5,150.51,96407.0,-0.002803927332734148,1.009999999999991,96407.0,,39.779559118236556,0.0021980436541648284
2022-11-22 09:40:00,2022-11-22 09:40:00,149.79,0.20999999999998,0.00140393100681896,149.645,149.58,149.9099,29700.0,0.0014029464171060125,0.32989999999998076,29700.0,,40.846456692913186,0.0021980436541648284
2022-11-22 09:45:00,2022-11-22 09:45:00,150.185,0.39500000000001,0.0026370251685694,149.8,149.7,150.3881,29746.0,0.0026335543181738464,0.6881000000000199,29746.0,,46.12511671335203,0.0021980436541648284
2022-11-22 09:50:00,2022-11-22 09:50:00,149.89,-0.295000000000016,-0.00196424409894474,150.155,149.85,150.41,27303.0,-0.001966175756296993,0.5600000000000023,27303.0,150.29795,43.71681415929191,0.0021980436541648284
2022-11-22 09:55:00,2022-11-22 09:55:00,149.57,-0.319999999999993,-0.00213489892587893,149.91,149.54,150.110516,35687.0,-0.0021371810712691357,0.5705159999999978,35687.0,150.26344999999998,41.37353433835837,0.0021980436541648284
2022-11-22 10:00:00,2022-11-22 10:00:00,149.91,0.340000000000003,0.00227318312495824,149.575,149.55,150.02,50307.0,0.002270603352988193,0.46999999999999886,50307.0,150.2142,44.81658692184999,0.0021980436541648284
2022-11-22 10:05:00,2022-11-22 10:05:00,149.77,-0.139999999999986,-0.000933893669534963,149.925,149.67,150.08,33172.0,-0.0009343300199190614,0.410000000000025,33172.0,150.18045,43.485086342229266,0.0021980436541648284
2022-11-22 10:10:00,2022-11-22 10:10:00,150.04,0.269999999999982,0.00180276423849891,149.84,149.77,150.36,38839.0,0.001801141209382343,0.5900000000000034,38839.0,150.14370000000002,45.95616024187451,0.0021980436541648284
2022-11-22 10:15:00,2022-11-22 10:15:00,149.97,-0.0699999999999932,-0.000466542255398515,150.055,149.73,150.1,29271.0,-0.00046665112009789105,0.37000000000000455,29271.0,150.12145,45.990922844175444,0.0021980436541648284
2022-11-22 10:20:00,2022-11-22 10:20:00,150.12,0.150000000000006,0.00100020004000804,149.98,149.89,150.13,23599.0,0.0009997001732314009,0.2400000000000091,23599.0,150.09044999999998,46.39639639639643,0.0021980436541648284
2022-11-22 10:25:00,2022-11-22 10:25:00,150.019089,-0.100910999999996,-0.000672202238209409,150.1,149.91,150.16,27813.0,-0.000672428267431176,0.25,27813.0,150.07545,47.09711806790245,0.0021980436541648284
2022-11-22 10:30:00,2022-11-22 10:30:00,149.96,-0.0590890000000002,-0.000393876541937941,149.91,149.69,149.96,41051.0,-0.00039395413167756427,0.27000000000001023,41051.0,150.07095,45.01557632398762,0.0021980436541648284
2022-11-22 10:35:00,2022-11-22 10:35:00,149.83,-0.129999999999995,-0.000866897839423816,149.97,149.69,150.0499,21906.0,-0.0008672738126584678,0.3599000000000103,21906.0,150.06795,45.58359621451121,0.0021980436541648284
2022-11-22 10:40:00,2022-11-22 10:40:00,149.89,0.0599999999999739,0.000400453847693879,149.8788,149.82,150.07,17572.0,0.0004003736874513648,0.25,17572.0,150.04189,44.976076555023646,0.0021980436541648284
2022-11-22 10:45:00,2022-11-22 10:45:00,149.95,0.0600000000000023,0.000400293548602324,149.84,149.8,149.99,16633.0,0.00040021345251366327,0.18999999999999773,16633.0,150.00394,51.336898395721754,0.0021980436541648284
2022-11-22 10:50:00,2022-11-22 10:50:00,150.1699,0.219900000000024,0.00146648882961003,149.93,149.889353,150.2,47653.0,0.0014654145849833215,0.3106469999999888,47653.0,150.01044,45.72456708880905,0.0021980436541648284
2022-11-22 10:55:00,2022-11-22 10:55:00,150.37,0.200099999999992,0.00133249073216398,150.15,150.15,150.44,19040.0,0.00133160375422741,0.28999999999999204,19040.0,150.01794,53.99568034557246,0.0021980436541648284
2022-11-22 11:00:00,2022-11-22 11:00:00,150.49,0.120000000000005,0.000798031522245159,150.38,150.29,150.54,26155.0,0.0007977132643984716,0.25,26155.0,150.00719,48.736462093862926,0.0021980436541648284
2022-11-22 11:05:00,2022-11-22 11:05:00,150.4,-0.0900000000000034,-0.000598046381819413,150.3692,150.34,150.545,18475.0,-0.0005982252828877566,0.20499999999998408,18475.0,149.99615,49.876847290640505,0.0021980436541648284
2022-11-22 11:10:00,2022-11-22 11:10:00,150.4,0.0,0.0,150.435,150.39,150.54,13437.0,0.0,0.15000000000000568,13437.0,150.0094,55.47945205479468,0.0021980436541648284
2022-11-22 11:15:00,2022-11-22 11:15:00,150.57,0.169999999999987,0.00113031914893609,150.42,150.4,150.6,23554.0,0.001129680819212388,0.19999999999998863,23554.0,150.0134,64.5588235294117,0.0021980436541648284
2022-11-22 11:20:00,2022-11-22 11:20:00,150.78,0.210000000000008,0.00139470013947007,150.57,150.47,150.78,18469.0,0.001393728448603883,0.3100000000000023,18469.0,150.05964999999998,64.558823529412,0.0021980436541648284
2022-11-22 11:25:00,2022-11-22 11:25:00,150.68,-0.0999999999999943,-0.000663217933412882,150.78,150.45,150.86,39940.0,-0.0006634379597154126,0.410000000000025,39940.0,150.10865,57.971014492753795,0.0021980436541648284
2022-11-22 11:30:00,2022-11-22 11:30:00,150.5506,-0.129400000000004,-0.000858773559861985,150.69,150.41,150.74,21327.0,-0.0008591425171244801,0.3300000000000125,21327.0,150.1354,61.236987140233175,0.0021980436541648284
2022-11-22 11:35:00,2022-11-22 11:35:00,150.66,0.109399999999994,0.00072666598472536,150.5801,150.48,150.66,20196.0,0.0007264020908327653,0.18000000000000682,20196.0,150.168905,69.972148929933,0.0021980436541648284
2022-11-22 11:40:00,2022-11-22 11:40:00,150.48,-0.180000000000007,-0.00119474313022705,150.65,150.48,150.71,12284.0,-0.0011954574047737456,0.2300000000000182,12284.0,150.22265499999997,61.094674556213086,0.0021980436541648284
2022-11-22 11:45:00,2022-11-22 11:45:00,150.455,-0.0249999999999773,-0.000166135034555936,150.47,150.34,150.52,39282.0,-0.00016614883650951419,0.18000000000000682,39282.0,150.249905,63.95794278262323,0.0021980436541648284
2022-11-22 11:50:00,2022-11-22 11:50:00,150.5788,0.123799999999989,0.000822837393240428,150.445,150.37,150.63,43346.0,0.0008224990481418262,0.2599999999999909,43346.0,150.28015499999998,61.67446697867959,0.0021980436541648284
2022-11-22 11:55:00,2022-11-22 11:55:00,150.54,-0.038800000000009,-0.000257672394786046,150.565,150.46,150.61,13905.0,-0.00025770559802136843,0.15000000000000568,13905.0,150.305655,62.519768054823444,0.0021980436541648284
2022-11-22 12:00:00,2022-11-22 12:00:00,150.695,0.155000000000001,0.00102962667729508,150.53,150.53,150.74,27846.0,0.0010290969753134962,0.21000000000000796,27846.0,150.333155,62.601911107214825,0.0021980436541648284
2022-11-22 12:05:00,2022-11-22 12:05:00,150.715,0.0200000000000102,0.000132718404724843,150.72,150.64,150.79,20206.0,0.00013270959841652868,0.15000000000000568,20206.0,150.364155,65.81264437131935,0.0021980436541648284
2022-11-22 12:10:00,2022-11-22 12:10:00,150.41,-0.305000000000007,-0.00202368709153042,150.715,150.3501,150.715,14620.0,-0.0020257375129939686,0.3649000000000058,14620.0,150.404405,59.19718770438178,0.0021980436541648284
2022-11-22 12:15:00,2022-11-22 12:15:00,150.64,0.22999999999999,0.00152915364669895,150.4,150.37,150.64,15076.0,0.0015279856817750394,0.2699999999999818,15076.0,150.425905,65.90480678605053,0.0021980436541648284
2022-11-22 12:20:00,2022-11-22 12:20:00,150.61,-0.0299999999999727,-0.000199150292086914,150.62,150.56,150.7088,10624.0,-0.00019917012513958202,0.14879999999999427,10624.0,150.462965,64.30615164520812,0.0021980436541648284
2022-11-22 12:25:00,2022-11-22 12:25:00,150.53,-0.0800000000000125,-0.000531173228869348,150.62,150.47,150.66,33290.0,-0.0005313143513447086,0.18999999999999773,33290.0,150.50196499999998,61.43352783472669,0.0021980436541648284
2022-11-22 12:30:00,2022-11-22 12:30:00,150.61,0.0800000000000125,0.000531455523815934,150.53,150.52,150.63,13747.0,0.0005313143513446528,0.10999999999998522,13747.0,150.531965,59.18214062174016,0.0021980436541648284
2022-11-22 12:35:00,2022-11-22 12:35:00,150.68,0.0699999999999932,0.000464776575260562,150.6,150.56,150.78,14060.0,0.0004646686000830327,0.21999999999999886,14060.0,150.554465,56.83903988704565,0.0021980436541648284
2022-11-22 12:40:00,2022-11-22 12:40:00,150.81,0.129999999999995,0.000862755508362062,150.69,150.68,150.86,12005.0,0.0008623835487531674,0.18000000000000682,12005.0,150.569965,57.028641714988524,0.0021980436541648284
2022-11-22 12:45:00,2022-11-22 12:45:00,150.98,0.169999999999987,0.00112724620383255,150.7267,150.7267,151.0,19966.0,0.001126611338885116,0.2733000000000061,19966.0,150.58783999999997,62.30690884399924,0.0021980436541648284
2022-11-22 12:50:00,2022-11-22 12:50:00,150.98,0.0,0.0,150.98,150.903103,151.07,11444.0,0.0,0.16689700000000585,11444.0,150.61508999999998,62.30690884399924,0.0021980436541648284
2022-11-22 12:55:00,2022-11-22 12:55:00,150.76,-0.219999999999999,-0.00145714664193932,150.975,150.76,150.99,18254.0,-0.001458209312544076,0.2300000000000182,18254.0,150.64283999999998,53.94780585106384,0.0021980436541648284
2022-11-22 13:00:00,2022-11-22 13:00:00,150.77,0.0100000000000193,6.63305916690059e-05,150.764,150.75,150.88,26867.0,6.632839189262928e-05,0.12999999999999545,26867.0,150.65254,49.7733865119654,0.0021980436541648284
2022-11-22 13:05:00,2022-11-22 13:05:00,150.74,-0.0300000000000011,-0.000198978576639923,150.77,150.68,150.81,30836.0,-0.00019899837550336515,0.12999999999999545,30836.0,150.65204,51.40423141733764,0.0021980436541648284
