Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,META_Log_Change,META_High_Low_Spread,META_Volume,META_1hr_Moving_Average,META_RSI
2023-11-08 14:35:00,2023-11-08 14:35:00,320.365,-0.855000000000018,-0.0026617271651828,321.23,320.25,321.35,142641.0,-0.0019764140299564736,1.1000000000000227,142641.0,,
2023-11-08 14:30:00,2023-11-08 14:30:00,321.22,0.108600000000024,0.000338200387778273,321.125,320.84,321.29,141854.0,0.0026652758594363723,0.4500000000000455,141854.0,,
2023-11-08 14:25:00,2023-11-08 14:25:00,321.1114,0.441399999999987,0.00137649296784853,320.6757,320.63,321.15,164051.0,-0.00033814321091823384,0.5199999999999818,164051.0,320.241535,60.91565105837059
2023-11-08 14:20:00,2023-11-08 14:20:00,320.67,0.0749999999999886,0.000233940017779406,320.608,320.5449,320.9,139858.0,-0.0013755464698688915,0.3550999999999931,139858.0,320.271935,56.88890885674068
2023-11-08 14:15:00,2023-11-08 14:15:00,320.595,0.097500000000025,0.00030421454145516,320.53,320.33,320.64,105568.0,-0.0002339126580803991,0.3100000000000023,105568.0,320.281435,54.47020377963462
2023-11-08 14:10:00,2023-11-08 14:10:00,320.4975,0.587400000000002,0.00183614084081747,319.96,319.88,320.64,239636.0,-0.0003041682775940755,0.7599999999999909,239636.0,320.253935,51.26734918784245
2023-11-08 14:05:00,2023-11-08 14:05:00,319.9101,0.500099999999975,0.00156569925800687,319.4013,319.2,319.99,145334.0,-0.0018344571948495714,0.7900000000000205,145334.0,320.2315,45.30312824136001
2023-11-08 14:00:00,2023-11-08 14:00:00,319.41,-0.0849999999999795,-0.000266044852032049,319.51,319.25,319.61,64756.0,-0.0015644748288155999,0.36000000000001364,64756.0,320.22400000000005,46.81257572462659
2023-11-08 13:55:00,2023-11-08 13:55:00,319.495,0.0849999999999795,0.000266115650730971,319.43,319.27,319.67,80864.0,0.00026608024824171904,0.4000000000000341,80864.0,320.20074999999997,49.010676156583834
2023-11-08 13:50:00,2023-11-08 13:50:00,319.41,-0.0298999999999978,-9.36013315806755e-05,319.44,319.2,319.51,116052.0,-0.0002660802482418487,0.3100000000000023,116052.0,320.18125,46.00169723872353
2023-11-08 13:45:00,2023-11-08 13:45:00,319.4399,0.468900000000019,0.00147003959607619,318.96,318.84,319.7399,152808.0,9.360571245879524e-05,0.8999000000000024,152808.0,320.15025,46.795893223819604
2023-11-08 13:40:00,2023-11-08 13:40:00,318.971,0.2303,0.000722530884822678,318.72,318.66,319.06,95983.0,-0.0014689601456295944,0.39999999999997726,95983.0,320.08725,45.17157173664864
2023-11-08 13:35:00,2023-11-08 13:35:00,318.7407,-0.205300000000022,-0.000643682629661518,318.9999,318.7,319.04,77188.0,-0.0007222699850474856,0.34000000000003183,77188.0,320.025245,39.70605064822535
2023-11-08 13:30:00,2023-11-08 13:30:00,318.946,-0.0538999999999987,-0.000168965570208639,318.98,318.8,319.0699,77414.0,0.000643889882266816,0.2699000000000069,77414.0,319.969745,39.65968586387477
2023-11-08 13:25:00,2023-11-08 13:25:00,318.9999,0.749900000000025,0.00235632364493331,318.27,318.02,319.0,139413.0,0.0001689798464987169,0.9800000000000182,139413.0,319.894245,41.191920871083376
2023-11-08 13:20:00,2023-11-08 13:20:00,318.25,-0.0987999999999829,-0.000310351413292536,318.35,318.2,318.5399,78003.0,-0.002353551867655819,0.3399000000000001,78003.0,319.801245,38.32317733304481
2023-11-08 13:15:00,2023-11-08 13:15:00,318.3488,-0.0612000000000421,-0.000192205018686731,318.39,318.05,318.5,77145.0,0.0003103995822588213,0.44999999999998863,77145.0,319.712745,35.09911141490075
2023-11-08 13:10:00,2023-11-08 13:10:00,318.41,0.630000000000052,0.00198250361885598,317.7801,317.66,318.5,118648.0,0.00019222349243847522,0.839999999999975,118648.0,319.58575,35.79683011072042
2023-11-08 13:05:00,2023-11-08 13:05:00,317.78,0.259999999999991,0.000818846056941266,317.5,317.13,317.8599,95921.0,-0.001980541051992455,0.7298999999999864,95921.0,319.41125,31.057647710101037
2023-11-08 13:00:00,2023-11-08 13:00:00,317.52,0.00589999999999691,1.85818519555412e-05,317.5428,317.23,317.57,55916.0,-0.000818510985411025,0.339999999999975,55916.0,319.27013999999997,22.20073517660245
2023-11-08 12:55:00,2023-11-08 12:55:00,317.5141,-0.0658999999999992,-0.000207506769947727,317.55,317.34,317.65,71165.0,-1.8581679315107388e-05,0.3100000000000023,71165.0,319.08614,24.677124229450797
2023-11-08 12:50:00,2023-11-08 12:50:00,317.58,0.234999999999957,0.000740518993524262,317.33,317.18,317.6199,83723.0,0.00020752830245625656,0.439899999999966,83723.0,318.89639,12.396694214876277
2023-11-08 12:45:00,2023-11-08 12:45:00,317.345,0.340000000000032,0.00107253828803972,317.0299,316.98,317.382,75398.0,-0.0007402449446182646,0.4019999999999868,75398.0,318.7141,12.081185567010706
2023-11-08 12:40:00,2023-11-08 12:40:00,317.005,0.204999999999984,0.000647095959595909,316.806,316.57,317.0399,91135.0,-0.0010719635297801397,0.46989999999999554,91135.0,318.524,12.332990750257238
2023-11-08 12:35:00,2023-11-08 12:35:00,316.8,0.160000000000025,0.000505305709954601,316.66,316.48,316.83,49173.0,-0.0006468866832817741,0.3499999999999659,49173.0,318.3305,12.01201201201232
2023-11-08 12:30:00,2023-11-08 12:30:00,316.64,-0.120000000000005,-0.000378835711579759,316.83,316.55,316.94,62041.0,-0.0005051780860152519,0.38999999999998636,62041.0,318.174,11.863568956994868
2023-11-08 12:25:00,2023-11-08 12:25:00,316.76,0.0,0.0,316.77,316.62,316.95,45892.0,0.00037890748795624247,0.3299999999999841,45892.0,318.042435,15.685932768349645
2023-11-08 12:20:00,2023-11-08 12:20:00,316.76,0.0799999999999841,0.000252620942276064,316.67,316.5,316.92,62787.0,0.0,0.4200000000000159,62787.0,317.90043499999996,17.603911980440387
2023-11-08 12:15:00,2023-11-08 12:15:00,316.68,0.225000000000023,0.000711001564203513,316.46,316.35,316.91,55467.0,-0.000252589038978661,0.5600000000000023,55467.0,317.751935,15.544675642595678
2023-11-08 12:10:00,2023-11-08 12:10:00,316.455,-0.305000000000007,-0.000962874100265207,316.75,315.98,316.7999,158767.0,-0.0007107489223367735,0.8198999999999614,158767.0,317.617435,15.029585798817209
2023-11-08 12:05:00,2023-11-08 12:05:00,316.76,0.0,0.0,316.77,316.56,317.0,195676.0,0.0009633379613153871,0.4399999999999977,195676.0,317.507935,20.22399502233344
2023-11-08 12:00:00,2023-11-08 12:00:00,316.76,-0.410000000000025,-0.00129268215783342,317.195,316.7,317.2065,75527.0,0.0,0.5065000000000168,75527.0,317.43168499999996,22.576404048423015
2023-11-08 11:55:00,2023-11-08 11:55:00,317.17,0.259999999999991,0.000820422201886942,316.9126,316.75,317.26,101026.0,0.0012935183921483962,0.5099999999999909,101026.0,317.32732,31.34959272364658
2023-11-08 11:50:00,2023-11-08 11:50:00,316.91,-0.375,-0.00118190270576926,317.29,316.74,317.45,87255.0,-0.0008200858395524483,0.7099999999999795,87255.0,317.24282000000005,26.134658664666816
2023-11-08 11:45:00,2023-11-08 11:45:00,317.285,0.0300000000000296,9.45611574286601e-05,317.22,316.93,317.37,102953.0,0.001182601703591437,0.4399999999999977,102953.0,317.19032,31.305731789740392
2023-11-08 11:40:00,2023-11-08 11:40:00,317.255,0.214999999999975,0.000678147867776858,317.0418,316.8865,317.6,97965.0,-9.455668680420472e-05,0.7135000000000105,97965.0,317.12491,37.134064342609236
2023-11-08 11:35:00,2023-11-08 11:35:00,317.04,0.085200000000043,0.000268808044554123,316.963,316.73,317.2,147933.0,-0.0006779180294153142,0.46999999999997044,147933.0,317.05356,33.57017323625503
2023-11-08 11:30:00,2023-11-08 11:30:00,316.9548,0.844699999999989,0.00267217023435818,316.17,316.139,317.11,85340.0,-0.0002687719221449094,0.9710000000000036,85340.0,316.97305500000004,31.84177689044168
2023-11-08 11:25:00,2023-11-08 11:25:00,316.1101,-0.489900000000034,-0.00154737839545178,316.65,315.81,316.73,133124.0,-0.002668606334962954,0.9200000000000159,133124.0,316.930555,30.222422246962566
2023-11-08 11:20:00,2023-11-08 11:20:00,316.6,-0.152899999999988,-0.000482710655529873,316.78,316.49,317.05,123223.0,0.0015485768218400319,0.5600000000000023,123223.0,316.89241499999997,39.66663671488972
2023-11-08 11:15:00,2023-11-08 11:15:00,316.7529,0.717899999999986,0.00227158384356159,316.03,316.025,316.87,141192.0,0.0004828271978241086,0.8450000000000273,141192.0,316.816415,41.72356804244815
2023-11-08 11:10:00,2023-11-08 11:10:00,316.035,-0.379999999999995,-0.00120095444274132,316.4511,315.77,316.47,113300.0,-0.0022690076975325794,0.7000000000000455,113300.0,316.77247,35.28739572620333
2023-11-08 11:05:00,2023-11-08 11:05:00,316.415,0.689999999999998,0.00218544619526486,315.75,315.63,316.53,128891.0,0.0012016761664241948,0.8999999999999773,128891.0,316.708475,41.38186670620517
2023-11-08 11:00:00,2023-11-08 11:00:00,315.725,0.0649999999999977,0.000205917759614768,315.67,315.27,316.0,139072.0,-0.0021830615813935444,0.7300000000000182,139072.0,316.65167499999995,38.861041492620835
2023-11-08 10:55:00,2023-11-08 10:55:00,315.66,-0.42999999999995,-0.00136037204593613,316.0301,315.66,316.21,93235.0,-0.00020589656146294174,0.5499999999999545,93235.0,316.62018,39.83159697445441
2023-11-08 10:50:00,2023-11-08 10:50:00,316.09,0.526999999999987,0.00167003102391594,315.58,315.38,316.27,130918.0,0.00136129819201868,0.8899999999999864,130918.0,316.55768,45.31962693171753
2023-11-08 10:45:00,2023-11-08 10:45:00,315.563,-0.0470000000000255,-0.000148917968378776,315.6058,315.0,315.9,162690.0,-0.001668638072737658,0.8999999999999773,162690.0,316.49947,40.473689236940096
2023-11-08 10:40:00,2023-11-08 10:40:00,315.61,0.0,0.0,315.64,315.16,316.1999,169935.0,0.00014892905776038988,1.0398999999999887,169935.0,316.44797000000005,40.91569767441883
2023-11-08 10:35:00,2023-11-08 10:35:00,315.61,0.230000000000018,0.000729278965058083,315.34,315.21,316.04,194418.0,0.0,0.8300000000000409,194418.0,316.39197,41.43945212493611
2023-11-08 10:30:00,2023-11-08 10:30:00,315.38,-0.244599999999991,-0.000774971279171494,315.63,315.17,315.8899,168472.0,-0.0007290131703714569,0.7198999999999955,168472.0,316.33597,41.40632494484075
2023-11-08 10:25:00,2023-11-08 10:25:00,315.6246,-0.137900000000002,-0.000436720636554378,315.8211,314.85,315.992,256737.0,0.0007752717246476253,1.141999999999996,256737.0,316.288525,40.834974653708315
2023-11-08 10:20:00,2023-11-08 10:20:00,315.7625,-0.272500000000036,-0.000862246270191708,316.0,315.2701,316.2609,216985.0,0.0004368160267851317,0.9907999999999788,216985.0,316.228775,42.12346614867106
2023-11-08 10:15:00,2023-11-08 10:15:00,316.035,-1.07589999999999,-0.00339281935751811,317.19,315.93,317.39,213473.0,0.0008626182183296014,1.4599999999999795,213473.0,316.242645,40.83879507958558
2023-11-08 10:10:00,2023-11-08 10:10:00,317.1109,0.95089999999999,0.00300765435222669,316.1728,315.83,317.33,237154.0,0.0033985880208319322,1.5,237154.0,316.186785,51.43285072391405
2023-11-08 10:05:00,2023-11-08 10:05:00,316.16,-0.569999999999993,-0.00179964007198558,316.775,315.98,317.454,330051.0,-0.0030031404085322224,1.4739999999999895,330051.0,316.164535,42.585416007592556
2023-11-08 10:00:00,2023-11-08 10:00:00,316.73,-1.49000000000001,-0.00468229526742508,318.33,316.64,318.4428,336032.0,0.001801261369640066,1.8027999999999906,336032.0,316.228945,46.76978735971662
2023-11-08 09:55:00,2023-11-08 09:55:00,318.22,0.0812000000000239,0.000255234507705517,318.13,317.83,318.88,226517.0,0.004693291550567289,1.0500000000000114,226517.0,316.287295,56.27566107175529
2023-11-08 09:50:00,2023-11-08 09:50:00,318.1388,0.0788000000000011,0.000247751996478655,318.095,317.93,318.8,345727.0,-0.00025520194091988165,0.8700000000000045,345727.0,316.38354499999997,56.2996147870689
2023-11-08 09:45:00,2023-11-08 09:45:00,318.06,-0.990000000000009,-0.00310296191819467,319.0,317.8,319.0048,319435.0,-0.0002477213110209785,1.2047999999999774,319435.0,316.501045,61.29525574929045
2023-11-08 09:40:00,2023-11-08 09:40:00,319.05,-0.566899999999976,-0.00177368593462979,319.63,318.29,319.94,319064.0,0.003107786086586141,1.6499999999999773,319064.0,316.643545,63.41495466292868
2023-11-08 09:35:00,2023-11-08 09:35:00,319.6169,1.56689999999998,0.00492658387046054,318.05,318.0,319.85,500534.0,0.0017752607779877448,1.8500000000000227,500534.0,316.74454499999996,65.00167616493454
2023-11-08 09:30:00,2023-11-08 09:30:00,318.05,-0.774999999999977,-0.00243080059593814,318.65,317.84,318.88,17269.0,-0.004914487967530308,1.0400000000000205,17269.0,316.85449,59.692532661189425
2023-11-07 16:00:00,2023-11-07 16:00:00,318.84,0.409999999999968,0.00128756712621288,318.45,317.99,319.03,671452.0,6.272935422186246e-05,1.0399999999999636,671452.0,318.64375,62.14343928280247
2023-11-07 15:55:00,2023-11-07 15:55:00,318.43,-1.01999999999998,-0.00319298794803563,319.43,318.15,319.43,332015.0,-0.0012867389224963059,1.2800000000000296,332015.0,318.6835,57.98479087452521
2023-11-07 15:50:00,2023-11-07 15:50:00,319.45,0.259999999999991,0.000814561859707356,319.188,319.12,319.53,240595.0,0.0031980964111261332,0.40999999999996817,240595.0,318.71765,64.12337662337703
2023-11-07 15:45:00,2023-11-07 15:45:00,319.19,-0.149999999999977,-0.000469718795014647,319.355,319.05,319.48,159820.0,-0.0008142302842426649,0.4300000000000068,159820.0,318.7604,60.582822085889745
2023-11-07 15:40:00,2023-11-07 15:40:00,319.34,0.125,0.000391585608445718,319.2,319.06,319.39,145450.0,0.00046982914744562266,0.3299999999999841,145450.0,318.79290000000003,61.584454409566476
2023-11-07 15:35:00,2023-11-07 15:35:00,319.215,-0.0799000000000092,-0.000250238885744837,319.24,319.2001,319.46,100957.0,-0.00039150895881062366,0.25989999999995916,100957.0,318.82489999999996,61.400894187779556
2023-11-07 15:30:00,2023-11-07 15:30:00,319.2949,-0.279699999999991,-0.000875226003568466,319.57,319.235,319.57,98394.0,0.0002502702007190718,0.33499999999997954,98394.0,318.87340000000006,60.21383145411546
2023-11-07 15:25:00,2023-11-07 15:25:00,319.5746,0.0792999999999893,0.000248203964189737,319.47,319.07,319.59,133285.0,0.0008756092374743558,0.5199999999999818,133285.0,318.9144,63.722756501450874
2023-11-07 15:20:00,2023-11-07 15:20:00,319.4953,-0.344699999999989,-0.00107772636318156,319.84,319.45,319.88,123697.0,-0.00024817316668172807,0.4300000000000068,123697.0,318.9739,60.79038795599282
2023-11-07 15:15:00,2023-11-07 15:15:00,319.84,0.120099999999979,0.00037564130352843,319.72,319.55,319.94,97179.0,0.0010783075278336248,0.38999999999998636,97179.0,319.0269,64.34739114410574
2023-11-07 15:10:00,2023-11-07 15:10:00,319.7199,0.739899999999977,0.00231958116496325,318.98,318.85,319.76,162515.0,-0.0003755707679974652,0.9099999999999682,162515.0,319.0469,63.263193312110594
2023-11-07 15:05:00,2023-11-07 15:05:00,318.98,-0.785599999999988,-0.00245679960571115,319.755,318.94,319.81,140189.0,-0.002316895089484274,0.8700000000000045,140189.0,319.10915,55.31842665097591
2023-11-07 15:00:00,2023-11-07 15:00:00,319.7656,0.105599999999981,0.000330350997935248,319.67,319.42,319.79,92451.0,0.0024598224899580424,0.37000000000000455,92451.0,319.1559,62.063333461435505
2023-11-07 14:55:00,2023-11-07 14:55:00,319.66,0.0649999999999977,0.000203382405857406,319.63,319.48,319.84,68538.0,-0.0003302964440586478,0.3599999999999568,68538.0,319.2054,59.09573631214647
2023-11-07 14:50:00,2023-11-07 14:50:00,319.595,0.0450000000000159,0.000140823032389347,319.59,319.47,319.94,102112.0,-0.00020336172645978544,0.46999999999997044,102112.0,319.2499,58.4633643332429
2023-11-07 14:45:00,2023-11-07 14:45:00,319.55,-0.389999999999986,-0.00121897855847967,319.9761,319.41,319.99,132421.0,-0.00014081311775691866,0.5799999999999841,132421.0,319.307705,59.27058266598319
2023-11-07 14:40:00,2023-11-07 14:40:00,319.94,-0.29000000000002,-0.000905599100646474,320.2159,319.85,320.28,85040.0,0.0012197221171587882,0.42999999999995,85040.0,319.3775,61.36618769645283
2023-11-07 14:35:00,2023-11-07 14:35:00,320.23,0.110000000000014,0.000343621142071766,320.13,320.01,320.32,85924.0,0.0009060094032438523,0.3100000000000023,85924.0,319.449,64.09386333441097
2023-11-07 14:30:00,2023-11-07 14:30:00,320.12,-0.110000000000014,-0.000343503107141784,320.21,319.99,320.27,82499.0,-0.00034356211784808714,0.2799999999999727,82499.0,319.52450000000005,63.41077835802373
2023-11-07 14:25:00,2023-11-07 14:25:00,320.23,0.0681000000000154,0.000212704884622484,320.15,320.02,320.32,67141.0,0.0003435621178480471,0.30000000000001137,67141.0,319.5885,62.74910485008556
2023-11-07 14:20:00,2023-11-07 14:20:00,320.1619,-0.00589999999999691,-1.84278369030143e-05,320.16,319.91,320.37,73931.0,-0.0002126822661458728,0.45999999999997954,73931.0,319.674,61.84944154610208
2023-11-07 14:15:00,2023-11-07 14:15:00,320.1678,-0.127200000000016,-0.000397133892193185,320.3388,320.02,320.45,94173.0,1.842800669779754e-05,0.4300000000000068,94173.0,319.71944,66.79423247902916
2023-11-07 14:10:00,2023-11-07 14:10:00,320.295,-0.33499999999998,-0.00104481801453382,320.6001,320.13,320.66,73341.0,0.00039721277074153714,0.5300000000000296,73341.0,319.790045,59.86918944171966
2023-11-07 14:05:00,2023-11-07 14:05:00,320.63,0.446899999999971,0.00139576386136548,320.2,320.1,320.72,94618.0,0.0010453642173638453,0.6200000000000045,94618.0,319.832295,66.52892561983492
2023-11-07 14:00:00,2023-11-07 14:00:00,320.1831,0.0230999999999995,7.21514242878544e-05,320.1481,319.86,320.36,121263.0,-0.001394790688428274,0.5,121263.0,319.8797,59.05994111199533
2023-11-07 13:55:00,2023-11-07 13:55:00,320.16,-0.270799999999952,-0.000845112267609579,320.43,320.12,320.51,85038.0,-7.214882149907336e-05,0.38999999999998636,85038.0,319.93919999999997,60.38233355306596
2023-11-07 13:50:00,2023-11-07 13:50:00,320.4308,0.0148999999999546,4.65020618513458e-05,320.38,320.1988,320.66,108035.0,0.0008454695763068581,0.46120000000001937,108035.0,319.9797,61.977266496552254
2023-11-07 13:45:00,2023-11-07 13:45:00,320.4159,-0.0890999999999735,-0.000277998783170227,320.505,320.2701,320.58,82168.0,-4.650098066395374e-05,0.30989999999997053,82168.0,320.03145,59.39559089589329
2023-11-07 13:40:00,2023-11-07 13:40:00,320.505,0.243899999999996,0.000761566109652394,320.27,320.12,320.61,80733.0,0.0002780374319950418,0.4900000000000091,80733.0,320.05295,61.25164367380652
2023-11-07 13:35:00,2023-11-07 13:35:00,320.2611,0.092899999999986,0.00029015998465802,320.14,320.13,320.56,66269.0,-0.0007612762653304181,0.4300000000000068,66269.0,320.07394999999997,54.80039214792231
2023-11-07 13:30:00,2023-11-07 13:30:00,320.1682,-0.091700000000003,-0.00028632994639667,320.26,320.0529,320.56,84862.0,-0.00029011789639101843,0.5070999999999799,84862.0,320.13795,55.142352428365356
2023-11-07 13:25:00,2023-11-07 13:25:00,320.2599,-0.200099999999964,-0.000624414903575996,320.47,319.82,320.55,142989.0,0.00028637094664239396,0.7300000000000182,142989.0,320.1737,67.24607216967212
2023-11-07 13:20:00,2023-11-07 13:20:00,320.46,0.494299999999953,0.00154485308894032,319.97,319.96,320.46,111316.0,0.0006246099317517433,0.5,111316.0,320.18870000000004,61.109688979905435
2023-11-07 13:15:00,2023-11-07 13:15:00,319.9657,-0.104299999999967,-0.000325866216764978,319.971,319.9,320.28,118189.0,-0.0015436610309522195,0.37999999999999545,118189.0,320.20574999999997,54.34986766840289
2023-11-07 13:10:00,2023-11-07 13:10:00,320.07,0.110000000000014,0.000343792974121808,319.9655,319.77,320.15,122168.0,0.0003259193226977735,0.37999999999999545,122168.0,320.22452499999997,56.68411572666886
2023-11-07 13:05:00,2023-11-07 13:05:00,319.96,0.389999999999986,0.00122038989892664,319.53,319.2805,320.09,169054.0,-0.0003437338908585351,0.8094999999999573,169054.0,320.20222,55.665800674368384
2023-11-07 13:00:00,2023-11-07 13:00:00,319.57,0.610000000000014,0.00191246551291702,318.9899,318.8,319.58,118237.0,-0.0012196458284831242,0.7799999999999727,118237.0,320.14092,44.886960367032955
2023-11-07 12:55:00,2023-11-07 12:55:00,318.96,-0.260000000000048,-0.000814485307938249,319.18,318.8,319.31,91923.0,-0.0019106390790384863,0.5099999999999909,91923.0,320.09342,33.875882382813046
2023-11-07 12:50:00,2023-11-07 12:50:00,319.22,-0.269999999999982,-0.000845096873141512,319.485,318.92,319.91,123641.0,0.0008148171813128682,0.9900000000000091,123641.0,320.05717,38.992710728437686
2023-11-07 12:45:00,2023-11-07 12:45:00,319.49,0.0,0.0,319.48,319.34,319.64,76288.0,0.0008454541688177287,0.30000000000001137,76288.0,320.02367,41.29042888752826
2023-11-07 12:40:00,2023-11-07 12:40:00,319.49,0.53000000000003,0.00166165036368206,318.92,318.85,319.64,80978.0,0.0,0.7899999999999636,80978.0,319.96167,41.963110930360116
2023-11-07 12:35:00,2023-11-07 12:35:00,318.96,0.309899999999971,0.000972540099626426,318.6752,318.3001,319.17,119456.0,-0.0016602713501307654,0.8699000000000296,119456.0,319.87848999999994,37.162535606478514
2023-11-07 12:30:00,2023-11-07 12:30:00,318.6501,-0.621800000000007,-0.00194755629919203,319.27,318.47,319.3988,120402.0,-0.0009720674889008763,0.928799999999967,120402.0,319.811985,33.1703124680258
2023-11-07 12:25:00,2023-11-07 12:25:00,319.2719,0.0819000000000187,0.000256586985807885,319.21,319.15,319.45,71058.0,0.0019494552529079738,0.30000000000001137,71058.0,319.762485,36.87496375901155
2023-11-07 12:20:00,2023-11-07 12:20:00,319.19,-0.170000000000016,-0.000532314629258567,319.38,318.67,319.4,113237.0,-0.0002565540729971728,0.7299999999999613,113237.0,319.72408,39.67392434545652
2023-11-07 12:15:00,2023-11-07 12:15:00,319.36,0.199999999999989,0.000626644942975275,319.13,319.05,319.36,64789.0,0.0005324563589894924,0.3100000000000023,64789.0,319.65908,41.92832351279322
2023-11-07 12:10:00,2023-11-07 12:10:00,319.16,0.300000000000011,0.000940851784482254,318.85,318.827,319.29,103356.0,-0.0006264486830189654,0.4630000000000223,103356.0,319.58258,36.99230265312823
2023-11-07 12:05:00,2023-11-07 12:05:00,318.86,-0.838799999999992,-0.00262371957605093,319.655,318.82,319.6734,116731.0,-0.0009404094608609804,0.8534000000000219,116731.0,319.54008000000005,34.95232016093125
2023-11-07 12:00:00,2023-11-07 12:00:00,319.6988,0.314000000000021,0.000983140086816972,319.37,319.2874,319.9041,73171.0,0.0026271675606080623,0.6167000000000371,73171.0,319.49508000000003,43.19041827150485
2023-11-07 11:55:00,2023-11-07 11:55:00,319.3848,0.274799999999971,0.000861145059697191,319.1,319.04,319.4899,74448.0,-0.0009826571211244987,0.4498999999999569,74448.0,319.44308,42.6849424845984
2023-11-07 11:50:00,2023-11-07 11:50:00,319.11,-0.634999999999991,-0.00198595755993054,319.745,318.8401,319.9997,169635.0,-0.0008607744870195146,1.1596000000000117,169635.0,319.41733,41.42685851318939
2023-11-07 11:45:00,2023-11-07 11:45:00,319.745,-0.285500000000013,-0.000892102471483228,320.06,319.7,320.22,85125.0,0.0019879321884307913,0.5200000000000387,85125.0,319.39683,46.16598906908505
2023-11-07 11:40:00,2023-11-07 11:40:00,320.0305,0.0617000000000303,0.000192831301051947,319.945,319.62,320.09,89216.0,0.0008925006317104139,0.46999999999997044,89216.0,319.39558,46.84205108598178
2023-11-07 11:35:00,2023-11-07 11:35:00,319.9688,0.45599999999996,0.00142717287069551,319.4839,319.32,320.06,107456.0,-0.00019281271148639096,0.7400000000000091,107456.0,319.371225,50.02434159900718
2023-11-07 11:30:00,2023-11-07 11:30:00,319.5128,-0.0191999999999553,-6.00878785221989e-05,319.505,319.4,319.77,112606.0,-0.0014261554274239618,0.37000000000000455,112606.0,319.3482,45.8537964699232
2023-11-07 11:25:00,2023-11-07 11:25:00,319.532,-0.343000000000018,-0.00107229386479099,319.8598,319.35,320.06,109289.0,6.008968387109715e-05,0.7099999999999795,109289.0,319.36469,46.7715656398033
2023-11-07 11:20:00,2023-11-07 11:20:00,319.875,-0.254999999999995,-0.000796551400993332,320.1009,319.7,320.17,123771.0,0.001072869183167489,0.4700000000000273,123771.0,319.42024,52.31706575908598
