,DateTime,Date,Open,High,Low,Close,Adj Close,Volume,GOLD_Log_Change,GOLD_High_Low_Spread
0,2022-11-21 09:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,,8.800048828125
1,2022-11-21 09:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
2,2022-11-21 09:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
3,2022-11-21 09:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
4,2022-11-21 09:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
5,2022-11-21 09:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
6,2022-11-21 10:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
7,2022-11-21 10:05:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
8,2022-11-21 10:10:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
9,2022-11-21 10:15:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
10,2022-11-21 10:20:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
11,2022-11-21 10:25:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
12,2022-11-21 10:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
13,2022-11-21 10:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
14,2022-11-21 10:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
15,2022-11-21 10:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
16,2022-11-21 10:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
17,2022-11-21 10:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
18,2022-11-21 11:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
19,2022-11-21 11:05:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
20,2022-11-21 11:10:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
21,2022-11-21 11:15:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
22,2022-11-21 11:20:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
23,2022-11-21 11:25:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
24,2022-11-21 11:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
25,2022-11-21 11:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
26,2022-11-21 11:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
27,2022-11-21 11:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
28,2022-11-21 11:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
29,2022-11-21 11:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
30,2022-11-21 12:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
31,2022-11-21 12:05:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
32,2022-11-21 12:10:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
33,2022-11-21 12:15:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
34,2022-11-21 12:20:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
35,2022-11-21 12:25:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
36,2022-11-21 12:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
37,2022-11-21 12:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
38,2022-11-21 12:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
39,2022-11-21 12:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
40,2022-11-21 12:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
41,2022-11-21 12:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
42,2022-11-21 13:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
43,2022-11-21 13:05:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
44,2022-11-21 13:10:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
45,2022-11-21 13:15:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
46,2022-11-21 13:20:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
47,2022-11-21 13:25:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
48,2022-11-21 13:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
49,2022-11-21 13:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
50,2022-11-21 13:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
51,2022-11-21 13:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
52,2022-11-21 13:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
53,2022-11-21 13:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
54,2022-11-21 14:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
55,2022-11-21 14:05:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
56,2022-11-21 14:10:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
57,2022-11-21 14:15:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
58,2022-11-21 14:20:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
59,2022-11-21 14:25:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
60,2022-11-21 14:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
61,2022-11-21 14:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
62,2022-11-21 14:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
63,2022-11-21 14:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
64,2022-11-21 14:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
65,2022-11-21 14:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
66,2022-11-21 15:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
67,2022-11-21 15:05:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
68,2022-11-21 15:10:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
69,2022-11-21 15:15:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
70,2022-11-21 15:20:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
71,2022-11-21 15:25:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
72,2022-11-21 15:30:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
73,2022-11-21 15:35:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
74,2022-11-21 15:40:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
75,2022-11-21 15:45:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
76,2022-11-21 15:50:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
77,2022-11-21 15:55:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
78,2022-11-21 16:00:00,2022-11-21,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,1737.4000244140625,544,0.0,8.800048828125
79,2022-11-22 09:30:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0005178953391911294,3.39990234375
80,2022-11-22 09:35:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
81,2022-11-22 09:40:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
82,2022-11-22 09:45:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
83,2022-11-22 09:50:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
84,2022-11-22 09:55:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
85,2022-11-22 10:00:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
86,2022-11-22 10:05:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
87,2022-11-22 10:10:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
88,2022-11-22 10:15:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
89,2022-11-22 10:20:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
90,2022-11-22 10:25:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
91,2022-11-22 10:30:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
92,2022-11-22 10:35:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
93,2022-11-22 10:40:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
94,2022-11-22 10:45:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
95,2022-11-22 10:50:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
96,2022-11-22 10:55:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
97,2022-11-22 11:00:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
98,2022-11-22 11:05:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
99,2022-11-22 11:10:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
100,2022-11-22 11:15:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
101,2022-11-22 11:20:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
102,2022-11-22 11:25:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
103,2022-11-22 11:30:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
104,2022-11-22 11:35:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
105,2022-11-22 11:40:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
106,2022-11-22 11:45:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
107,2022-11-22 11:50:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
108,2022-11-22 11:55:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
109,2022-11-22 12:00:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
110,2022-11-22 12:05:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
111,2022-11-22 12:10:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
112,2022-11-22 12:15:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
113,2022-11-22 12:20:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
114,2022-11-22 12:25:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
115,2022-11-22 12:30:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
116,2022-11-22 12:35:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
117,2022-11-22 12:40:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
118,2022-11-22 12:45:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
119,2022-11-22 12:50:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
120,2022-11-22 12:55:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
121,2022-11-22 13:00:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
122,2022-11-22 13:05:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
123,2022-11-22 13:10:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
124,2022-11-22 13:15:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
125,2022-11-22 13:20:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
126,2022-11-22 13:25:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
127,2022-11-22 13:30:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
128,2022-11-22 13:35:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
129,2022-11-22 13:40:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
130,2022-11-22 13:45:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
131,2022-11-22 13:50:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
132,2022-11-22 13:55:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
133,2022-11-22 14:00:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
134,2022-11-22 14:05:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
135,2022-11-22 14:10:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
136,2022-11-22 14:15:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
137,2022-11-22 14:20:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
138,2022-11-22 14:25:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
139,2022-11-22 14:30:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
140,2022-11-22 14:35:00,2022-11-22,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,1738.300048828125,15,0.0,3.39990234375
