Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,COST_Log_Change,COST_High_Low_Spread,COST_Volume,COST_1hr_Moving_Average,COST_RSI,COST_Volatility
2022-11-21 10:40:00,2022-11-21 10:40:00,524.9391,0.620800000000031,0.00118401360395018,524.345,524.17,525.13,7738.0,0.0011833132126371408,0.9600000000000364,7738.0,523.841,55.772716821115694,0.0012799588450050138
2022-11-21 10:45:00,2022-11-21 10:45:00,525.27385,0.334749999999985,0.000637693020009341,524.975,524.71,525.75,16519.0,0.0006374897802139694,1.0399999999999636,16519.0,523.94475,56.55047240309638,0.0012799588450050138
2022-11-21 10:50:00,2022-11-21 10:50:00,525.575,0.301150000000007,0.000573319992990336,525.0401,524.5,525.93,8176.0,0.0005731557078720437,1.42999999999995,8176.0,523.9967549999999,57.91602989511602,0.0012799588450050138
2022-11-21 10:55:00,2022-11-21 10:55:00,525.2381,-0.336900000000014,-0.000641012224706301,525.7111,525.08,525.77,6690.0,-0.0006412177608811887,0.6899999999999409,6690.0,524.15481,58.56925853591403,0.0012799588450050138
2022-11-21 11:00:00,2022-11-21 11:00:00,526.9271,1.68899999999996,0.00321568446767278,525.335,525.2279,527.1899,20404.0,0.0032105252117754705,1.961999999999989,20404.0,524.29406,60.92488780843314,0.0012799588450050138
2022-11-21 11:05:00,2022-11-21 11:05:00,526.11,-0.817099999999982,-0.0015506888903607,526.88,525.7201,527.005,12127.0,-0.001551892452772866,1.2848999999999933,12127.0,524.50056,58.13567201619379,0.0012799588450050138
2022-11-21 11:10:00,2022-11-21 11:10:00,526.08,-0.0299999999999727,-5.70222957175737e-05,526.275,525.89,526.62,9815.0,-5.702392155048978e-05,0.7300000000000182,9815.0,524.63231,50.65415988805338,0.0012799588450050138
2022-11-21 11:15:00,2022-11-21 11:15:00,525.87,-0.210000000000036,-0.000399178832116857,525.97,525.525,526.32,9242.0,-0.00039925852519539064,0.7950000000000728,9242.0,524.64581,59.09926531587441,0.0012799588450050138
2022-11-21 11:20:00,2022-11-21 11:20:00,525.385,-0.485000000000014,-0.000922281172152839,525.9988,522.9404,526.6288,9658.0,-0.0009227067351123831,3.6884000000000015,9658.0,524.79475,56.19588566307753,0.0012799588450050138
2022-11-21 11:25:00,2022-11-21 11:25:00,525.325,-0.0599999999999454,-0.00011420196617708,525.58,525.21,525.7488,7652.0,-0.00011420848771812252,0.5387999999999238,7652.0,524.8987500000001,53.836730761289985,0.0012799588450050138
2022-11-21 11:30:00,2022-11-21 11:30:00,524.98,-0.345000000000027,-0.000656736306096278,525.4004,524.75,525.486131,11740.0,-0.000656952051848062,0.7361310000000003,11740.0,524.9532700000001,42.03241608311141,0.0012799588450050138
2022-11-21 11:35:00,2022-11-21 11:35:00,524.68,-0.300000000000068,-0.0005714503409655,524.93,524.36,525.19,9959.0,-0.0005716136809416893,0.8300000000000409,9959.0,524.8727700000001,47.273063412830346,0.0012799588450050138
2022-11-21 11:40:00,2022-11-21 11:40:00,524.49,-0.189999999999941,-0.000362125486010408,524.775,524.46,525.3788,5968.0,-0.0003621910692776471,0.9187999999999192,5968.0,524.84802,44.59484865576248,0.0012799588450050138
2022-11-21 11:45:00,2022-11-21 11:45:00,524.325,-0.164999999999964,-0.000314591317279574,524.64,524.0,524.983264,5637.0,-0.0003146408115086514,0.9832639999999628,5637.0,524.79802,52.27548209366395,0.0012799588450050138
2022-11-21 11:50:00,2022-11-21 11:50:00,524.15,-0.175000000000068,-0.00033376245649181,524.33,524.09,524.8288,18796.0,-0.00033381816757706523,0.7387999999999693,18796.0,524.8225199999999,57.75294303835962,0.0012799588450050138
2022-11-21 11:55:00,2022-11-21 11:55:00,524.27,0.120000000000005,0.000228942096728045,524.4588,524.0,524.88,7583.0,0.00022891589348552653,0.8799999999999955,7583.0,524.90246,57.79815398085882,0.0012799588450050138
2022-11-21 12:00:00,2022-11-21 12:00:00,523.36,-0.909999999999968,-0.00173574684799811,524.275,523.0,524.4388,10690.0,-0.001737255001993351,1.4388000000000147,10690.0,524.96746,49.79196038650676,0.0012799588450050138
2022-11-21 12:05:00,2022-11-21 12:05:00,523.568,0.20799999999997,0.000397431977988325,523.4394,523.0,524.1,8200.0,0.0003973530228185326,1.1000000000000227,8200.0,524.98243,53.078358208955336,0.0012799588450050138
2022-11-21 12:10:00,2022-11-21 12:10:00,523.72,0.152000000000044,0.000290315680102763,523.4305,523.3601,524.0199,4816.0,0.0002902735466602603,0.6598000000000184,4816.0,524.984955,49.43389587705295,0.0012799588450050138
2022-11-21 12:15:00,2022-11-21 12:15:00,524.03,0.309999999999945,0.000591919346215431,523.8,523.51,524.0899,5790.0,0.0005917442310584659,0.5798999999999523,5790.0,524.979455,48.142325089887166,0.0012799588450050138
2022-11-21 12:20:00,2022-11-21 12:20:00,524.36,0.330000000000041,0.000629734938839458,523.975,523.76,524.46,7084.0,0.0006295367389975021,0.7000000000000455,7084.0,524.960955,46.12325777557577,0.0012799588450050138
2022-11-21 12:25:00,2022-11-21 12:25:00,523.9448,-0.415200000000027,-0.000791822412083353,524.25,523.84,524.4899,6910.0,-0.0007921360690341139,0.6499000000000024,6910.0,524.924705,41.19758654718584,0.0012799588450050138
2022-11-21 12:30:00,2022-11-21 12:30:00,523.67,-0.274800000000027,-0.000524482731768743,524.015789,523.56,524.24,9724.0,-0.0005246203209475802,0.6800000000000637,9724.0,524.8734894500001,37.33882759537366,0.0012799588450050138
2022-11-21 12:35:00,2022-11-21 12:35:00,524.055896,0.385896000000002,0.00073690683063762,523.66,523.5601,524.17,8910.0,0.0007366354481132602,0.6098999999999251,8910.0,524.77093445,42.19357749264482,0.0012799588450050138
2022-11-21 12:40:00,2022-11-21 12:40:00,523.77,-0.28589599999998,-0.000545544859207117,524.013,523.56,524.39,12484.0,-0.0005456937229475012,0.8300000000000409,12484.0,524.70483445,24.41112601744365,0.0012799588450050138
2022-11-21 12:45:00,2022-11-21 12:45:00,523.89,0.120000000000005,0.000229108196345733,523.5601,523.5601,524.2599,6393.0,0.0002290819550708632,0.699799999999982,6393.0,524.53883945,29.714141180805058,0.0012799588450050138
2022-11-21 12:50:00,2022-11-21 12:50:00,523.825,-0.0649999999999409,-0.000124071847143371,523.98,523.745,524.27,6179.0,-0.00012407954469169157,0.5249999999999773,6179.0,524.4240894500001,29.525284412413,0.0012799588450050138
2022-11-21 12:55:00,2022-11-21 12:55:00,523.3,-0.525000000000091,-0.00100224311554449,523.7892,523.12,523.84,8502.0,-0.0010027456970097977,0.7200000000000273,8502.0,524.31504945,27.927758325958592,0.0012799588450050138
2022-11-21 13:00:00,2022-11-21 13:00:00,523.37,0.07000000000005,0.000133766481941621,523.31,522.75,523.6388,10970.0,0.00013375753600355624,0.8887999999999465,10970.0,524.18060945,31.366029985988504,0.0012799588450050138
2022-11-21 13:05:00,2022-11-21 13:05:00,524.03,0.659999999999968,0.00126105814242308,523.34,523.141657,524.34,12306.0,0.0012602636764454866,1.1983430000000226,12306.0,524.0686094499999,39.22053568693536,0.0012799588450050138
2022-11-21 13:10:00,2022-11-21 13:10:00,524.335,0.305000000000064,0.000582027746503184,524.16,523.957017,524.5,6424.0,0.000581858434047507,0.5429830000000493,6424.0,524.00658945,44.59508560043686,0.0012799588450050138
2022-11-21 13:15:00,2022-11-21 13:15:00,525.17,0.834999999999923,0.00159249334871775,524.36,524.13,525.49,9815.0,0.001591226675785341,1.3600000000000136,9815.0,523.97808945,53.768191907707966,0.0012799588450050138
2022-11-21 13:20:00,2022-11-21 13:20:00,525.0,-0.169999999999959,-0.000323704705143019,524.91,524.5,525.182,7964.0,-0.0003237571088202287,0.6820000000000164,7964.0,523.98483945,53.93409723730712,0.0012799588450050138
2022-11-21 13:25:00,2022-11-21 13:25:00,525.82,0.82000000000005,0.00156190476190486,525.0,524.89,525.9888,30801.0,0.0015606862572893456,1.098799999999983,30801.0,524.00283945,60.47389359252713,0.0012799588450050138
2022-11-21 13:30:00,2022-11-21 13:30:00,526.1262,0.30619999999999,0.000582328553497375,525.9341,525.618436,526.43,10562.0,0.0005821590660203436,0.8115639999999757,10562.0,524.08304445,63.595226852203815,0.0012799588450050138
2022-11-21 13:35:00,2022-11-21 13:35:00,526.32,0.19380000000001,0.000368352688005293,526.06,525.85,526.41,6295.0,0.00036828486280922844,0.5599999999999454,6295.0,524.16310445,63.96116915325341,0.0012799588450050138
2022-11-21 13:40:00,2022-11-21 13:40:00,526.695,0.375,0.0007124943000456,526.315,525.91,526.96,22314.0,0.0007122405964828845,1.0500000000000682,22314.0,524.2651044500001,74.49759005416938,0.0012799588450050138
2022-11-21 13:45:00,2022-11-21 13:45:00,526.73,0.0349999999999682,6.64521212465813e-05,526.7,526.547785,526.9599,6993.0,6.644991340216398e-05,0.4121149999999716,6993.0,524.4281344499999,73.83252293710743,0.0012799588450050138
2022-11-21 13:50:00,2022-11-21 13:50:00,526.0801,-0.649900000000002,-0.00123383896873161,526.78,526.01,526.8951,10396.0,-0.0012346007747271064,0.8850999999999658,10396.0,524.59560945,66.54656426553456,0.0012799588450050138
2022-11-21 13:55:00,2022-11-21 13:55:00,525.37,-0.710100000000011,-0.00134979445145333,526.1739,525.34,526.273568,6281.0,-0.0013507062445651343,0.9335679999999229,6281.0,524.71430445,58.895625370429855,0.0012799588450050138
2022-11-21 14:00:00,2022-11-21 14:00:00,524.96,-0.409999999999968,-0.000780402383082338,525.4592,524.7601,525.55,11784.0,-0.0007807070555437846,0.7898999999999887,11784.0,524.78851445,53.941253255475324,0.0012799588450050138
2022-11-21 14:05:00,2022-11-21 14:05:00,525.75,0.789999999999964,0.0015048765620237,524.97,524.955,525.9688,6243.0,0.0015037453700176928,1.0137999999999465,6243.0,524.8245144499999,61.30144121547726,0.0012799588450050138
2022-11-21 14:10:00,2022-11-21 14:10:00,525.5988,-0.151200000000017,-0.000287589158345254,525.7515,525.4001,526.1188,6103.0,-0.00028763052003756345,0.7187000000000126,6103.0,524.9113,62.26505126801625,0.0012799588450050138
2022-11-21 14:15:00,2022-11-21 14:15:00,525.4,-0.198800000000006,-0.000378235262333182,525.6356,525.1,525.705384,7433.0,-0.00037830681133213425,0.6053839999999582,7433.0,525.01008,58.75535572654985,0.0012799588450050138
2022-11-21 14:20:00,2022-11-21 14:20:00,525.804,0.403999999999996,0.000768937952036537,525.54,525.34,525.8499,4248.0,0.0007686424707110461,0.509900000000016,4248.0,525.08643,63.04849884526556,0.0012799588450050138
2022-11-21 14:25:00,2022-11-21 14:25:00,524.47,-1.33399999999995,-0.00253706704399348,525.6467,524.41,525.8599,6796.0,-0.002540290852419461,1.4499000000000706,6796.0,525.1907600000001,53.219360568383905,0.0012799588450050138
2022-11-21 14:30:00,2022-11-21 14:30:00,524.35,-0.120000000000005,-0.000228802410052061,524.4784,524.16,524.83,7274.0,-0.00022882858931682734,0.6700000000000728,7274.0,525.21568,52.89639192320412,0.0012799588450050138
2022-11-21 14:35:00,2022-11-21 14:35:00,524.25,-0.100000000000023,-0.000190712310479685,524.415,524.1,524.72,4974.0,-0.0001907304983848941,0.6200000000000045,4974.0,525.2469699999999,55.49895809215127,0.0012799588450050138
2022-11-21 14:40:00,2022-11-21 14:40:00,524.17,-0.0800000000000409,-0.000152598950882291,524.3023,524.0,524.431504,6923.0,-0.0001526105952868018,0.4315040000000181,6923.0,525.296585,54.62534690101736,0.0012799588450050138
2022-11-21 14:45:00,2022-11-21 14:45:00,523.51,-0.659999999999968,-0.00125913348722737,524.275,523.36,524.4699,11712.0,-0.0012599268618430123,1.1099000000000387,11712.0,525.343335,46.99352451433865,0.0012799588450050138
2022-11-21 14:50:00,2022-11-21 14:50:00,523.82,0.310000000000059,0.000592156787836066,523.51,523.23,523.98,8847.0,0.0005919815321877515,0.75,8847.0,525.310835,47.02415347278405,0.0012799588450050138
2022-11-21 14:55:00,2022-11-21 14:55:00,524.375,0.55499999999995,0.00105952426406008,523.695,523.51,524.59,8840.0,0.0010589633643832697,1.080000000000041,8840.0,525.277585,45.25259763525639,0.0012799588450050138
2022-11-21 15:00:00,2022-11-21 15:00:00,523.94,-0.434999999999945,-0.000829558998808001,524.2521,523.79,524.59,7880.0,-0.0008299032732847352,0.8000000000000682,7880.0,525.24469,43.86432044454761,0.0012799588450050138
2022-11-21 15:05:00,2022-11-21 15:05:00,524.035,0.0949999999999136,0.00018131847158055,523.85,523.5,524.14,7981.0,0.00018130203537334308,0.6399999999999864,7981.0,525.18719,38.72109187413035,0.0012799588450050138
2022-11-21 15:10:00,2022-11-21 15:10:00,523.925,-0.110000000000014,-0.000209909643439873,524.0876,523.46,524.28,7081.0,-0.00020993167755262756,0.8199999999999363,7081.0,525.0948649999999,35.73761144515771,0.0012799588450050138
2022-11-21 15:15:00,2022-11-21 15:15:00,523.42,-0.504999999999995,-0.00096387841771245,523.896334,523.22,523.9999,8643.0,-0.0009643432472313359,0.7798999999999978,8643.0,524.9866817,31.93821624314795,0.0012799588450050138
2022-11-21 15:20:00,2022-11-21 15:20:00,523.75,0.330000000000041,0.000630468839555311,523.515,523.38,524.07,9366.0,0.0006302701775722253,0.6900000000000546,9366.0,524.8466817,31.554553426029614,0.0012799588450050138
2022-11-21 15:25:00,2022-11-21 15:25:00,522.895,-0.855000000000018,-0.00163245823389025,523.68,522.7101,523.9688,10667.0,-0.001633792145734183,1.2586999999999762,10667.0,524.6956817,28.21765307281558,0.0012799588450050138
2022-11-21 15:30:00,2022-11-21 15:30:00,523.07,0.175000000000068,0.000334675221602938,522.97,522.2401,523.079424,15415.0,0.00033461923034317485,0.8393240000000333,15415.0,524.5051817,31.928050815912485,0.0012799588450050138
2022-11-21 15:35:00,2022-11-21 15:35:00,522.1586,-0.911400000000071,-0.00174240541418944,522.915,522.11,523.1,14272.0,-0.0017439251681113709,0.9900000000000091,14272.0,524.3422367000001,31.174525757966435,0.0012799588450050138
2022-11-21 15:40:00,2022-11-21 15:40:00,522.31,0.151399999999967,0.000289950218190348,522.12,522.01,522.566257,15904.0,0.0002899081907495378,0.5562569999999596,15904.0,524.1752767,33.97978430139716,0.0012799588450050138
2022-11-21 15:45:00,2022-11-21 15:45:00,522.69,0.380000000000109,0.000727537286286131,522.37,522.135,522.69,22563.0,0.0007272727593289565,0.5550000000000637,22563.0,524.0452766999999,30.53633217993152,0.0012799588450050138
2022-11-21 15:50:00,2022-11-21 15:50:00,523.0793,0.389299999999935,0.000744800933631664,522.64,522.455592,523.15,20666.0,0.000744523707060214,0.6944079999999531,20666.0,523.8897016999999,34.445418513625484,0.0012799588450050138
2022-11-21 15:55:00,2022-11-21 15:55:00,523.59,0.510700000000043,0.000976333798718555,523.15,522.95,524.01,39534.0,0.0009758574948710908,1.0599999999999454,39534.0,523.7654217,39.240024730109376,0.0012799588450050138
2022-11-21 16:00:00,2022-11-21 16:00:00,523.37,-0.220000000000027,-0.000420176091980418,523.59,523.03,523.88,93852.0,-0.0004202643906894241,0.8500000000000227,93852.0,523.6679217000001,35.206884815481544,0.0012799588450050138
2022-11-22 09:30:00,2022-11-22 09:30:00,529.98,1.98000000000002,0.00375000000000003,528.77,527.52,530.3,8359.0,0.0037429862788345186,2.7799999999999727,8359.0,,64.32506887052256,0.001167679271964538
2022-11-22 09:35:00,2022-11-22 09:35:00,528.445,-1.53499999999997,-0.00289633571078148,530.21,527.22,530.21,104998.0,-0.0029005382075788957,2.990000000000009,104998.0,,58.01242236024828,0.001167679271964538
2022-11-22 09:40:00,2022-11-22 09:40:00,527.1194,-1.32560000000001,-0.00250849189603461,528.43,526.56,530.0,43603.0,-0.0025116434333379363,3.4400000000000546,43603.0,526.9354999999999,52.27377878602459,0.001167679271964538
2022-11-22 09:45:00,2022-11-22 09:45:00,526.85,-0.269400000000019,-0.000511079652921176,527.2314,526.73,528.5988,29165.0,-0.0005112102986424783,1.8687999999999647,29165.0,526.99707,51.24359912216538,0.001167679271964538
2022-11-22 09:50:00,2022-11-22 09:50:00,527.2,0.350000000000023,0.000664325709404997,526.8,526.61,528.35,36560.0,0.000664105142760901,1.740000000000009,36560.0,527.01207,53.70573201898522,0.001167679271964538
2022-11-22 09:55:00,2022-11-22 09:55:00,527.37,0.169999999999959,0.000322458270106144,527.19,526.66,527.7399,20061.0,0.0003224062916118907,1.079900000000066,20061.0,527.06232,54.88694383661551,0.001167679271964538
2022-11-22 10:00:00,2022-11-22 10:00:00,528.12,0.75,0.00142215143068434,527.365,527.08,528.26,20284.0,0.001421141131090925,1.17999999999995,20284.0,527.18057,55.47156227501771,0.001167679271964538
2022-11-22 10:05:00,2022-11-22 10:05:00,527.8,-0.32000000000005,-0.000605922896311539,527.96,527.33,528.8,26419.0,-0.0006061065417767739,1.4699999999999136,26419.0,527.24657,56.48826979472108,0.001167679271964538
2022-11-22 10:10:00,2022-11-22 10:10:00,527.6,-0.199999999999932,-0.000378931413414043,527.5724,527.3001,528.58,18992.0,-0.0003790032260640403,1.2798999999999978,18992.0,527.3236899999999,52.10772833723675,0.001167679271964538
2022-11-22 10:15:00,2022-11-22 10:15:00,527.46,-0.139999999999986,-0.000265352539802855,527.31,526.83,527.7599,10904.0,-0.00026538775201729356,0.9298999999999751,10904.0,527.37919,51.544401544401836,0.001167679271964538
2022-11-22 10:20:00,2022-11-22 10:20:00,527.76,0.299999999999955,0.000568763508133232,527.6588,527.28,528.2199,42764.0,0.0005686018234731781,0.9399000000000797,42764.0,527.46213,56.36363636363632,0.001167679271964538
2022-11-22 10:25:00,2022-11-22 10:25:00,527.6,-0.159999999999968,-0.000303168106715113,527.98,527.51,528.16,12516.0,-0.00030321407145588537,0.6499999999999773,12516.0,527.55188,55.12510088781254,0.001167679271964538
2022-11-22 10:30:00,2022-11-22 10:30:00,528.02,0.419999999999959,0.000796057619408565,527.56,527.27,528.2588,19392.0,0.0007957409335975114,0.9887999999999693,19392.0,527.62063,57.24437425977106,0.001167679271964538
2022-11-22 10:35:00,2022-11-22 10:35:00,527.9901,-0.0298999999999978,-5.66266429301879e-05,527.99,527.21,528.4,16823.0,-5.6628246279030854e-05,1.1899999999999409,16823.0,527.71088,55.66006237835792,0.001167679271964538
2022-11-22 10:40:00,2022-11-22 10:40:00,527.63,-0.360099999999989,-0.000682020363639372,528.0,527.22,528.22,11987.0,-0.0006822530453293935,1.0,11987.0,527.7978800000001,55.91002044989795,0.001167679271964538
2022-11-22 10:45:00,2022-11-22 10:45:00,527.87,0.240000000000009,0.000454864204082423,527.72,527.38,528.08,11117.0,0.00045476078472038336,0.7000000000000455,11117.0,527.85388,48.421052631578746,0.001167679271964538
2022-11-22 10:50:00,2022-11-22 10:50:00,528.81,0.939999999999941,0.00178074147043769,528.0788,527.64,528.8988,18339.0,0.0017791578301026287,1.2588000000000648,18339.0,527.88132,56.657223796033975,0.001167679271964538
2022-11-22 10:55:00,2022-11-22 10:55:00,528.38,-0.42999999999995,-0.000813146498742365,528.7978,528.0015,529.1512,20014.0,-0.000813477281685338,1.1497000000000526,20014.0,527.95121,55.710306406685454,0.001167679271964538
2022-11-22 11:00:00,2022-11-22 11:00:00,528.58,0.200000000000045,0.000378515462356723,528.27,528.03,528.68,18638.0,0.0003784438434511716,0.6499999999999773,18638.0,527.99471,56.318681318681456,0.001167679271964538
2022-11-22 11:05:00,2022-11-22 11:05:00,528.265,-0.315000000000055,-0.000595936282114447,528.58,527.87,528.8581,10226.0,-0.0005961139227190703,0.9881000000000313,10226.0,527.97371,51.26976521322469,0.001167679271964538
2022-11-22 11:10:00,2022-11-22 11:10:00,527.66,-0.605000000000018,-0.0011452585350156,528.25,527.45,528.51,14152.0,-0.001145914844715626,1.0599999999999454,14152.0,527.94771,37.19646799116946,0.001167679271964538
2022-11-22 11:15:00,2022-11-22 11:15:00,527.8,0.139999999999986,0.000265322366675485,527.71,527.56,528.0,11142.0,0.00026528717492104185,0.44000000000005457,11142.0,527.82271,45.792563600782074,0.001167679271964538
2022-11-22 11:20:00,2022-11-22 11:20:00,528.335,0.535000000000082,0.00101364153088307,527.85,527.4,528.5199,13678.0,0.0010131281432045407,1.1199000000000296,13678.0,527.79371,58.84149889444903,0.001167679271964538
2022-11-22 11:25:00,2022-11-22 11:25:00,528.86,0.524999999999977,0.000993687717073405,528.34,528.2101,529.0,12921.0,0.0009931943362510372,0.7898999999999887,12921.0,527.84914,64.09537166900438,0.001167679271964538
2022-11-22 11:30:00,2022-11-22 11:30:00,529.11,0.25,0.000472714896191809,528.89,528.87,529.47,13710.0,0.00047260320170366667,0.6000000000000227,13710.0,527.9536400000001,63.58463726884784,0.001167679271964538
2022-11-22 11:35:00,2022-11-22 11:35:00,529.555,0.444999999999936,0.000841034945474356,529.19,529.075,529.79,14182.0,0.0008406814737587885,0.7149999999999181,14182.0,528.05364,64.95550992470906,0.001167679271964538
2022-11-22 11:40:00,2022-11-22 11:40:00,529.17,-0.384999999999991,-0.000727025521428352,529.555,528.55,529.7499,14002.0,-0.0007272899326463111,1.1999000000000706,14002.0,528.16314,57.56484149855894,0.001167679271964538
2022-11-22 11:45:00,2022-11-22 11:45:00,529.65,0.480000000000018,0.000907080900277828,529.154,529.0295,529.73,11057.0,0.0009066697510096242,0.7005000000000337,11057.0,528.22284,63.028169014085044,0.001167679271964538
2022-11-22 11:50:00,2022-11-22 11:50:00,530.6623,1.01229999999998,0.00191126215425277,529.44,529.35,530.83,38303.0,0.001909438016641913,1.4800000000000182,38303.0,528.31622,69.35151599408513,0.001167679271964538
2022-11-22 11:55:00,2022-11-22 11:55:00,530.79,0.127700000000004,0.000240642683680383,530.72,530.34,531.29,44933.0,0.00024061373387396736,0.9499999999999318,44933.0,528.48672,71.07594936708851,0.001167679271964538
2022-11-22 12:00:00,2022-11-22 12:00:00,531.4298,0.639800000000037,0.00120537312308076,530.87,530.78,531.72,16105.0,0.0012046472441426092,0.9400000000000546,16105.0,528.64728,72.26874438699988,0.001167679271964538
2022-11-22 12:05:00,2022-11-22 12:05:00,532.06,0.630199999999945,0.0011858574735552,531.41,531.12,532.214,23888.0,0.00118515489996138,1.094000000000051,23888.0,528.8187800000001,75.6027554535015,0.001167679271964538
2022-11-22 12:10:00,2022-11-22 12:10:00,530.445,-1.6149999999999,-0.0030353719505317,532.18,530.0301,532.23,15548.0,-0.0030399880353603175,2.1999000000000706,15548.0,529.04978,62.241292276628485,0.001167679271964538
2022-11-22 12:15:00,2022-11-22 12:15:00,530.64,0.194999999999936,0.000367615869694193,530.3,530.23,531.15,14479.0,0.00036754831553579236,0.9199999999999591,14479.0,529.1652799999999,63.15726755444363,0.001167679271964538
2022-11-22 12:20:00,2022-11-22 12:20:00,531.08,0.440000000000055,0.000829187396351678,530.6929,530.63,531.72,13590.0,0.0008288438104009123,1.0900000000000318,13590.0,529.299925,66.99507389162606,0.001167679271964538
2022-11-22 12:25:00,2022-11-22 12:25:00,530.573,-0.507000000000062,-0.000954658431874787,531.03,530.25,531.49,10158.0,-0.0009551144084599455,1.240000000000009,10158.0,529.465425,62.97398483248534,0.001167679271964538
2022-11-22 12:30:00,2022-11-22 12:30:00,530.0,-0.572999999999979,-0.00107996449121983,530.4977,529.81,530.59,16004.0,-0.0010805480730739347,0.7800000000000864,16004.0,529.5863700000001,55.920398009950546,0.001167679271964538
2022-11-22 12:35:00,2022-11-22 12:35:00,530.205,0.205000000000041,0.000386792452830266,529.9,529.74,530.4999,14177.0,0.0003867176679129988,0.759900000000016,14177.0,529.64148,59.287531806615966,0.001167679271964538
2022-11-22 12:40:00,2022-11-22 12:40:00,529.75,-0.455000000000041,-0.000858158636753786,530.15,529.7018,530.4888,11064.0,-0.0008585270656720621,0.7869999999999209,11064.0,529.73548,55.8035714285712,0.001167679271964538
2022-11-22 12:45:00,2022-11-22 12:45:00,529.5485,-0.20150000000001,-0.000380368098159528,529.7526,529.075,529.94,10040.0,-0.00038044045645371083,0.8650000000000091,10040.0,529.79411,56.43907088747305,0.001167679271964538
2022-11-22 12:50:00,2022-11-22 12:50:00,529.18,-0.36850000000004,-0.000695875826293607,529.66,529.0101,529.71,7484.0,-0.000696118060259438,0.6999000000000706,7484.0,529.86461,57.81089414182929,0.001167679271964538
2022-11-22 12:55:00,2022-11-22 12:55:00,528.74,-0.439999999999941,-0.000831475112438,529.18,528.68,529.4088,11702.0,-0.0008318209796025254,0.728800000000092,11702.0,529.9381099999999,54.685942173479845,0.001167679271964538
2022-11-22 13:00:00,2022-11-22 13:00:00,528.87,0.129999999999995,0.000245867534137753,528.9888,528.63,528.9888,8362.0,0.0002458373136689044,0.3587999999999738,8362.0,529.99505,52.77922077922064,0.001167679271964538
2022-11-22 13:05:00,2022-11-22 13:05:00,529.0648,0.194799999999987,0.000368332482462584,528.73,528.73,529.53,10137.0,0.0003682646647062554,0.7999999999999545,10137.0,530.0145500000001,51.10169126823589,0.001167679271964538
