Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,AMZN_Log_Change,AMZN_High_Low_Spread,AMZN_Volume,AMZN_1hr_Moving_Average,AMZN_RSI
2023-11-08 12:30:00,2023-11-08 12:30:00,141.5299,-0.0689000000000135,-0.000486586044514597,141.59,141.46,141.64,191650.0,0.0008475298618334374,0.1799999999999784,191650.0,141.74749500000001,22.96603614373157
2023-11-08 12:25:00,2023-11-08 12:25:00,141.5988,-0.0702999999999747,-0.000496226770692937,141.66,141.51,141.68,171347.0,0.0004867044659203095,0.17000000000001592,171347.0,141.723245,26.77362577850097
2023-11-08 12:20:00,2023-11-08 12:20:00,141.6691,0.109099999999984,0.000770697937270301,141.59,141.51,141.69,178019.0,0.0004963499319425608,0.18000000000000682,178019.0,141.699245,32.97699115044206
2023-11-08 12:15:00,2023-11-08 12:15:00,141.56,0.199999999999989,0.00141482739105821,141.37,141.32,141.71,1106794.0,-0.0007704011021186907,0.3900000000000148,1106794.0,141.66474499999998,32.351715516044194
2023-11-08 12:10:00,2023-11-08 12:10:00,141.36,-0.149899999999974,-0.00105928984473859,141.5015,141.3,141.72,435249.0,-0.0014138274658216053,0.4199999999999875,435249.0,141.63532,28.379697413371943
2023-11-08 12:05:00,2023-11-08 12:05:00,141.5099,-0.0401000000000238,-0.00028329212292493,141.6133,141.38,141.62,465719.0,0.001059851288749077,0.2400000000000091,465719.0,141.61448000000001,33.78081110045572
2023-11-08 12:00:00,2023-11-08 12:00:00,141.55,-0.310000000000002,-0.00218525306640351,141.85,141.53,141.9,320744.0,0.000283332257718432,0.37000000000000455,320744.0,141.60498,36.766398158803376
2023-11-08 11:55:00,2023-11-08 11:55:00,141.86,-0.0299999999999727,-0.000211431390513586,141.8816,141.74,141.9,351085.0,0.0021876442160320454,0.1599999999999966,351085.0,141.60481000000001,45.54013875123926
2023-11-08 11:50:00,2023-11-08 11:50:00,141.89,-0.0250000000000057,-0.000176161786985207,141.91,141.8,142.03,309651.0,0.00021145374528110136,0.22999999999998977,309651.0,141.60606,50.26483050847435
2023-11-08 11:45:00,2023-11-08 11:45:00,141.915,0.10499999999999,0.000740427332346025,141.8177,141.7199,141.915,224077.0,0.0001761773052953763,0.1950999999999965,224077.0,141.60344500000002,50.786163522012636
2023-11-08 11:40:00,2023-11-08 11:40:00,141.81,-0.0300000000000011,-0.000211505922165829,141.84,141.74,141.96,295290.0,-0.0007401533512624698,0.21999999999999886,295290.0,141.603445,48.620170597089604
2023-11-08 11:35:00,2023-11-08 11:35:00,141.84,0.0500000000000114,0.000352634177304545,141.78,141.67,141.93,432501.0,0.00021152829269784052,0.2600000000000193,432501.0,141.605195,49.87518721917135
2023-11-08 11:30:00,2023-11-08 11:30:00,141.79,0.039999999999992,0.000282186948853559,141.76,141.73,141.91,299482.0,-0.0003525720164859813,0.18000000000000682,299482.0,141.62069499999998,51.28073507520099
2023-11-08 11:25:00,2023-11-08 11:25:00,141.75,-0.330000000000013,-0.00232263513513522,142.08,141.61,142.1,341577.0,-0.0002821471416050697,0.4899999999999807,341577.0,141.656195,58.83392226148483
2023-11-08 11:20:00,2023-11-08 11:20:00,142.08,-0.0300000000000011,-0.000211104074308642,142.1,141.9844,142.26,435765.0,0.0023253366359986655,0.2755999999999972,435765.0,141.68919499999998,68.22031723217549
2023-11-08 11:15:00,2023-11-08 11:15:00,142.11,0.210000000000008,0.00147991543340386,141.9,141.89,143.11,341650.0,0.0002111263599102077,1.2200000000000273,341650.0,141.710195,67.47057587221603
2023-11-08 11:10:00,2023-11-08 11:10:00,141.9,-0.0499999999999829,-0.000352236703064339,141.96,141.77,142.0,288941.0,-0.0014788214377731731,0.22999999999998977,288941.0,141.7317,59.91200077361967
2023-11-08 11:05:00,2023-11-08 11:05:00,141.95,0.189999999999998,0.00134029345372459,141.77,141.71,142.01,427707.0,0.0003522987529830382,0.29999999999998295,427707.0,141.744705,60.20065284178172
2023-11-08 11:00:00,2023-11-08 11:00:00,141.76,-0.00310000000001764,-2.18674676274548e-05,141.7652,141.74,141.9888,412153.0,-0.0013393960622093142,0.24879999999998859,412153.0,141.762965,55.77992260819273
2023-11-08 10:55:00,2023-11-08 10:55:00,141.7631,-0.152699999999982,-0.00107599012935826,141.91,141.6686,141.93,322901.0,2.186770672410843e-05,0.26140000000000896,322901.0,141.782465,58.16869476703881
2023-11-08 10:50:00,2023-11-08 10:50:00,141.9158,0.0857999999999777,0.000604949587534215,141.83,141.65,141.93,660111.0,0.0010765694223170167,0.28000000000000114,660111.0,141.794465,58.79403855795096
2023-11-08 10:45:00,2023-11-08 10:45:00,141.83,0.320000000000022,0.00226132428803633,141.52,141.29,141.83,793794.0,-0.0006047666792956064,0.5400000000000205,793794.0,141.78746500000003,55.22840343735893
2023-11-08 10:40:00,2023-11-08 10:40:00,141.51,-0.0500000000000114,-0.000353207120655633,141.5543,141.33,141.6899,688344.0,-0.0022587713422363292,0.3598999999999819,688344.0,141.78568,46.76718007071161
2023-11-08 10:35:00,2023-11-08 10:35:00,141.56,-0.194600000000008,-0.00137279495691856,141.75,141.51,143.36,680948.0,0.0003532695129827325,1.8500000000000227,680948.0,141.80468000000002,50.0
2023-11-08 10:30:00,2023-11-08 10:30:00,141.7546,-0.0577999999999861,-0.000407580719316407,141.82,141.61,141.99,575367.0,0.0013737381031784447,0.37999999999999545,575367.0,141.820605,58.23387029463313
2023-11-08 10:25:00,2023-11-08 10:25:00,141.8124,-0.277600000000007,-0.00195369132240134,142.08,141.7413,142.13,672531.0,0.00040766380291399484,0.38870000000000005,672531.0,141.84394,56.56438522633585
2023-11-08 10:20:00,2023-11-08 10:20:00,142.09,-0.145600000000002,-0.00102365371257267,142.22,141.82,142.24,668720.0,0.0019556022666286804,0.4200000000000159,668720.0,141.86244,60.62322946175627
2023-11-08 10:15:00,2023-11-08 10:15:00,142.2356,-0.0743999999999971,-0.000522802332935121,142.31,142.04,142.49,475591.0,0.0010241780038599824,0.45000000000001705,475591.0,141.88386,57.90005047955564
2023-11-08 10:10:00,2023-11-08 10:10:00,142.31,0.131200000000007,0.000922781736799065,142.19,141.96,142.48,767650.0,0.0005229390417245992,0.5199999999999818,767650.0,141.89785999999998,58.671952428146966
2023-11-08 10:05:00,2023-11-08 10:05:00,142.1788,-0.137699999999995,-0.000967561737395139,142.32,141.97,142.42,806302.0,-0.0009223562354752454,0.44999999999998863,806302.0,141.922975,55.2179761057046
2023-11-08 10:00:00,2023-11-08 10:00:00,142.3165,-0.473500000000001,-0.00331605854751734,142.8,142.22,142.94,797177.0,0.0009680301274082917,0.7199999999999989,797177.0,141.970975,59.890646358132884
2023-11-08 09:55:00,2023-11-08 09:55:00,142.79,0.639999999999986,0.00450228631727039,142.14,142.135,142.85,965415.0,0.0033215688547024464,0.7150000000000034,965415.0,141.988975,65.81225033288919
2023-11-08 09:50:00,2023-11-08 09:50:00,142.15,-0.0878999999999905,-0.000617978752498389,142.08,141.94,142.3699,952825.0,-0.004492181345195031,0.4299000000000035,952825.0,142.004975,55.00834724540922
2023-11-08 09:45:00,2023-11-08 09:45:00,142.2379,-0.302099999999996,-0.00211940507927596,142.53,141.845,142.63,1064230.0,0.000618169780072263,0.7849999999999966,1064230.0,142.027475,56.69842664543229
2023-11-08 09:40:00,2023-11-08 09:40:00,142.54,-0.159999999999997,-0.00112123335669234,142.71,142.03,143.12,1347789.0,0.0021216541966434686,1.0900000000000034,1347789.0,142.057975,56.3641394576644
2023-11-08 09:35:00,2023-11-08 09:35:00,142.7,-0.310000000000002,-0.00216768058177751,143.01,142.51,143.085,2083543.0,0.0011218624090659653,0.575000000000017,2083543.0,142.113475,57.87927350427323
2023-11-08 09:30:00,2023-11-08 09:30:00,143.01,-0.29000000000002,-0.00202372644801131,143.2,142.81,143.3,106760.0,0.002170033402053265,0.4900000000000091,106760.0,142.17547499999998,64.43808532778348
2023-11-07 16:00:00,2023-11-07 16:00:00,142.75,0.0500999999999863,0.000351086440845342,142.7,142.64,142.89,2338077.0,-0.0007002801406624812,0.25,2338077.0,142.88684,32.92682926829188
2023-11-07 15:55:00,2023-11-07 15:55:00,142.6999,-0.108899999999977,-0.000762558049643839,142.81,142.55,142.86,1231207.0,-0.00035102482442220316,0.3100000000000023,1231207.0,142.87734,28.568027615759434
2023-11-07 15:50:00,2023-11-07 15:50:00,142.8088,-0.189999999999998,-0.00132868247845435,142.996,142.755,143.04,749724.0,0.0007628489449258611,0.2849999999999966,749724.0,142.87464,39.24634420697271
2023-11-07 15:45:00,2023-11-07 15:45:00,142.9988,-0.146200000000022,-0.00102134199587846,143.14,130.4468,143.15,610944.0,0.001329565959682632,12.70320000000001,610944.0,142.87564,46.99705593719242
2023-11-07 15:40:00,2023-11-07 15:40:00,143.145,0.115000000000009,0.000804027127176181,143.03,143.0113,143.18,388444.0,0.0010218639210209943,0.16870000000000118,388444.0,142.87164,51.13101701049616
2023-11-07 15:35:00,2023-11-07 15:35:00,143.03,-0.0430000000000064,-0.000300545875182644,143.075,143.03,143.19,360913.0,-0.0008037040705182141,0.1599999999999966,360913.0,142.880815,47.88171496356494
2023-11-07 15:30:00,2023-11-07 15:30:00,143.073,-0.0657999999999959,-0.000459693667964213,143.14,142.9885,143.2,429977.0,0.0003005910481455304,0.2115000000000009,429977.0,142.89531499999998,58.85598141695859
2023-11-07 15:25:00,2023-11-07 15:25:00,143.1388,0.159999999999997,0.00111904701955812,142.975,142.82,143.15,647485.0,0.0004597993594900612,0.3300000000000125,647485.0,142.903065,63.63550519358004
2023-11-07 15:20:00,2023-11-07 15:20:00,142.9788,-0.0811999999999955,-0.000567594016496543,143.06,142.93,143.06,430290.0,-0.0011184213531653315,0.12999999999999545,430290.0,142.91306500000002,55.74028122415258
2023-11-07 15:15:00,2023-11-07 15:15:00,143.06,0.199999999999989,0.00139997200055991,142.8597,142.8484,143.08,489404.0,0.0005677551589588502,0.23160000000001446,489404.0,142.91205,57.36934353091182
2023-11-07 15:10:00,2023-11-07 15:10:00,142.86,0.0700000000000216,0.000490230408292049,142.7984,142.69,142.9546,445943.0,-0.0013989929534112325,0.2646000000000015,445943.0,142.90646999999998,47.50035709184414
2023-11-07 15:05:00,2023-11-07 15:05:00,142.79,-0.243300000000005,-0.0017010024938249,143.045,132.91,143.077,430865.0,-0.0004901102846226743,10.167000000000002,430865.0,142.91422,46.18108596028268
2023-11-07 15:00:00,2023-11-07 15:00:00,143.0333,-0.051700000000011,-0.000361323688716574,143.0837,143.0,143.16,302197.0,0.0017024508412282285,0.1599999999999966,302197.0,142.923655,53.6838960262923
2023-11-07 14:55:00,2023-11-07 14:55:00,143.085,-0.0437000000000012,-0.000305319617938269,143.12,143.04,143.25,339898.0,0.00036138898184904833,0.21000000000000796,339898.0,142.93615499999999,55.717804363125325
2023-11-07 14:50:00,2023-11-07 14:50:00,143.1287,0.0286000000000115,0.000199860097931528,143.11,143.05,143.28,357975.0,0.0003053662374622152,0.22999999999998977,357975.0,142.947635,57.15107251710902
2023-11-07 14:45:00,2023-11-07 14:45:00,143.1001,-0.244900000000001,-0.00170846559001012,143.345,143.02,143.345,596561.0,-0.00019984012856280044,0.32499999999998863,596561.0,142.97938499999998,55.977240398293375
2023-11-07 14:40:00,2023-11-07 14:40:00,143.345,0.0366999999999962,0.000256091238260423,143.31,143.21,143.36,324170.0,0.0017099266817333068,0.15000000000000568,324170.0,143.00238499999998,61.66934350532028
2023-11-07 14:35:00,2023-11-07 14:35:00,143.3083,0.0433000000000163,0.000302237113042378,143.27,143.22,143.37,362593.0,-0.00025605845249657144,0.15000000000000568,362593.0,143.02339,61.4626581961885
2023-11-07 14:30:00,2023-11-07 14:30:00,143.265,0.0,0.0,143.26,143.18,143.33,435931.0,-0.00030219144860688346,0.15000000000000568,435931.0,143.04439,60.45561897264263
2023-11-07 14:25:00,2023-11-07 14:25:00,143.265,0.139999999999986,0.000978165938864533,143.11,143.08,143.28,335722.0,0.0,0.19999999999998863,335722.0,143.06189,60.260087025316096
2023-11-07 14:20:00,2023-11-07 14:20:00,143.125,0.00999999999999091,6.98738776507767e-05,143.12,143.0,143.22,317681.0,-0.0009776878463063391,0.21999999999999886,317681.0,143.08289,59.09134988363061
2023-11-07 14:15:00,2023-11-07 14:15:00,143.115,0.0897000000000219,0.000627161767883178,143.02,143.02,143.22,292968.0,-6.98714365850784e-05,0.19999999999998863,292968.0,143.09339,60.26306680512261
2023-11-07 14:10:00,2023-11-07 14:10:00,143.0253,-0.0347000000000151,-0.000242555571089159,143.0542,142.945,143.1198,263732.0,-0.0006269651841305563,0.17480000000000473,263732.0,143.09629999999999,55.404123608406685
2023-11-07 14:05:00,2023-11-07 14:05:00,143.06,0.0685000000000002,0.000479049453988525,142.998,142.99,143.19,274113.0,0.0002425849924494213,0.19999999999998863,274113.0,143.0892,51.65602337915388
2023-11-07 14:00:00,2023-11-07 14:00:00,142.9915,-0.147300000000001,-0.00102907108345188,143.14,142.96,143.1639,363819.0,-0.0004789347464311318,0.2039000000000044,363819.0,143.0947,45.664086774758424
2023-11-07 13:55:00,2023-11-07 13:55:00,143.1388,-0.111199999999997,-0.000776265270506085,143.2488,143.13,143.26,345500.0,0.0010296009406376406,0.12999999999999545,345500.0,143.10339,53.01819795827781
2023-11-07 13:50:00,2023-11-07 13:50:00,143.25,0.194999999999993,0.00136311208975564,143.05,143.04,143.26,272499.0,0.0007765667204045916,0.21999999999999886,272499.0,143.09889,54.731102320110864
2023-11-07 13:45:00,2023-11-07 13:45:00,143.055,-0.103800000000007,-0.000725068944417016,143.15,143.03,143.19,316478.0,-0.0013621838958635048,0.1599999999999966,316478.0,143.10764,47.904790479048046
2023-11-07 13:40:00,2023-11-07 13:40:00,143.1588,0.0,0.0,143.15,143.06,143.22,338898.0,0.0007253319340355795,0.1599999999999966,338898.0,143.11214,54.630582424367184
2023-11-07 13:35:00,2023-11-07 13:35:00,143.1588,0.0788000000000011,0.000550740844282926,143.0768,143.07,143.3,359442.0,0.0,0.2300000000000182,359442.0,143.122995,52.65249140893493
2023-11-07 13:30:00,2023-11-07 13:30:00,143.08,-0.00600000000000023,-4.19328236165678e-05,143.1,143.05,143.23,473910.0,-0.0005505892422039442,0.1799999999999784,473910.0,143.13807500000001,56.31748219618622
2023-11-07 13:25:00,2023-11-07 13:25:00,143.086,0.021000000000015,0.000146786425750638,143.06,142.99,143.13,328292.0,4.193370282192198e-05,0.13999999999998636,328292.0,143.138825,58.82423086095906
2023-11-07 13:20:00,2023-11-07 13:20:00,143.065,0.085000000000008,0.000594488739683928,142.98,142.96,143.09,316751.0,-0.0001467756536773545,0.12999999999999545,316751.0,143.13363999999999,51.08942195339884
2023-11-07 13:15:00,2023-11-07 13:15:00,142.98,-0.0400000000000205,-0.000279681163473783,143.0199,142.945,143.11,302007.0,-0.0005943121012560494,0.16500000000002046,302007.0,143.128635,46.472248353715436
2023-11-07 13:10:00,2023-11-07 13:10:00,143.02,-0.0600000000000023,-0.000419345820520005,143.0601,142.95,143.1,385419.0,0.00027972028154424144,0.15000000000000568,385419.0,143.12614,46.338834624452915
2023-11-07 13:05:00,2023-11-07 13:05:00,143.08,0.0941000000000258,0.00065810684829781,142.985,142.9,143.08,352808.0,0.00041943377056717656,0.18000000000000682,352808.0,143.10814,49.33702750841137
2023-11-07 13:00:00,2023-11-07 13:00:00,142.9859,0.0654999999999859,0.00045829706605905,142.91,142.902,143.0,234429.0,-0.0006578903909487484,0.09800000000001319,234429.0,143.08814,36.8471174272952
2023-11-07 12:55:00,2023-11-07 12:55:00,142.9204,0.101599999999991,0.000711390937327513,142.815,142.81,143.0,277292.0,-0.00045819208003400303,0.18999999999999773,277292.0,143.06539,36.08580242485194
2023-11-07 12:50:00,2023-11-07 12:50:00,142.8188,-0.0811999999999955,-0.000568229531140626,142.89,142.73,143.0397,472894.0,-0.0007111380187368633,0.30970000000002074,472894.0,143.04689000000002,34.637102327504564
2023-11-07 12:45:00,2023-11-07 12:45:00,142.9,0.140000000000015,0.000980666853460457,142.76,142.6574,142.9,333554.0,0.0005683910347242146,0.24260000000001014,333554.0,143.02938999999998,38.0983435502815
2023-11-07 12:40:00,2023-11-07 12:40:00,142.76,0.177499999999981,0.00124489330738331,142.57,142.4975,142.77,231981.0,-0.0009801863138622366,0.27250000000000796,231981.0,143.00189,38.09834355028079
2023-11-07 12:35:00,2023-11-07 12:35:00,142.5825,0.0525000000000091,0.000368343506630247,142.53,142.36,142.78,475984.0,-0.0012441190702050591,0.4199999999999875,475984.0,142.97738999999999,34.346522429302865
2023-11-07 12:30:00,2023-11-07 12:30:00,142.53,-0.0200000000000102,-0.000140301648544442,142.555,142.39,142.59,297882.0,-0.0003682756848147338,0.20000000000001705,297882.0,142.95243,35.114503816794866
2023-11-07 12:25:00,2023-11-07 12:25:00,142.55,-0.0499999999999829,-0.000350631136044761,142.59,142.48,142.71,417738.0,0.00014031149174151738,0.2300000000000182,417738.0,142.93203,34.53608247422763
2023-11-07 12:20:00,2023-11-07 12:20:00,142.6,-0.0819999999999936,-0.000574704587824628,142.69,142.38,142.69,461228.0,0.00035069262151440043,0.3100000000000023,461228.0,142.90953,37.994480220791225
2023-11-07 12:15:00,2023-11-07 12:15:00,142.682,0.251999999999981,0.00176929017763098,142.435,142.435,142.69,420453.0,0.0005748697938056737,0.25499999999999545,420453.0,142.86884,35.4076156401736
2023-11-07 12:10:00,2023-11-07 12:10:00,142.43,-0.0518999999999892,-0.000364256793318935,142.49,142.42,142.6616,546239.0,-0.0017677268275063712,0.24160000000000537,546239.0,142.84084000000001,25.96717467760888
2023-11-07 12:05:00,2023-11-07 12:05:00,142.4819,-0.336900000000014,-0.00235893313765425,142.81,142.46,142.9076,573324.0,0.0003643231509393583,0.4475999999999942,573324.0,142.82384,31.665493633629595
2023-11-07 12:00:00,2023-11-07 12:00:00,142.8188,-0.0748999999999853,-0.000524165865954799,142.895,142.8014,143.01,310141.0,0.002361719803663249,0.2085999999999899,310141.0,142.81108999999998,40.53452115812919
2023-11-07 11:55:00,2023-11-07 11:55:00,142.8937,0.0877999999999872,0.000614820536126219,142.81,142.76,142.94,269077.0,0.000524303288906053,0.18000000000000682,269077.0,142.79775,42.91517451493887
2023-11-07 11:50:00,2023-11-07 11:50:00,142.8059,-0.304100000000005,-0.00212493885822099,143.1101,142.74,143.1865,482406.0,-0.0006146316114129945,0.44649999999998613,482406.0,142.79825499999998,42.70971860205316
2023-11-07 11:45:00,2023-11-07 11:45:00,143.11,0.140000000000015,0.000979226411135307,142.978,142.93,143.3288,856219.0,0.002127199744194106,0.39879999999999427,856219.0,142.794155,50.550964187327835
2023-11-07 11:40:00,2023-11-07 11:40:00,142.97,0.039999999999992,0.000279857272790821,142.928,142.8764,143.045,444817.0,-0.0009787472817118221,0.16859999999999786,444817.0,142.79155500000002,47.932085328689624
2023-11-07 11:35:00,2023-11-07 11:35:00,142.93,-0.0900000000000034,-0.000629282617815714,143.0216,142.78,143.04,517862.0,-0.00027981812004882427,0.2599999999999909,517862.0,142.79164,48.88987566607497
2023-11-07 11:30:00,2023-11-07 11:30:00,143.02,0.420000000000016,0.00294530154277711,142.6,142.58,143.08,750791.0,0.0006294806992259821,0.5,750791.0,142.76863500000002,50.0
