Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,GOOGL_Log_Change,GOOGL_High_Low_Spread,GOOGL_Volume,GOOGL_1hr_Moving_Average,GOOGL_RSI
2023-11-08 14:40:00,2023-11-08 14:40:00,132.085,0.195000000000022,0.00147850481461841,131.885,131.87,132.11,239442.0,0.0007194925994374623,0.2400000000000091,239442.0,,
2023-11-08 14:35:00,2023-11-08 14:35:00,131.89,-0.265000000000015,-0.00200522114184113,132.15,131.84,132.21,370308.0,-0.0014774129025073549,0.37000000000000455,370308.0,,
2023-11-08 14:30:00,2023-11-08 14:30:00,132.155,0.0949999999999989,0.000719369983340897,132.0501,132.02,132.17,325309.0,0.002007234289409254,0.14999999999997726,325309.0,,
2023-11-08 14:25:00,2023-11-08 14:25:00,132.06,0.205000000000013,0.0015547381593418,131.85,131.82,132.075,424408.0,-0.0007191113607772302,0.25499999999999545,424408.0,131.770355,55.413696652530895
2023-11-08 14:20:00,2023-11-08 14:20:00,131.855,0.107399999999984,0.000815195115508625,131.74,131.735,131.89,262764.0,-0.0015535308052207414,0.15499999999997272,262764.0,131.766355,50.72266270234545
2023-11-08 14:15:00,2023-11-08 14:15:00,131.7476,-0.077399999999983,-0.000587142044376886,131.83,131.7,131.89,292454.0,-0.0008148630244375691,0.18999999999999773,292454.0,131.76585500000002,48.476926123985095
2023-11-08 14:10:00,2023-11-08 14:10:00,131.825,0.274900000000002,0.00208969814542142,131.56,131.56,131.83,258987.0,0.0005873144797663867,0.27000000000001023,258987.0,131.746255,49.71002165171639
2023-11-08 14:05:00,2023-11-08 14:05:00,131.5501,0.190099999999973,0.00144716808769772,131.355,131.27,131.61,247623.0,-0.0020875177632838793,0.3400000000000034,247623.0,131.731505,42.52362018020622
2023-11-08 14:00:00,2023-11-08 14:00:00,131.36,-0.0555999999999983,-0.000423085234934044,131.415,131.32,131.47,188574.0,-0.0014461219491312702,0.15000000000000568,188574.0,131.726755,44.38394760889458
2023-11-08 13:55:00,2023-11-08 13:55:00,131.4156,-0.0394000000000005,-0.000299722338442817,131.46,131.33,131.49,255801.0,0.00042317476074440384,0.1599999999999966,255801.0,131.724005,48.13953488372135
2023-11-08 13:50:00,2023-11-08 13:50:00,131.455,-0.0725999999999942,-0.000551975402881176,131.52,131.402,131.56,184559.0,0.0002997672641600172,0.15800000000001546,184559.0,131.731755,48.93261915851618
2023-11-08 13:45:00,2023-11-08 13:45:00,131.5276,0.0264999999999986,0.000201519226835355,131.5,131.465,131.5757,122089.0,0.0005521277973851483,0.11070000000000846,122089.0,131.737505,53.246805111821004
2023-11-08 13:40:00,2023-11-08 13:40:00,131.5011,-0.0189000000000021,-0.00014370437956206,131.52,131.42,131.615,153796.0,-0.00020149892456345687,0.1950000000000216,153796.0,131.734005,52.40707612800659
2023-11-08 13:35:00,2023-11-08 13:35:00,131.52,0.0500000000000114,0.000380314900737897,131.47,131.465,131.61,174113.0,0.00014371470602572053,0.14500000000001023,174113.0,131.72150500000004,48.49423507141644
2023-11-08 13:30:00,2023-11-08 13:30:00,131.47,0.0215000000000032,0.000163562155521008,131.45,131.41,131.52,125558.0,-0.0003802425993569692,0.11000000000001364,125558.0,131.70525500000002,44.55410331643993
2023-11-08 13:25:00,2023-11-08 13:25:00,131.4485,0.188500000000005,0.00143608106049067,131.2564,131.2341,131.5648,180516.0,-0.00016354878069003984,0.3306999999999789,180516.0,131.68407499999998,42.61612917816264
2023-11-08 13:20:00,2023-11-08 13:20:00,131.26,-0.105000000000018,-0.00079929966124933,131.365,131.06,131.3893,371573.0,-0.001435050882246166,0.32929999999998927,371573.0,131.66332500000001,41.03479813596986
2023-11-08 13:15:00,2023-11-08 13:15:00,131.365,-0.194999999999993,-0.00148221343873513,131.565,131.3,131.5695,269721.0,0.0007996192715445246,0.26949999999999363,269721.0,131.65107500000002,40.94993021632966
2023-11-08 13:10:00,2023-11-08 13:10:00,131.56,0.0302000000000078,0.00022960576234441,131.525,131.3338,131.71,384554.0,0.0014833130037351886,0.3762000000000114,384554.0,131.627325,44.91415086662874
2023-11-08 13:05:00,2023-11-08 13:05:00,131.5298,0.289799999999985,0.00220816824138971,131.24,131.12,131.5298,704770.0,-0.0002295794069755375,0.40979999999998995,704770.0,131.58532499999998,40.030329289427854
2023-11-08 13:00:00,2023-11-08 13:00:00,131.24,-0.0720999999999776,-0.000549073543108195,131.315,131.2,131.33,116322.0,-0.0022057338209797283,0.13000000000002387,116322.0,131.556825,33.1189068243568
2023-11-08 12:55:00,2023-11-08 12:55:00,131.3121,-0.0979000000000099,-0.00074499657560315,131.405,131.29,131.405,141788.0,0.0005492243391874034,0.1150000000000091,141788.0,131.519575,37.858733560233446
2023-11-08 12:50:00,2023-11-08 12:50:00,131.41,0.0520999999999958,0.000396626316346377,131.355,131.31,131.42,144717.0,0.0007452742234582701,0.10999999999998522,144717.0,131.48481999999998,33.16612436731701
2023-11-08 12:45:00,2023-11-08 12:45:00,131.3579,-0.102100000000007,-0.000776662102540751,131.45,131.29,131.49,154305.0,-0.00039654768092089624,0.20000000000001705,154305.0,131.46482,33.82183510760828
2023-11-08 12:40:00,2023-11-08 12:40:00,131.46,0.219999999999999,0.00167631819567204,131.25,131.2,131.4799,227159.0,0.0007769638608044688,0.2798999999999978,227159.0,131.44031999999999,40.44508950169348
2023-11-08 12:35:00,2023-11-08 12:35:00,131.24,-0.0549999999999784,-0.000418903994820659,131.3,131.2,131.35,172964.0,-0.0016749147425292406,0.15000000000000568,172964.0,131.41382,38.35566158928233
2023-11-08 12:30:00,2023-11-08 12:30:00,131.295,0.0249999999999773,0.000190447169954881,131.258,131.19,131.345,178109.0,0.0004189917596099632,0.15500000000000114,178109.0,131.39872,37.71555720378243
2023-11-08 12:25:00,2023-11-08 12:25:00,131.27,0.0,0.0,131.27,131.0945,131.32,318843.0,-0.0001904290371947789,0.2254999999999825,318843.0,131.39447,42.65715933518624
2023-11-08 12:20:00,2023-11-08 12:20:00,131.27,0.0394000000000005,0.000300234853761246,131.22,131.15,131.28,101108.0,0.0,0.12999999999999545,101108.0,131.38472,47.37945492662458
2023-11-08 12:15:00,2023-11-08 12:15:00,131.2306,0.10560000000001,0.000805338417540589,131.1299,131.09,131.3,123909.0,-0.00030018979229667593,0.21000000000000796,123909.0,131.36821500000002,44.56202233979994
2023-11-08 12:10:00,2023-11-08 12:10:00,131.125,-0.264999999999986,-0.00201689626303361,131.386,131.08,131.43,300121.0,-0.0008050143065582266,0.3499999999999943,300121.0,131.361515,40.663196016296475
2023-11-08 12:05:00,2023-11-08 12:05:00,131.39,0.0249999999999773,0.000190309443154396,131.365,131.28,131.47,246228.0,0.002018932937269454,0.18999999999999773,246228.0,131.354765,46.489079403959416
2023-11-08 12:00:00,2023-11-08 12:00:00,131.365,-0.194999999999993,-0.00148221343873513,131.5508,131.33,131.57,240664.0,-0.00019029133660955307,0.23999999999998067,240664.0,131.356305,46.524692303763786
2023-11-08 11:55:00,2023-11-08 11:55:00,131.56,0.0300000000000011,0.000228084847563302,131.53,131.41,131.59,292057.0,0.0014833130037351886,0.18000000000000682,292057.0,131.359305,50.93711929528613
2023-11-08 11:50:00,2023-11-08 11:50:00,131.53,-0.122899999999987,-0.00093351532704549,131.6599,131.46,131.695,138966.0,-0.00022805884016893397,0.23499999999998522,138966.0,131.3698,51.41897644499112
2023-11-08 11:45:00,2023-11-08 11:45:00,131.6529,0.105499999999978,0.000801992285670245,131.54,131.41,131.67,215142.0,0.0009339513238392374,0.2599999999999909,215142.0,131.38398,54.61274598302945
2023-11-08 11:40:00,2023-11-08 11:40:00,131.5474,-0.147599999999983,-0.0011207714795549,131.695,131.51,131.71,232766.0,-0.000801670861698647,0.20000000000001705,232766.0,131.40048,56.73825377473589
2023-11-08 11:35:00,2023-11-08 11:35:00,131.695,0.224999999999994,0.00171141705332011,131.48,131.4,131.7,240675.0,0.0011214000135822265,0.29999999999998295,240675.0,131.39623,57.58550937844812
2023-11-08 11:30:00,2023-11-08 11:30:00,131.47,0.169999999999987,0.0012947448591012,131.31,131.2575,131.58,138983.0,-0.0017099542478971705,0.3225000000000193,138983.0,131.38547999999997,47.959368764737675
2023-11-08 11:25:00,2023-11-08 11:25:00,131.3,-0.289999999999992,-0.00220381487955006,131.6,131.15,131.6151,156707.0,-0.0012939073997623287,0.46510000000000673,156707.0,131.40348,45.1002132196162
2023-11-08 11:20:00,2023-11-08 11:20:00,131.59,0.155000000000001,0.00117929014341691,131.4321,131.38,131.74,314539.0,0.0022062468532987457,0.36000000000001364,314539.0,131.409335,57.462050144977376
2023-11-08 11:15:00,2023-11-08 11:15:00,131.435,0.330000000000013,0.00251706647343742,131.105,131.095,131.5,341550.0,-0.0011785953270022239,0.40500000000000114,341550.0,131.39433499999998,52.53078538775221
2023-11-08 11:10:00,2023-11-08 11:10:00,131.105,-0.0450000000000159,-0.000343118566526999,131.155,131.02,131.1799,174373.0,-0.002513903967335284,0.15989999999999327,174373.0,131.384335,44.26734831967479
2023-11-08 11:05:00,2023-11-08 11:05:00,131.15,0.0100000000000193,7.62543846272634e-05,131.15,131.035,131.28,229168.0,0.0003431774451709965,0.24500000000000455,229168.0,131.369335,46.08194187931092
2023-11-08 11:00:00,2023-11-08 11:00:00,131.14,-0.0200000000000102,-0.00015248551387626,131.16,131.09,131.29,258393.0,-7.625147740951247e-05,0.19999999999998863,258393.0,131.364835,43.75244045294738
2023-11-08 10:55:00,2023-11-08 10:55:00,131.16,-0.224999999999994,-0.00171252426076032,131.38,131.11,131.42,144215.0,0.00015249714097412324,0.30999999999997385,144215.0,131.368835,48.3058026260056
2023-11-08 10:50:00,2023-11-08 10:50:00,131.385,0.0349999999999966,0.000266463646745311,131.34,131.24,131.41,230867.0,0.001713992306714507,0.1699999999999875,230867.0,131.372935,51.77795337811154
2023-11-08 10:45:00,2023-11-08 10:45:00,131.35,0.180000000000007,0.00137226499961887,131.175,131.05,131.35,301593.0,-0.0002664281516131173,0.29999999999998295,301593.0,131.36818499999998,51.57418339236492
2023-11-08 10:40:00,2023-11-08 10:40:00,131.17,0.0689999999999884,0.000526311774891026,131.09,130.95,131.23,224036.0,-0.001371324304494612,0.28000000000000114,224036.0,131.36168500000002,48.162440279308626
2023-11-08 10:35:00,2023-11-08 10:35:00,131.101,0.0409999999999968,0.000312833816572538,131.05,131.02,131.2,145402.0,-0.0005261733214265156,0.1799999999999784,145402.0,131.35769,47.64415036719237
2023-11-08 10:30:00,2023-11-08 10:30:00,131.06,0.0603000000000122,0.000460306397648332,131.01,130.925,131.11,192057.0,-0.0003127848942768784,0.18500000000000227,192057.0,131.33889,48.79002233804915
2023-11-08 10:25:00,2023-11-08 10:25:00,130.9997,-0.200299999999999,-0.00152667682926828,131.1923,130.77,131.205,251280.0,-0.0004602004891574185,0.4350000000000023,251280.0,131.33025500000002,42.135171079675885
2023-11-08 10:20:00,2023-11-08 10:20:00,131.2,0.0,0.0,131.195,131.02,131.21,174583.0,0.0015278433877952602,0.18999999999999773,174583.0,131.312465,46.89452683881611
2023-11-08 10:15:00,2023-11-08 10:15:00,131.2,-0.120000000000005,-0.000913798355162995,131.32,131.1323,131.42,237421.0,0.0,0.28770000000000095,237421.0,131.301965,42.68768280792945
2023-11-08 10:10:00,2023-11-08 10:10:00,131.32,0.389999999999986,0.00297869090353614,130.925,130.87,131.38,266104.0,0.0009142161234033101,0.5099999999999909,266104.0,131.26522,45.88493494278081
2023-11-08 10:05:00,2023-11-08 10:05:00,130.93,-0.126199999999983,-0.000962945667583701,131.06,130.81,131.13,298998.0,-0.002974263393729898,0.3199999999999932,298998.0,131.24122,37.1767126689611
2023-11-08 10:00:00,2023-11-08 10:00:00,131.0562,-0.133800000000008,-0.00101989480905563,131.2,130.955,131.27,182459.0,0.0009634095976132657,0.3149999999999977,182459.0,131.21647000000002,41.35028527153583
2023-11-08 09:55:00,2023-11-08 09:55:00,131.19,0.0799999999999841,0.000610174662497018,131.11,131.04,131.26,245050.0,0.0010204152556636526,0.21999999999999886,245050.0,131.19797,41.06384484711222
2023-11-08 09:50:00,2023-11-08 09:50:00,131.11,-0.0198999999999785,-0.000151757913336154,131.13,131.1,131.32,329738.0,-0.0006099885816283253,0.21999999999999886,329738.0,131.18897,43.285085428635654
2023-11-08 09:45:00,2023-11-08 09:45:00,131.1299,-0.135099999999994,-0.00102921570868087,131.26,130.92,131.28,392564.0,0.00015176942973338942,0.36000000000001364,392564.0,131.17197,46.6390041493772
2023-11-08 09:40:00,2023-11-08 09:40:00,131.265,-0.41500000000002,-0.00315157958687743,131.7188,131.03,131.76,449816.0,0.0010297457148600172,0.7299999999999898,449816.0,131.186305,43.15962283212623
2023-11-08 09:35:00,2023-11-08 09:35:00,131.68,0.689999999999998,0.0052675776776853,130.92,130.89,131.73,913216.0,0.0031565562728557857,0.8400000000000034,913216.0,131.17705500000002,54.647898011837974
2023-11-08 09:30:00,2023-11-08 09:30:00,130.99,0.0,0.0,130.91,130.7,131.05,11479.0,-0.005253752519202126,0.35000000000002274,11479.0,131.164805,48.080518093203686
2023-11-07 16:00:00,2023-11-07 16:00:00,131.0,0.0699999999999932,0.000534636828839786,130.93,130.71,131.055,1895133.0,0.0,0.34499999999999886,1895133.0,130.9595,51.72413793103532
2023-11-07 15:55:00,2023-11-07 15:55:00,130.93,-0.5,-0.00380430647492962,131.425,130.91,131.43,788138.0,-0.0005344939614895385,0.5200000000000102,788138.0,130.98375000000001,53.57142857143038
2023-11-07 15:50:00,2023-11-07 15:50:00,131.43,-0.0699999999999932,-0.000532319391634929,131.495,131.3,131.59,381115.0,0.0038115612542548995,0.28999999999999204,381115.0,131.0115,73.46938775510269
2023-11-07 15:45:00,2023-11-07 15:45:00,131.5,0.085000000000008,0.000646805920176601,131.4137,131.323,131.55,280487.0,0.0005324611239023538,0.22700000000000387,280487.0,131.035685,75.23809523809571
2023-11-07 15:40:00,2023-11-07 15:40:00,131.415,0.039999999999992,0.000304471931493755,131.37,131.26,131.415,573774.0,-0.0006465968313824452,0.15500000000000114,573774.0,131.055185,69.60352422907475
2023-11-07 15:35:00,2023-11-07 15:35:00,131.375,0.0649999999999977,0.00049501180412762,131.31,131.28,131.43,323822.0,-0.0003044255893215483,0.15000000000000568,323822.0,131.071685,68.99563318777334
2023-11-07 15:30:00,2023-11-07 15:30:00,131.31,-0.175000000000011,-0.00133095029851322,131.49,131.305,131.495,260753.0,-0.0004948893262015314,0.18999999999999773,260753.0,131.09718500000002,64.10256410256478
2023-11-07 15:25:00,2023-11-07 15:25:00,131.485,-0.0249999999999773,-0.000190099612196618,131.5099,131.4,131.575,298734.0,0.0013318367995416784,0.17499999999998295,298734.0,131.12468,68.7732342007444
2023-11-07 15:20:00,2023-11-07 15:20:00,131.51,-0.0700000000000216,-0.000531995744034212,131.585,131.4,131.59,147605.0,0.00019011768341815565,0.18999999999999773,147605.0,131.15543,69.34306569343104
2023-11-07 15:15:00,2023-11-07 15:15:00,131.58,0.0650000000000261,0.000494240200737757,131.52,131.5073,131.64,183545.0,0.0005321373039783714,0.13269999999999982,183545.0,131.18343,71.3286713286717
2023-11-07 15:10:00,2023-11-07 15:10:00,131.515,0.0249999999999773,0.000190128526884001,131.49,131.4,131.585,279499.0,-0.0004941181042780569,0.18500000000000227,279499.0,131.21043,70.5882352941173
2023-11-07 15:05:00,2023-11-07 15:05:00,131.49,-0.0552999999999884,-0.000420387501491793,131.55,131.48,131.625,235765.0,-0.0001901104547462604,0.14500000000001023,235765.0,131.24043,68.75000000000074
2023-11-07 15:00:00,2023-11-07 15:00:00,131.5453,0.0552999999999884,0.000420564301467704,131.49,131.4672,131.6,164583.0,0.0004204758890896644,0.13280000000000314,164583.0,131.26893,70.85338575205006
2023-11-07 14:55:00,2023-11-07 14:55:00,131.49,-0.0271999999999935,-0.000206817055107571,131.52,131.4,131.565,124671.0,-0.00042047588908969327,0.16499999999999204,124671.0,131.29893,68.74260160463079
2023-11-07 14:50:00,2023-11-07 14:50:00,131.5172,-0.0615999999999985,-0.000468160524339776,131.58,131.495,131.66,104611.0,0.00020683844470398323,0.16499999999999204,104611.0,131.33143,68.88990705589806
2023-11-07 14:45:00,2023-11-07 14:45:00,131.5788,-0.106200000000001,-0.000806469985191944,131.69,131.49,131.7486,115113.0,0.0004682701456930826,0.2586000000000013,115113.0,131.36743,71.44414518404592
2023-11-07 14:40:00,2023-11-07 14:40:00,131.685,-0.184899999999999,-0.00140213953297909,131.865,131.665,131.89,175161.0,0.0008067953570573879,0.22499999999999432,175161.0,131.41218,73.10340661995745
2023-11-07 14:35:00,2023-11-07 14:35:00,131.8699,0.279899999999998,0.00212706132684853,131.595,131.5945,131.91,275035.0,0.001403123450447993,0.3154999999999859,275035.0,131.44293000000002,75.53968689920427
2023-11-07 14:30:00,2023-11-07 14:30:00,131.59,-0.00999999999999091,-7.59878419452196e-05,131.59,131.51,131.67,151848.0,-0.0021248023346805782,0.1599999999999966,151848.0,131.47143,66.74432149097291
2023-11-07 14:25:00,2023-11-07 14:25:00,131.6,0.00539999999998031,4.10351184621581e-05,131.59,131.535,131.62,132955.0,7.59907291676104e-05,0.08500000000000796,132955.0,131.50043,65.22533495736926
2023-11-07 14:20:00,2023-11-07 14:20:00,131.5946,0.0746000000000038,0.00056721411192217,131.52,131.5,131.6063,149711.0,-4.10342765447496e-05,0.1063000000000045,149711.0,131.52993,65.0470695414524
2023-11-07 14:15:00,2023-11-07 14:15:00,131.52,-0.144999999999982,-0.00110127976303484,131.665,131.51,131.7,192537.0,-0.0005670533068021908,0.18999999999999773,192537.0,131.54193,64.89598060997827
2023-11-07 14:10:00,2023-11-07 14:10:00,131.665,-0.0750000000000171,-0.00056930317291648,131.733,131.61,131.74,143505.0,0.001101886617178103,0.12999999999999545,143505.0,131.55383,57.22898978712918
2023-11-07 14:05:00,2023-11-07 14:05:00,131.74,0.0500000000000114,0.000379679550459499,131.6947,131.6597,131.78,158733.0,0.0005694652874989336,0.1203000000000145,158733.0,131.56788,57.360157016683516
2023-11-07 14:00:00,2023-11-07 14:00:00,131.69,0.0680999999999869,0.000517391102848287,131.63,131.6,131.7,162769.0,-0.0003796074904182562,0.09999999999999432,162769.0,131.58088,58.61852826877314
2023-11-07 13:55:00,2023-11-07 13:55:00,131.6219,-0.108099999999979,-0.000820617930615494,131.73,131.61,131.7499,148991.0,-0.000517257302221122,0.13989999999998304,148991.0,131.60188,57.603942100400936
2023-11-07 13:50:00,2023-11-07 13:50:00,131.73,0.110299999999995,0.000838020448306714,131.615,131.615,131.74,124078.0,0.0008209548218280976,0.125,124078.0,131.60813000000002,62.600504020160955
2023-11-07 13:45:00,2023-11-07 13:45:00,131.6197,-0.196500000000015,-0.0014907120672574,131.81,131.58,131.81,173912.0,-0.0008376695052221181,0.22999999999998977,173912.0,131.623135,54.2043822960231
2023-11-07 13:40:00,2023-11-07 13:40:00,131.8162,0.136300000000006,0.00103508584073959,131.675,131.64,131.85,195726.0,0.0014918242839585618,0.21000000000000796,195726.0,131.627635,58.63313409270403
2023-11-07 13:35:00,2023-11-07 13:35:00,131.6799,0.104900000000015,0.000797263917917651,131.585,131.5631,131.78,235508.0,-0.0010345505087685422,0.21690000000000964,235508.0,131.63088499999998,52.71511659509687
2023-11-07 13:30:00,2023-11-07 13:30:00,131.575,0.073599999999999,0.000559689858815184,131.505,127.34,131.62,195472.0,-0.0007969462718608572,4.280000000000001,195472.0,131.63163500000002,51.59608427324975
2023-11-07 13:25:00,2023-11-07 13:25:00,131.5014,0.0296999999999912,0.000225904129938163,131.475,131.32,131.53,178287.0,-0.000559533290863128,0.21000000000000796,178287.0,131.627885,50.29561248833059
2023-11-07 13:20:00,2023-11-07 13:20:00,131.4717,0.059599999999989,0.000453535100648943,131.4188,131.3738,131.53,192967.0,-0.00022587861744234055,0.15620000000001255,192967.0,131.62432500000003,48.06580468832122
2023-11-07 13:15:00,2023-11-07 13:15:00,131.4121,0.142099999999999,0.00108250171402452,131.2685,131.2181,131.43,186426.0,-0.00045343228469107077,0.2119000000000142,186426.0,131.61175,47.957417798521114
2023-11-07 13:10:00,2023-11-07 13:10:00,131.27,0.0100000000000193,7.61846716442125e-05,131.26,131.22,131.31,126714.0,-0.0010819162315298286,0.09000000000000341,126714.0,131.59575,43.88663567118415
2023-11-07 13:05:00,2023-11-07 13:05:00,131.26,0.10499999999999,0.000800579467042734,131.15,131.0861,131.29,169561.0,-7.618176973950129e-05,0.2039000000000044,169561.0,131.56875,41.90945081717557
2023-11-07 13:00:00,2023-11-07 13:00:00,131.155,0.105099999999993,0.000801984587550186,131.032,130.99,131.16,100056.0,-0.0008002591742363752,0.1699999999999875,100056.0,131.5271,36.54139156932427
2023-11-07 12:55:00,2023-11-07 12:55:00,131.0499,0.00990000000001601,7.55494505495727e-05,131.045,131.0,131.19,127535.0,-0.0008016631697475056,0.18999999999999773,127535.0,131.49960000000002,28.297692144822932
2023-11-07 12:50:00,2023-11-07 12:50:00,131.04,-0.0649999999999977,-0.000495785820525516,131.11,131.03,131.26,249156.0,-7.554659683352847e-05,0.22999999999998977,249156.0,131.47560000000001,33.01630434782551
2023-11-07 12:45:00,2023-11-07 12:45:00,131.105,-0.0138000000000034,-0.000105248065113495,131.11,131.03,131.14,121032.0,0.0004959087629524246,0.10999999999998522,121032.0,131.4516,35.216819973718515
2023-11-07 12:40:00,2023-11-07 12:40:00,131.1188,0.110899999999987,0.000846513836188403,131.03,130.995,131.14,135362.0,0.00010525360407980287,0.1449999999999818,135362.0,131.4271,35.86116724117382
2023-11-07 12:35:00,2023-11-07 12:35:00,131.0079,0.0178999999999974,0.000136651652797903,130.99,130.91,131.085,203539.0,-0.0008461557454226274,0.17500000000001137,203539.0,131.39335,35.10384548257588
2023-11-07 12:30:00,2023-11-07 12:30:00,130.99,-0.0300000000000011,-0.000228972675927348,131.02,130.948,131.1,109631.0,-0.00013664231681127534,0.1519999999999868,109631.0,131.3577,28.797587636638383
2023-11-07 12:25:00,2023-11-07 12:25:00,131.02,0.0500000000000114,0.000381766816828368,130.97,130.91,131.12,152237.0,0.00022899889417284986,0.21000000000000796,152237.0,131.321465,26.72614429790525
2023-11-07 12:20:00,2023-11-07 12:20:00,130.97,-0.0300000000000011,-0.000229007633587795,130.9901,130.87,131.03,257730.0,-0.00038169396241878036,0.1599999999999966,257730.0,131.28947,26.72614429790525
2023-11-07 12:15:00,2023-11-07 12:15:00,131.0,0.0200000000000102,0.000152695067949383,130.98,130.935,131.06,163170.0,0.0002290338598399557,0.125,163170.0,131.25197,29.389540664147646
2023-11-07 12:10:00,2023-11-07 12:10:00,130.98,0.0498999999999796,0.000381119391186439,130.95,130.9041,131.02,228731.0,-0.00015268341124413434,0.11590000000001055,228731.0,131.21872000000002,23.602703083204943
2023-11-07 12:05:00,2023-11-07 12:05:00,130.9301,-0.189899999999994,-0.00144829164124462,131.125,130.88,131.1554,167179.0,-0.0003810467836387318,0.27539999999999054,167179.0,131.18447,24.65078664902316
2023-11-07 12:00:00,2023-11-07 12:00:00,131.12,-0.0425999999999931,-0.000324787706251577,131.169,131.1103,131.21,173588.0,0.001449341429305706,0.09970000000001278,173588.0,131.15917,24.283392434988016
2023-11-07 11:55:00,2023-11-07 11:55:00,131.1626,0.167599999999993,0.00127943814649409,130.9981,130.94,131.2,244329.0,0.0003248404612016582,0.2599999999999909,244329.0,131.12982499999998,29.470592904198313
2023-11-07 11:50:00,2023-11-07 11:50:00,130.995,-0.294999999999987,-0.00224693426765167,131.29,130.94,131.34,400760.0,-0.001278620362970007,0.4000000000000057,400760.0,131.119075,28.073491607439934
2023-11-07 11:45:00,2023-11-07 11:45:00,131.29,0.0100999999999942,7.69348544597781e-05,131.278,131.23,131.39,139139.0,0.0022494624122130096,0.1599999999999966,139139.0,131.109225,43.15414507772008
2023-11-07 11:40:00,2023-11-07 11:40:00,131.2799,0.0199000000000069,0.000151607496571742,131.255,131.22,131.35,138210.0,-7.693189512560161e-05,0.12999999999999545,138210.0,131.101035,43.70900026239812
2023-11-07 11:35:00,2023-11-07 11:35:00,131.26,-0.0400000000000205,-0.00030464584920046,131.3,131.15,131.3188,291447.0,-0.0001515960053166915,0.1688000000000045,291447.0,131.10261,44.87775308142988
2023-11-07 11:30:00,2023-11-07 11:30:00,131.3,0.112000000000023,0.000853736622252212,131.185,131.18,131.32,167190.0,0.0003046922631739836,0.13999999999998636,167190.0,131.09886,51.08491248372636
2023-11-07 11:25:00,2023-11-07 11:25:00,131.188,-0.167000000000002,-0.00127136386129193,131.35,131.16,131.41,240281.0,-0.0008533723964293358,0.25,240281.0,131.10886,47.57510440522691
