Local Date,Local Time,Close,Net,%Chg,Open,Low,High,ARCA_TECH_Log_Change,ARCA_TECH_1hr_Moving_Average
2022-11-21 14:10:00,2022-11-21 14:10:00,4606.35,2.28999999999996,0.000497387088786845,4604.34,4604.34,4607.67,0.0004972634328302773,4599.472
2022-11-21 14:15:00,2022-11-21 14:15:00,4605.51,-0.840000000000146,-0.000182356963756585,4606.34,4603.35,4606.58,-0.00018237359280933086,4600.039
2022-11-21 14:20:00,2022-11-21 14:20:00,4606.35,0.840000000000146,0.000182390223884031,4605.32,4605.07,4607.12,0.0001823735928093145,4600.665
2022-11-21 14:25:00,2022-11-21 14:25:00,4597.53,-8.82000000000062,-0.00191474811944395,4606.21,4597.36,4606.37,-0.0019165835929782769,4600.7855
2022-11-21 14:30:00,2022-11-21 14:30:00,4598.94,1.40999999999985,0.000306686416401819,4597.63,4597.63,4599.84,0.00030663939773593364,4601.097
2022-11-21 14:35:00,2022-11-21 14:35:00,4598.08,-0.859999999999673,-0.000186999612954218,4598.5,4597.92,4599.92,-0.00018701709956185747,4601.4755000000005
2022-11-21 14:40:00,2022-11-21 14:40:00,4597.91,-0.170000000000073,-3.69719535110465e-05,4597.71,4595.58,4597.91,-3.69726369905643e-05,4602.037
2022-11-21 14:45:00,2022-11-21 14:45:00,4597.34,-0.569999999999709,-0.000123969368691364,4598.88,4597.34,4599.38,-0.00012397705352872867,4602.352000000001
2022-11-21 14:50:00,2022-11-21 14:50:00,4598.3,0.960000000000036,0.000208816402528427,4597.36,4596.25,4598.3,0.00020879460341809484,4602.531000000001
2022-11-21 14:55:00,2022-11-21 14:55:00,4600.55,2.25,0.000489311267207446,4598.22,4597.19,4601.74,0.0004891915934862935,4602.3935
2022-11-21 15:00:00,2022-11-21 15:00:00,4598.53,-2.02000000000044,-0.000439077936333794,4600.43,4598.25,4601.58,-0.00043917435927670997,4602.186500000001
2022-11-21 15:05:00,2022-11-21 15:05:00,4601.73,3.19999999999982,0.00069587455121524,4597.61,4597.02,4601.93,0.0006956325427849855,4602.1705
2022-11-21 15:10:00,2022-11-21 15:10:00,4600.2,-1.52999999999975,-0.000332483652887011,4601.71,4597.79,4601.84,-0.00033253893783124615,4602.086
2022-11-21 15:15:00,2022-11-21 15:15:00,4598.47,-1.72999999999956,-0.000376070605625747,4599.85,4596.49,4599.85,-0.0003761413379100414,4601.9275
2022-11-21 15:20:00,2022-11-21 15:20:00,4600.88,2.40999999999985,0.000524087359491277,4598.56,4598.4,4601.86,0.000523950073675611,4601.492
2022-11-21 15:25:00,2022-11-21 15:25:00,4594.83,-6.05000000000018,-0.00131496583262336,4601.84,4594.43,4602.23,-0.001315831158859985,4600.830499999999
2022-11-21 15:30:00,2022-11-21 15:30:00,4591.55,-3.27999999999975,-0.000713845778842687,4594.38,4591.15,4594.52,-0.0007141006880584867,4600.151
2022-11-21 15:35:00,2022-11-21 15:35:00,4592.72,1.17000000000007,0.000254815911838066,4592.32,4591.78,4596.48,0.0002547834517777154,4599.569
2022-11-21 15:40:00,2022-11-21 15:40:00,4592.05,-0.670000000000073,-0.000145883049696057,4592.62,4592.0,4594.96,-0.0001458936916631892,4599.094
2022-11-21 15:45:00,2022-11-21 15:45:00,4589.81,-2.23999999999978,-0.000487799566642302,4591.82,4588.45,4592.31,-0.000487918579555502,4598.3815
2022-11-21 15:50:00,2022-11-21 15:50:00,4596.75,6.9399999999996,0.00151204516091071,4590.18,4590.18,4597.12,0.0015109031716410623,4597.9015
2022-11-21 15:55:00,2022-11-21 15:55:00,4597.54,0.789999999999964,0.000171860553652029,4597.37,4595.45,4599.95,0.00017184578731889522,4597.503
2022-11-21 16:00:00,2022-11-21 16:00:00,4590.48,-7.0600000000004,-0.00153560382291408,4596.18,4589.22,4596.18,-0.001536784070881479,4596.7095
2022-11-22 09:35:00,2022-11-22 09:35:00,4607.19,16.5299999999997,0.00360078942897094,4590.66,4590.66,4614.2,0.0035943221070417154,4596.7785
2022-11-22 09:40:00,2022-11-22 09:40:00,4599.36,-7.82999999999993,-0.00169951749330936,4608.17,4599.36,4612.57,-0.001700963311525467,4596.8425
2022-11-22 09:45:00,2022-11-22 09:45:00,4601.97,2.61000000000058,0.000567470256731498,4599.68,4595.2,4602.53,0.0005673093063722177,4597.045499999999
2022-11-22 09:50:00,2022-11-22 09:50:00,4598.74,-3.23000000000047,-0.000701873328161738,4601.47,4597.59,4601.83,-0.0007021197565605591,4597.1155
2022-11-22 09:55:00,2022-11-22 09:55:00,4596.74,-2.0,-0.000434901733953213,4600.04,4596.23,4600.86,-0.00043499633114029817,4597.0375
2022-11-22 10:00:00,2022-11-22 10:00:00,4599.64,2.90000000000055,0.000630881885858357,4597.17,4597.17,4601.72,0.000630682963541223,4596.992
2022-11-22 10:05:00,2022-11-22 10:05:00,4604.74,5.09999999999945,0.00110878242645065,4600.53,4598.13,4607.19,0.0011081681812169768,4597.3025
2022-11-22 10:10:00,2022-11-22 10:10:00,4603.92,-0.819999999999709,-0.00017807737244659,4604.14,4603.31,4610.38,-0.00017809323010448233,4597.411999999999
2022-11-22 10:15:00,2022-11-22 10:15:00,4606.46,2.53999999999996,0.000551703765486795,4602.54,4600.92,4606.46,0.0005515516329164874,4597.725
2022-11-22 10:20:00,2022-11-22 10:20:00,4609.87,3.40999999999985,0.000740264758621556,4608.02,4608.02,4611.02,0.0007399908978098984,4598.295
2022-11-22 10:25:00,2022-11-22 10:25:00,4611.92,2.05000000000018,0.00044469800666834,4609.99,4609.99,4613.45,0.00044459915781395955,4598.847
2022-11-22 10:30:00,2022-11-22 10:30:00,4614.74,2.81999999999971,0.00061145900189069,4611.84,4611.84,4616.38,0.0006112721370047363,4599.8425
2022-11-22 10:35:00,2022-11-22 10:35:00,4613.15,-1.59000000000015,-0.000344548121887722,4614.86,4611.77,4620.24,-0.0003446074922294997,4600.9225
2022-11-22 10:40:00,2022-11-22 10:40:00,4612.72,-0.429999999999382,-9.32117967114405e-05,4614.27,4612.07,4614.84,-9.321614120089798e-05,4601.9225
2022-11-22 10:45:00,2022-11-22 10:45:00,4617.48,4.75999999999931,0.00103192910040048,4611.94,4610.04,4617.48,0.0010313970275757647,4603.194
2022-11-22 10:50:00,2022-11-22 10:50:00,4627.61,10.1300000000001,0.002193837331185,4616.84,4615.99,4627.61,0.002191434383875675,4605.084000000001
2022-11-22 10:55:00,2022-11-22 10:55:00,4627.6,-0.00999999999930878,-2.16094268948956e-06,4627.92,4627.51,4631.04,-2.1609450242953424e-06,4606.6265
2022-11-22 11:00:00,2022-11-22 11:00:00,4629.02,1.42000000000007,0.000306854525023786,4627.59,4625.42,4629.98,0.00030680745480289996,4608.2005
2022-11-22 11:05:00,2022-11-22 11:05:00,4625.89,-3.13000000000011,-0.000676169037938939,4629.32,4625.72,4629.43,-0.0006763977433244014,4609.971
2022-11-22 11:10:00,2022-11-22 11:10:00,4628.12,2.22999999999956,0.000482069396375522,4626.09,4624.59,4628.12,0.00048195323825351866,4611.843999999999
2022-11-22 11:15:00,2022-11-22 11:15:00,4626.93,-1.1899999999996,-0.00025712384294262,4628.37,4626.93,4630.74,-0.0002571569049454094,4612.831
2022-11-22 11:20:00,2022-11-22 11:20:00,4627.51,0.579999999999927,0.000125353095897264,4627.32,4621.79,4628.07,0.00012534523985452748,4614.2385
2022-11-22 11:25:00,2022-11-22 11:25:00,4626.99,-0.520000000000437,-0.000112371448143912,4627.75,4626.52,4629.21,-0.00011237776228811396,4615.489500000001
2022-11-22 11:30:00,2022-11-22 11:30:00,4625.56,-1.42999999999938,-0.000309056211489409,4627.19,4624.57,4628.9,-0.00030910397920247835,4616.8305
2022-11-22 11:35:00,2022-11-22 11:35:00,4621.76,-3.80000000000018,-0.000821522150831506,4625.55,4621.76,4625.9,-0.000821859785082362,4618.081499999999
2022-11-22 11:40:00,2022-11-22 11:40:00,4624.86,3.09999999999945,0.000670740150938053,4622.57,4619.56,4624.86,0.0006705153052993833,4619.3425
2022-11-22 11:45:00,2022-11-22 11:45:00,4624.12,-0.739999999999782,-0.000160004843389807,4624.84,4623.52,4626.91,-0.00016001764553042464,4620.311500000001
2022-11-22 11:50:00,2022-11-22 11:50:00,4623.64,-0.479999999999563,-0.000103803534510256,4623.5,4621.73,4623.64,-0.00010380892246997842,4621.297500000001
2022-11-22 11:55:00,2022-11-22 11:55:00,4625.43,1.78999999999996,0.000387140867368559,4623.76,4622.49,4625.65,0.0003870659476786726,4622.246
2022-11-22 12:00:00,2022-11-22 12:00:00,4627.36,1.92999999999938,0.000417258503533592,4625.5,4625.1,4628.57,0.0004171714754121683,4623.1205
2022-11-22 12:05:00,2022-11-22 12:05:00,4632.19,4.82999999999993,0.00104379170844713,4627.65,4627.65,4632.19,0.001043247336656082,4624.134
2022-11-22 12:10:00,2022-11-22 12:10:00,4629.0,-3.1899999999996,-0.000688659143946945,4631.99,4628.78,4631.99,-0.0006888963785772789,4624.847
2022-11-22 12:15:00,2022-11-22 12:15:00,4631.0,2.0,0.000432058759991359,4629.36,4629.28,4631.17,0.0004319654494813771,4625.739500000001
2022-11-22 12:20:00,2022-11-22 12:20:00,4631.84,0.840000000000146,0.000181386309652374,4630.22,4630.22,4632.92,0.00018136986114480392,4626.6955
2022-11-22 12:25:00,2022-11-22 12:25:00,4625.91,-5.93000000000029,-0.00128026874848878,4631.11,4625.73,4631.25,-0.0012810889926863406,4627.117
2022-11-22 12:30:00,2022-11-22 12:30:00,4627.29,1.38000000000011,0.000298319681965302,4626.57,4625.87,4627.58,0.0002982751934965668,4627.101
2022-11-22 12:35:00,2022-11-22 12:35:00,4627.2,-0.0900000000001455,-1.94498291656986e-05,4627.02,4625.89,4628.13,-1.9450018316065192e-05,4627.081
2022-11-22 12:40:00,2022-11-22 12:40:00,4628.22,1.02000000000044,0.000220435684647397,4627.0,4626.94,4628.57,0.00022041139227169673,4627.041
2022-11-22 12:45:00,2022-11-22 12:45:00,4626.79,-1.43000000000029,-0.000308974076426853,4628.31,4624.29,4628.54,-0.0003090218187511256,4627.086
2022-11-22 12:50:00,2022-11-22 12:50:00,4628.08,1.28999999999996,0.000278811011522019,4627.12,4627.12,4628.37,0.0002787721509548686,4627.084000000001
2022-11-22 12:55:00,2022-11-22 12:55:00,4626.04,-2.03999999999996,-0.000440787540405517,4628.24,4625.54,4628.48,-0.0004408847157902884,4627.0395
2022-11-22 13:00:00,2022-11-22 13:00:00,4626.66,0.619999999999891,0.000134023916784094,4626.55,4626.14,4627.46,0.0001340149363814357,4626.997
2022-11-22 13:05:00,2022-11-22 13:05:00,4630.03,3.36999999999989,0.000728387216696254,4626.69,4625.46,4630.09,0.0007281220714720505,4627.148999999999
2022-11-22 13:10:00,2022-11-22 13:10:00,4634.53,4.5,0.000971915948708756,4629.15,4628.01,4634.53,0.0009714439442107442,4627.5975
2022-11-22 13:15:00,2022-11-22 13:15:00,4636.66,2.13000000000011,0.000459593529440981,4634.91,4634.51,4636.9,0.00045948794868301405,4628.342500000001
2022-11-22 13:20:00,2022-11-22 13:20:00,4638.36,1.69999999999982,0.000366643230256223,4637.09,4636.96,4638.41,0.0003665760330515437,4629.0175
2022-11-22 13:25:00,2022-11-22 13:25:00,4638.18,-0.179999999999382,-3.88068196516401e-05,4638.29,4636.12,4638.95,-3.880757265573362e-05,4629.720499999999
2022-11-22 13:30:00,2022-11-22 13:30:00,4638.85,0.670000000000073,0.000144453212251373,4638.3,4638.06,4639.04,0.00014444277989080918,4630.481
2022-11-22 13:35:00,2022-11-22 13:35:00,4640.14,1.28999999999996,0.000278086163596573,4638.31,4638.06,4640.14,0.00027804750480610557,4631.2165
2022-11-22 13:40:00,2022-11-22 13:40:00,4637.27,-2.86999999999989,-0.000618515820643319,4639.26,4636.86,4639.26,-0.0006187071804636295,4631.712
2022-11-22 13:45:00,2022-11-22 13:45:00,4637.71,0.4399999999996,9.48834120074095e-05,4637.15,4636.99,4638.51,9.487891086114613e-05,4631.987999999999
2022-11-22 13:50:00,2022-11-22 13:50:00,4639.01,1.30000000000018,0.00028031075681752,4637.62,4637.46,4639.25,0.0002802714770974347,4632.4885
2022-11-22 13:55:00,2022-11-22 13:55:00,4640.57,1.55999999999949,0.000336278645659201,4638.91,4638.64,4641.11,0.00033622211666798176,4632.967
2022-11-22 14:00:00,2022-11-22 14:00:00,4640.31,-0.259999999999309,-5.60276000576026e-05,4640.81,4639.53,4640.81,-5.6029169662240584e-05,4633.3904999999995
2022-11-22 14:05:00,2022-11-22 14:05:00,4640.09,-0.220000000000255,-4.74106255832594e-05,4640.22,4638.61,4641.99,-4.741174950245489e-05,4634.0995
2022-11-22 14:10:00,2022-11-22 14:10:00,4635.59,-4.5,-0.000969808775260825,4640.35,4635.59,4640.45,-0.0009702793440569243,4634.5145
2022-11-22 14:15:00,2022-11-22 14:15:00,4635.41,-0.180000000000291,-3.88300086936703e-05,4635.28,4634.94,4637.2,-3.883076259795032e-05,4634.925
2022-11-22 14:20:00,2022-11-22 14:20:00,4637.18,1.77000000000044,0.000381843245797122,4635.42,4635.42,4637.18,0.0003817703622177842,4635.373
2022-11-22 14:25:00,2022-11-22 14:25:00,4638.68,1.5,0.000323472455242195,4636.95,4636.85,4638.68,0.00032342014930684514,4635.967500000001
2022-11-22 14:30:00,2022-11-22 14:30:00,4639.03,0.349999999999454,7.54524994178202e-05,4638.62,4638.23,4639.03,7.544965302110418e-05,4636.515
2022-11-22 14:35:00,2022-11-22 14:35:00,4637.28,-1.75,-0.000377234033838971,4638.82,4636.83,4638.82,-0.00037730520449630447,4637.077
2022-11-22 14:40:00,2022-11-22 14:40:00,4642.66,5.38000000000011,0.0011601628540869,4637.19,4636.96,4642.66,0.0011594903852282707,4637.877
2022-11-22 14:45:00,2022-11-22 14:45:00,4638.46,-4.19999999999982,-0.000904653797607367,4642.83,4638.46,4642.83,-0.0009050632438108318,4638.2985
2022-11-22 14:50:00,2022-11-22 14:50:00,4640.89,2.43000000000029,0.000523880770773121,4637.7,4637.7,4640.96,0.0005237435931497619,4638.6165
2022-11-22 14:55:00,2022-11-22 14:55:00,4645.01,4.11999999999989,0.000887760752786619,4641.49,4641.29,4645.52,0.000887366926274777,4639.034
2022-11-22 15:00:00,2022-11-22 15:00:00,4644.63,-0.380000000000109,-8.18082200038556e-05,4645.04,4643.51,4645.35,-8.18115664787536e-05,4639.3475
2022-11-22 15:05:00,2022-11-22 15:05:00,4650.22,5.59000000000015,0.0012035404327148,4644.3,4643.39,4650.27,0.0012028167585175162,4639.949500000001
2022-11-22 15:10:00,2022-11-22 15:10:00,4649.67,-0.550000000000182,-0.000118273974134596,4650.14,4648.87,4650.48,-0.0001182809690525816,4640.4905
2022-11-22 15:15:00,2022-11-22 15:15:00,4650.75,1.07999999999993,0.000232274548516331,4649.81,4649.13,4651.01,0.00023224757695988808,4641.021
2022-11-22 15:20:00,2022-11-22 15:20:00,4649.44,-1.3100000000004,-0.000281674998656217,4651.15,4649.44,4651.99,-0.00028171467650961576,4641.6295
2022-11-22 15:25:00,2022-11-22 15:25:00,4653.16,3.72000000000025,0.000800096355690202,4649.52,4649.52,4653.27,0.000799776449226991,4642.402
2022-11-22 15:30:00,2022-11-22 15:30:00,4653.98,0.819999999999709,0.000176224329272948,4653.4,4652.19,4653.98,0.00017620880358975078,4643.1505
2022-11-22 15:35:00,2022-11-22 15:35:00,4656.16,2.18000000000029,0.00046841628025911,4653.66,4652.91,4656.16,0.00046830660760022874,4643.93
2022-11-22 15:40:00,2022-11-22 15:40:00,4657.39,1.23000000000047,0.000264166179856464,4656.52,4656.29,4658.24,0.00026413129411469237,4644.784000000001
2022-11-22 15:45:00,2022-11-22 15:45:00,4658.96,1.56999999999971,0.000337098675438327,4657.78,4656.92,4658.96,0.0003370418704453721,4645.727499999999
2022-11-22 15:50:00,2022-11-22 15:50:00,4661.5,2.53999999999996,0.000545186050105595,4658.44,4657.9,4661.86,0.0005450374901836924,4647.022999999999
2022-11-22 15:55:00,2022-11-22 15:55:00,4664.99,3.48999999999978,0.000748686045264353,4661.74,4659.74,4664.99,0.0007484059196758523,4648.5019999999995
2022-11-22 16:00:00,2022-11-22 16:00:00,4668.88,3.89000000000033,0.000833871026518884,4665.46,4663.59,4668.88,0.0008335235492284189,4650.087
2022-11-23 09:35:00,2022-11-23 09:35:00,4677.99,10.7199999999993,0.00229684590777893,4667.27,4666.87,4677.99,0.0022942121892763913,4653.4645
2022-11-23 09:40:00,2022-11-23 09:40:00,4688.57,10.5799999999999,0.00226165511255901,4678.32,4678.32,4688.57,0.002259101420290824,4656.029
2022-11-23 09:45:00,2022-11-23 09:45:00,4684.81,-3.75999999999931,-0.000801950274817121,4688.88,4684.01,4690.21,-0.0008022720089601053,4658.1365000000005
2022-11-23 09:50:00,2022-11-23 09:50:00,4697.1,12.29,0.00262337213248776,4685.61,4685.61,4699.61,0.002619937098085839,4661.068499999999
2022-11-23 09:55:00,2022-11-23 09:55:00,4707.39,10.29,0.00219071341891805,4698.12,4698.12,4707.39,0.0021883173051038393,4664.3935
2022-11-23 10:00:00,2022-11-23 10:00:00,4702.54,-4.85000000000036,-0.00103029491926532,4706.13,4701.03,4706.13,-0.0010308260379128845,4667.2699999999995
2022-11-23 10:05:00,2022-11-23 10:05:00,4704.21,1.67000000000007,0.000355127229114494,4702.4,4695.02,4704.48,0.000355064186365054,4670.249000000001
2022-11-23 10:10:00,2022-11-23 10:10:00,4706.86,2.64999999999964,0.00056332519168992,4704.28,4703.97,4710.55,0.0005631665836165802,4673.081
2022-11-23 10:15:00,2022-11-23 10:15:00,4709.01,2.15000000000055,0.000456780103933524,4706.48,4705.76,4710.16,0.00045667581165967,4676.048000000001
2022-11-23 10:20:00,2022-11-23 10:20:00,4705.24,-3.77000000000044,-0.000800592905939982,4708.55,4702.53,4708.55,-0.0008009135515897323,4678.7725
2022-11-23 10:25:00,2022-11-23 10:25:00,4706.67,1.43000000000029,0.00030391648460021,4705.14,4703.76,4706.67,0.0003038703113403201,4681.634
2022-11-23 10:30:00,2022-11-23 10:30:00,4706.86,0.1899999999996,4.03682433651817e-05,4708.03,4704.89,4709.88,4.03674285895653e-05,4684.319
2022-11-23 10:35:00,2022-11-23 10:35:00,4712.18,5.32000000000062,0.00113026518740745,4706.77,4706.77,4712.96,0.0011296269186072407,4687.229
2022-11-23 10:40:00,2022-11-23 10:40:00,4710.87,-1.3100000000004,-0.000278002962535472,4712.67,4709.23,4712.91,-0.00027804161252240213,4689.9645
2022-11-23 10:45:00,2022-11-23 10:45:00,4711.74,0.869999999999891,0.000184679263066035,4711.05,4708.21,4713.98,0.0001846622119501682,4692.682
2022-11-23 10:50:00,2022-11-23 10:50:00,4709.12,-2.61999999999989,-0.00055605784699493,4711.5,4708.29,4711.82,-0.0005562125044945768,4695.1900000000005
2022-11-23 10:55:00,2022-11-23 10:55:00,4708.18,-0.9399999999996,-0.000199612666485373,4709.4,4708.11,4710.76,-0.00019963259174529354,4697.524
