Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,AAPL_Log_Change,AAPL_High_Low_Spread,AAPL_Volume,AAPL_1hr_Moving_Average,AAPL_RSI
2023-11-08 14:00:00,2023-11-08 14:00:00,182.5933,-0.0977000000000032,-0.000534782775287251,182.695,182.51,182.6988,213406.0,-0.0004101171410063553,0.18880000000001473,213406.0,182.67165,44.42289688377704
2023-11-08 13:55:00,2023-11-08 13:55:00,182.691,-0.00899999999998613,-4.92610837437665e-05,182.705,182.58,182.75,198128.0,0.0005349258225974366,0.1699999999999875,198128.0,182.66765,51.20967741935489
2023-11-08 13:50:00,2023-11-08 13:50:00,182.7,0.0300000000000011,0.000164230579733953,182.6799,182.6,182.71,188522.0,4.9262297110710956e-05,0.11000000000001364,188522.0,182.667895,46.89100219458637
2023-11-08 13:45:00,2023-11-08 13:45:00,182.67,0.0611999999999853,0.000335142665632682,182.605,182.57,182.73,305792.0,-0.00016421709536864072,0.1599999999999966,305792.0,182.670145,49.80574980574888
2023-11-08 13:40:00,2023-11-08 13:40:00,182.6088,0.118899999999996,0.000651542907306084,182.49,182.24,182.63,249137.0,-0.0003350865178741461,0.38999999999998636,249137.0,182.665395,51.768696494912184
2023-11-08 13:35:00,2023-11-08 13:35:00,182.4899,-0.0100999999999942,-5.5342465753393e-05,182.51,182.46,182.58,255459.0,-0.0006513307453761369,0.12000000000000455,255459.0,182.664895,46.63139066925064
2023-11-08 13:30:00,2023-11-08 13:30:00,182.5,0.164999999999992,0.000904927742890789,182.34,182.28,182.58,414806.0,5.5343997204070534e-05,0.30000000000001137,414806.0,182.655145,49.035940151164354
2023-11-08 13:25:00,2023-11-08 13:25:00,182.335,0.055499999999995,0.000304477464553035,182.28,182.1802,182.44,322988.0,-0.0009045185426267304,0.25979999999998427,322988.0,182.647145,43.111049875999214
2023-11-08 13:20:00,2023-11-08 13:20:00,182.2795,0.029500000000013,0.000161865569273048,182.245,182.17,182.37,288454.0,-0.00030443112069668195,0.20000000000001705,288454.0,182.63089499999998,44.63305042436364
2023-11-08 13:15:00,2023-11-08 13:15:00,182.25,-0.118799999999993,-0.000651427217813536,182.365,182.22,182.37,323189.0,-0.00016185247045528037,0.15000000000000568,323189.0,182.61614500000002,37.18428437792333
2023-11-08 13:10:00,2023-11-08 13:10:00,182.3688,0.103800000000007,0.00056950045263768,182.26,182.2399,182.39,305766.0,0.0006516394887147135,0.15009999999998058,305766.0,182.58924499999998,38.91752577319527
2023-11-08 13:05:00,2023-11-08 13:05:00,182.265,0.113,0.000620361017172469,182.16,182.0,182.41,417699.0,-0.000569338348797406,0.4099999999999966,417699.0,182.555495,29.16991122877957
2023-11-08 13:00:00,2023-11-08 13:00:00,182.152,-0.0168000000000177,-9.22221587890884e-05,182.165,182.02,182.17,200838.0,-0.0006201686728211722,0.14999999999997726,200838.0,182.52824500000003,25.095224142982744
2023-11-08 12:55:00,2023-11-08 12:55:00,182.1688,-0.0232000000000028,-0.000127338192675874,182.19,182.06,182.21,286354.0,9.22264115139128e-05,0.15000000000000568,286354.0,182.499245,28.299212598426067
2023-11-08 12:50:00,2023-11-08 12:50:00,182.192,-0.032999999999987,-0.000181094800384069,182.225,182.12,182.27,237320.0,0.00012734630087181604,0.15000000000000568,237320.0,182.474495,26.7535392535397
2023-11-08 12:45:00,2023-11-08 12:45:00,182.225,0.065100000000001,0.000357378325306508,182.15,182.1142,182.29,502789.0,0.0001811112000274646,0.17579999999998108,502789.0,182.443745,29.62242748338973
2023-11-08 12:40:00,2023-11-08 12:40:00,182.1599,0.213300000000004,0.0011723219889792,181.945,181.8601,182.18,319391.0,-0.00035731448088344864,0.3199000000000183,319391.0,182.402495,25.737691879423778
2023-11-08 12:35:00,2023-11-08 12:35:00,181.9466,0.0566000000000031,0.000311177085051422,181.89,181.74,181.97,395268.0,-0.001171635356140403,0.22999999999998977,395268.0,182.35799500000002,22.07969432314411
2023-11-08 12:30:00,2023-11-08 12:30:00,181.89,-0.130000000000024,-0.000714207229974859,182.02,181.86,182.1,290877.0,-0.0003111286795037998,0.23999999999998067,290877.0,182.325495,20.475053078555447
2023-11-08 12:25:00,2023-11-08 12:25:00,182.02,0.0700000000000216,0.000384721077219135,181.94,181.9101,182.08,333710.0,0.0007144623974606615,0.1699000000000126,333710.0,182.29299500000002,28.753113937328095
2023-11-08 12:20:00,2023-11-08 12:20:00,181.95,0.139999999999986,0.000770034651559245,181.8,181.73,181.96,341285.0,-0.00038464709104092746,0.2300000000000182,341285.0,182.248245,28.845774416310448
2023-11-08 12:15:00,2023-11-08 12:15:00,181.81,0.149499999999989,0.000822963715282018,181.66,181.6,181.898,339556.0,-0.0007697383269873263,0.2980000000000018,339556.0,182.19599499999998,21.813411824929787
2023-11-08 12:10:00,2023-11-08 12:10:00,181.6605,-0.27849999999998,-0.00153073282803566,181.9311,181.59,182.07,563293.0,-0.0008226252663184502,0.47999999999998977,563293.0,182.158555,19.485704221218583
2023-11-08 12:05:00,2023-11-08 12:05:00,181.939,-0.070999999999998,-0.000390088456678193,182.02,181.855,182.07,607716.0,0.0015319055964806208,0.2150000000000034,607716.0,182.129305,31.273696075417618
2023-11-08 12:00:00,2023-11-08 12:00:00,182.01,-0.150500000000022,-0.0008261944823385,182.165,182.0,182.215,400475.0,0.00039016456097235264,0.2150000000000034,400475.0,182.113055,34.73694942903727
2023-11-08 11:55:00,2023-11-08 11:55:00,182.1605,-0.0994999999999777,-0.000545923406122999,182.27,182.03,182.27,412061.0,0.0008265359691024415,0.2400000000000091,412061.0,182.101055,41.73690547862764
2023-11-08 11:50:00,2023-11-08 11:50:00,182.26,-0.120000000000005,-0.000657966882333614,182.379,182.2215,182.5,344583.0,0.0005460724765622547,0.2785000000000082,344583.0,182.103005,44.23797176606147
2023-11-08 11:45:00,2023-11-08 11:45:00,182.38,0.115000000000009,0.000630949441746957,182.2624,182.15,182.39,342531.0,0.0006581834375387394,0.23999999999998067,342531.0,182.102125,51.10424028268519
2023-11-08 11:40:00,2023-11-08 11:40:00,182.265,0.089999999999975,0.000494030465211884,182.1788,182.1361,182.45,453353.0,-0.0006307504768347931,0.31389999999998963,453353.0,182.098815,49.65428448810199
2023-11-08 11:35:00,2023-11-08 11:35:00,182.175,0.0300000000000011,0.000164703944659481,182.15,182.06,182.31,603151.0,-0.0004939084723387088,0.25,603151.0,182.088065,48.261957730812284
2023-11-08 11:30:00,2023-11-08 11:30:00,182.145,-0.0835999999999899,-0.000458764431049736,182.2299,182.0,182.337,540223.0,-0.0001646903824539614,0.3369999999999891,540223.0,182.08656000000002,44.591067285383275
2023-11-08 11:25:00,2023-11-08 11:25:00,182.2286,-0.401399999999995,-0.00219788643705851,182.6379,182.09,182.6499,540504.0,0.00045886969564705346,0.559899999999999,540504.0,182.110455,49.11158840183573
2023-11-08 11:20:00,2023-11-08 11:20:00,182.63,0.115000000000009,0.000630085198476887,182.51,182.41,182.7,552862.0,0.0022003053344114266,0.28999999999999204,552862.0,182.127705,60.22678647839133
2023-11-08 11:15:00,2023-11-08 11:15:00,182.515,0.0561999999999898,0.000308014740861991,182.44,182.42,182.6,417010.0,-0.0006298867781416049,0.18000000000000682,417010.0,182.14020499999998,57.108245729303235
2023-11-08 11:10:00,2023-11-08 11:10:00,182.4588,-0.256200000000007,-0.00140218372875794,182.715,182.43,182.7858,391513.0,-0.0003079673140602505,0.3557999999999879,391513.0,182.164705,55.40474839964331
2023-11-08 11:05:00,2023-11-08 11:05:00,182.715,0.134999999999991,0.000739401906013752,182.585,182.55,182.85,444162.0,0.0014031677082834606,0.29999999999998295,444162.0,182.186455,59.103069034703346
2023-11-08 11:00:00,2023-11-08 11:00:00,182.58,-0.0408999999999935,-0.000223961222401124,182.63,174.03,182.82,449859.0,-0.0007391286830971838,8.789999999999992,449859.0,182.220705,57.606924274798516
2023-11-08 10:55:00,2023-11-08 10:55:00,182.6209,-0.298900000000003,-0.00163404945774051,182.91,182.58,182.965,439918.0,0.0002239863054609498,0.3849999999999909,439918.0,182.271705,63.02290548109284
2023-11-08 10:50:00,2023-11-08 10:50:00,182.9198,-0.0501999999999896,-0.000274361917254138,182.97,182.78,182.99,473194.0,0.0016353859727084837,0.21000000000000796,473194.0,182.31920499999998,68.186634642555
2023-11-08 10:45:00,2023-11-08 10:45:00,182.97,0.469999999999999,0.00257534246575342,182.5016,182.465,182.97,623215.0,0.0002743995613706003,0.5049999999999955,623215.0,182.347285,67.26393835865399
2023-11-08 10:40:00,2023-11-08 10:40:00,182.5,0.0320000000000107,0.000175373216125626,182.463,182.3,182.7796,862540.0,-0.002572031953928421,0.4795999999999765,862540.0,182.380435,58.72628038332212
2023-11-08 10:35:00,2023-11-08 10:35:00,182.468,-0.0320000000000107,-0.000175342465753483,182.49,182.41,182.64,588719.0,-0.00017535784004081006,0.22999999999998977,588719.0,182.42193500000002,60.81027797857661
2023-11-08 10:30:00,2023-11-08 10:30:00,182.5,-0.239200000000011,-0.00130896928518901,182.73,182.42,182.82,673272.0,0.000175357840040805,0.4000000000000057,673272.0,182.46188,64.34601319252195
2023-11-08 10:25:00,2023-11-08 10:25:00,182.7392,-0.124799999999993,-0.000682474407209693,182.8609,182.56,182.9,576052.0,0.0013098267338148236,0.3400000000000034,576052.0,182.503925,63.86059724243091
2023-11-08 10:20:00,2023-11-08 10:20:00,182.864,-0.164500000000004,-0.000898767131894781,183.02,182.65,183.0913,725109.0,0.0006827073988811343,0.44129999999998404,725109.0,182.546675,64.52183376411404
2023-11-08 10:15:00,2023-11-08 10:15:00,183.0285,0.168499999999995,0.000921469977031579,182.8699,182.81,183.33,942913.0,0.0008991712652395563,0.5200000000000102,942913.0,182.57666999999998,64.68995396696462
2023-11-08 10:10:00,2023-11-08 10:10:00,182.86,0.209000000000003,0.00114425872291968,182.6501,182.57,182.94,741902.0,-0.0009210456842010784,0.37000000000000455,741902.0,182.590225,59.922603691209005
2023-11-08 10:05:00,2023-11-08 10:05:00,182.651,-0.327799999999996,-0.00179146436636373,182.97,182.28,183.0,1416721.0,-0.0011436045578823808,0.7199999999999989,1416721.0,182.625605,54.35355352782446
2023-11-08 10:00:00,2023-11-08 10:00:00,182.9788,-0.301199999999994,-0.00164338716717587,183.2861,182.88,183.45,972207.0,0.0017930709577058082,0.5699999999999932,972207.0,182.68097,60.73318898111433
2023-11-08 09:55:00,2023-11-08 09:55:00,183.28,0.169999999999987,0.000928403691769906,183.12,182.86,183.37,1098686.0,0.0016447390091359957,0.5099999999999909,1098686.0,182.72947,65.62323266598793
2023-11-08 09:50:00,2023-11-08 09:50:00,183.11,0.288100000000014,0.00157585059557971,182.83,182.8219,183.26,1241790.0,-0.0009279729916175414,0.4380999999999915,1241790.0,182.759475,63.12425198563827
2023-11-08 09:45:00,2023-11-08 09:45:00,182.8219,-0.376000000000005,-0.00205242527343384,183.1909,182.63,183.2,1188408.0,-0.001574610245929483,0.5699999999999932,1188408.0,182.787125,57.6438454997552
2023-11-08 09:40:00,2023-11-08 09:40:00,183.1979,-0.0121000000000038,-6.60444298892188e-05,183.2111,182.86,183.28,1135598.0,0.002054534384541497,0.4199999999999875,1135598.0,182.82218,57.36480352742845
2023-11-08 09:35:00,2023-11-08 09:35:00,183.21,0.800000000000011,0.00438572446686043,182.41,182.17,183.3101,2671738.0,6.60466109186569e-05,1.140100000000018,2671738.0,182.82067999999998,59.26024622928132
2023-11-08 09:30:00,2023-11-08 09:30:00,182.41,0.52000000000001,0.00285887074605536,181.89,181.85,182.41,52150.0,-0.004376135204329924,0.5600000000000023,52150.0,182.77943,49.45734365269994
2023-11-07 16:00:00,2023-11-07 16:00:00,181.88,0.259999999999991,0.00143156040083686,181.615,181.55,181.96,3689378.0,-5.497979493914977e-05,0.4099999999999966,3689378.0,181.68892499999998,52.245508982036085
2023-11-07 15:55:00,2023-11-07 15:55:00,181.62,-0.289999999999992,-0.00159419493155952,181.92,181.57,182.0,1472829.0,-0.001430536695127532,0.4300000000000068,1472829.0,181.69242500000001,37.269772481040526
2023-11-07 15:50:00,2023-11-07 15:50:00,181.91,-0.18010000000001,-0.000989070795172336,182.0911,181.77,182.1501,1123016.0,0.0015954670124425194,0.38009999999999877,1123016.0,181.70348,52.48344370860942
2023-11-07 15:45:00,2023-11-07 15:45:00,182.0901,-0.199899999999985,-0.00109660431181077,182.295,174.29,182.34,783758.0,0.000989560248453793,8.050000000000011,783758.0,181.72373,58.34845076554675
2023-11-07 15:40:00,2023-11-07 15:40:00,182.29,0.0489999999999782,0.000268874731811053,182.24,182.12,182.3,549586.0,0.0010972060222515813,0.18000000000000682,549586.0,181.74073,62.18708827404517
2023-11-07 15:35:00,2023-11-07 15:35:00,182.241,0.0460000000000207,0.000252476741952417,182.195,169.175,182.29,523920.0,-0.00026883859147840003,13.11499999999998,523920.0,181.75848000000002,59.72850678733121
2023-11-07 15:30:00,2023-11-07 15:30:00,182.195,-0.0711000000000013,-0.000390088996253287,182.265,182.1661,182.29,371726.0,-0.00025244487506350175,0.1238999999999919,371726.0,181.77898,61.888814467515
2023-11-07 15:25:00,2023-11-07 15:25:00,182.2661,0.232900000000001,0.00127943693787727,182.03,181.93,182.2661,773227.0,0.00039016510075819805,0.33609999999998763,773227.0,181.91898,63.26899490026498
2023-11-07 15:20:00,2023-11-07 15:20:00,182.0332,0.00319999999999254,1.75795198593229e-05,182.03,181.99,182.1,412700.0,-0.0012786191558975975,0.10999999999998522,412700.0,181.92947999999998,54.87338210467034
2023-11-07 15:15:00,2023-11-07 15:15:00,182.03,-0.00999999999999091,-5.49329817622001e-05,182.035,181.9943,182.14,348978.0,-1.7579365341373418e-05,0.14569999999997663,348978.0,181.94198,54.774744410740155
2023-11-07 15:10:00,2023-11-07 15:10:00,182.04,0.031800000000004,0.000174717402842312,182.01,181.9025,182.1154,506072.0,5.4934490633762465e-05,0.21289999999999054,506072.0,181.95098000000002,56.9027264325328
2023-11-07 15:05:00,2023-11-07 15:05:00,182.0082,-0.0367999999999995,-0.000202147820593806,182.05,181.99,182.24,470346.0,-0.00017470214153444052,0.25,470346.0,181.96498000000003,54.61493582263716
2023-11-07 15:00:00,2023-11-07 15:00:00,182.045,0.0599999999999739,0.000329697502541275,181.9801,181.9765,182.082,307282.0,0.00020216825521841147,0.10550000000000637,307282.0,181.97305999999998,57.02813599062085
2023-11-07 14:55:00,2023-11-07 14:55:00,181.985,-0.0749999999999886,-0.000411952103702014,182.06,181.9,182.13,416301.0,-0.0003296431642628281,0.22999999999998977,416301.0,181.98581,55.888097426471305
2023-11-07 14:50:00,2023-11-07 14:50:00,182.06,0.0200000000000102,0.000109865963524556,182.0488,181.96,182.21,576784.0,0.00041203697928049926,0.25,576784.0,182.00074999999998,57.23911348702554
2023-11-07 14:45:00,2023-11-07 14:45:00,182.04,-0.29000000000002,-0.00159052267865969,182.333,182.04,182.3532,631396.0,-0.0001098599287015969,0.3131999999999948,631396.0,182.03040000000001,57.23911348702554
2023-11-07 14:40:00,2023-11-07 14:40:00,182.33,-0.0849999999999795,-0.000465970451991226,182.42,182.3,182.43,367475.0,0.0015917889026720712,0.12999999999999545,367475.0,182.06040000000002,64.41978688043875
2023-11-07 14:35:00,2023-11-07 14:35:00,182.415,0.0699999999999932,0.000383887685431425,182.35,182.2662,182.43,331655.0,0.0004660790499593166,0.16380000000000905,331655.0,182.0874,64.59285922755195
2023-11-07 14:30:00,2023-11-07 14:30:00,182.345,0.0600000000000023,0.000329154894807594,182.28,182.17,182.35,398985.0,-0.0003838140194062749,0.18000000000000682,398985.0,182.10639999999998,62.90979723327681
2023-11-07 14:25:00,2023-11-07 14:25:00,182.285,0.00999999999999091,5.48621588258999e-05,182.27,182.22,182.36,295525.0,-0.0003291007352194305,0.14000000000001478,295525.0,182.1259,59.49154171472569
2023-11-07 14:20:00,2023-11-07 14:20:00,182.275,-0.0250000000000057,-0.000137136588041721,182.3099,182.21,182.4,299261.0,-5.486065395265823e-05,0.18999999999999773,299261.0,182.160645,59.49154171472569
2023-11-07 14:15:00,2023-11-07 14:15:00,182.3,-0.0749999999999886,-0.000411240575736744,182.3718,182.25,182.4,306737.0,0.00013714599212330254,0.15000000000000568,306737.0,182.183235,68.42019720446497
2023-11-07 14:10:00,2023-11-07 14:10:00,182.375,0.0500000000000114,0.000274235568353278,182.315,182.2,182.4,413406.0,0.00041132515833231014,0.20000000000001705,413406.0,182.19442999999998,64.25680647535017
2023-11-07 14:05:00,2023-11-07 14:05:00,182.325,-0.0454000000000008,-0.000248943907563951,182.3702,182.31,182.43,349675.0,-0.00027419797265298247,0.12000000000000455,349675.0,182.19819,57.826347704404334
2023-11-07 14:00:00,2023-11-07 14:00:00,182.3704,0.160399999999981,0.000880302947148792,182.22,182.11,182.45,657785.0,0.0002489748992420414,0.339999999999975,657785.0,182.19719,52.98618333085724
2023-11-07 13:55:00,2023-11-07 13:55:00,182.21,0.0367999999999995,0.000202005563935856,182.1788,182.1182,182.36,728773.0,-0.0008799157077513677,0.241800000000012,728773.0,182.19638,48.936608122941585
2023-11-07 13:50:00,2023-11-07 13:50:00,182.1732,0.168200000000013,0.00092415043542767,182.01,181.98,182.18,415610.0,-0.00020198516355916077,0.20000000000001705,415610.0,182.18363,49.24744545705656
2023-11-07 13:45:00,2023-11-07 13:45:00,182.005,-0.085000000000008,-0.000466802130814476,182.095,181.93,182.1,416511.0,-0.0009237236713232252,0.1699999999999875,416511.0,182.18688,41.55289550307319
2023-11-07 13:40:00,2023-11-07 13:40:00,182.09,-0.00010000000000332,-5.49178675849591e-07,182.09,181.99,182.12,409640.0,0.0004669111168471467,0.12999999999999545,409640.0,182.18988,52.03205495134557
2023-11-07 13:35:00,2023-11-07 13:35:00,182.0901,0.0700999999999965,0.00038512251400943,182.0185,182.0117,182.18,527808.0,5.491788266060879e-07,0.16830000000001633,527808.0,182.189055,52.15489422732188
2023-11-07 13:30:00,2023-11-07 13:30:00,182.02,-0.0647999999999911,-0.000355878140295022,182.08,181.94,182.09,368857.0,-0.00038504837336890684,0.15000000000000568,368857.0,182.192555,49.31252578028385
2023-11-07 13:25:00,2023-11-07 13:25:00,182.0848,0.104800000000012,0.000575887460160521,181.98,181.89,182.1,480159.0,0.00035594147994840087,0.21000000000000796,480159.0,182.189055,52.57461683248237
2023-11-07 13:20:00,2023-11-07 13:20:00,181.98,0.039999999999992,0.000219852698691833,181.942,181.82,182.0478,572996.0,-0.0005757217006133526,0.227800000000002,572996.0,182.18715,47.91077397788638
2023-11-07 13:15:00,2023-11-07 13:15:00,181.94,-0.0500000000000114,-0.000274740370350082,181.98,181.93,182.16,1140250.0,-0.00021982853462885313,0.22999999999998977,1140250.0,182.18315,48.534774680905954
2023-11-07 13:10:00,2023-11-07 13:10:00,181.99,0.230000000000018,0.00126540492957757,181.77,181.71,182.0,614720.0,0.00027477811839979934,0.28999999999999204,614720.0,182.16921,47.683039851714796
2023-11-07 13:05:00,2023-11-07 13:05:00,181.76,0.185000000000002,0.00101886272889992,181.5714,181.4861,181.84,646623.0,-0.0012646049795290294,0.3539000000000101,646623.0,182.13113,41.86330349877955
2023-11-07 13:00:00,2023-11-07 13:00:00,181.575,0.174999999999983,0.00096471885336264,181.4,181.3493,181.59,416987.0,-0.0010183440405546714,0.2407000000000039,416987.0,182.08013,26.634067838573174
2023-11-07 12:55:00,2023-11-07 12:55:00,181.4,0.150000000000006,0.000827586206896583,181.25,181.25,181.44,317510.0,-0.0009642538111955577,0.18999999999999773,317510.0,182.02513,20.245075046904788
2023-11-07 12:50:00,2023-11-07 12:50:00,181.25,-0.0600000000000023,-0.000330924935193879,181.32,181.25,181.49,432118.0,-0.0008272439462520481,0.2400000000000091,432118.0,181.97713000000002,19.33803763440892
2023-11-07 12:45:00,2023-11-07 12:45:00,181.31,-0.0300000000000011,-0.00016543509429801,181.3388,181.25,181.36,205365.0,0.00033097970293334935,0.11000000000001364,205365.0,181.93057,22.698252688172445
2023-11-07 12:40:00,2023-11-07 12:40:00,181.34,0.0497000000000014,0.000274145941619609,181.29,181.1794,181.39,317965.0,0.00016544878019257724,0.21059999999999945,317965.0,181.879575,24.108329641116853
2023-11-07 12:35:00,2023-11-07 12:35:00,181.2903,0.110299999999995,0.000608786841814743,181.175,180.93,181.39,694642.0,-0.0002741083704874084,0.45999999999997954,694642.0,181.819735,22.417090094520105
2023-11-07 12:30:00,2023-11-07 12:30:00,181.18,0.0399000000000171,0.000220271491514122,181.148,181.09,181.22,379004.0,-0.0006086016062808682,0.12999999999999545,379004.0,181.761385,17.972770154374615
2023-11-07 12:25:00,2023-11-07 12:25:00,181.1401,0.00739999999998986,4.08540258053342e-05,181.1301,180.9031,181.4,794997.0,-0.00022024723531098854,0.4969000000000108,794997.0,181.69938,18.070600916195716
2023-11-07 12:20:00,2023-11-07 12:20:00,181.1327,-0.202300000000008,-0.00111561474618804,181.34,180.52,181.34,2209822.0,-4.0853191302308043e-05,0.8199999999999932,2209822.0,181.65537999999998,15.950481430537181
2023-11-07 12:15:00,2023-11-07 12:15:00,181.335,0.0485000000000184,0.000267532331420257,181.29,181.2233,181.34,289369.0,0.001116237507536665,0.11670000000000869,289369.0,181.61093999999997,26.47090459288006
2023-11-07 12:10:00,2023-11-07 12:10:00,181.2865,0.146500000000003,0.000808766699790235,181.15,181.07,181.33,427614.0,-0.0002674965510275314,0.2600000000000193,427614.0,181.56794,26.305381860937786
2023-11-07 12:05:00,2023-11-07 12:05:00,181.14,-0.330000000000013,-0.00181848239378417,181.475,181.0801,181.49,636119.0,-0.0008084398242350514,0.4099000000000217,636119.0,181.53694000000002,26.614036984968607
2023-11-07 12:00:00,2023-11-07 12:00:00,181.47,0.039999999999992,0.000220470704955035,181.4299,181.3462,181.57,387626.0,0.001820137840130225,0.2237999999999829,387626.0,181.503935,35.1986249045076
2023-11-07 11:55:00,2023-11-07 11:55:00,181.43,0.139900000000011,0.000771691338909358,181.2901,181.23,181.435,352023.0,-0.0002204464048607073,0.2050000000000125,352023.0,181.467515,34.53591341423456
2023-11-07 11:50:00,2023-11-07 11:50:00,181.2901,-0.0798000000000059,-0.000439984804534853,181.3615,181.18,181.4908,578025.0,-0.0007713937382421706,0.3108000000000004,578025.0,181.43159,33.44222131482255
2023-11-07 11:45:00,2023-11-07 11:45:00,181.3699,-0.200400000000002,-0.00110370473585163,181.575,181.35,181.64,438177.0,0.0004400816262499938,0.28999999999999204,438177.0,181.41134,33.892118426389686
2023-11-07 11:40:00,2023-11-07 11:40:00,181.5703,0.0201000000000136,0.000110713180156307,181.55,181.4114,181.6,484133.0,0.0011043142664593883,0.1886000000000081,484133.0,181.39174,41.15004104203625
2023-11-07 11:35:00,2023-11-07 11:35:00,181.5502,0.0985000000000014,0.000542844183879244,181.455,181.2,181.56,516501.0,-0.00011070705190446122,0.36000000000001364,516501.0,181.36549,41.50688513160206
2023-11-07 11:30:00,2023-11-07 11:30:00,181.4517,0.0615999999999985,0.000339599570208068,181.4,181.3732,181.595,902949.0,-0.0005426968972753271,0.22180000000000177,902949.0,181.34699,38.51406136644899
