Local Date,Local Time,Bid,Ask,High,Low,Open,Refresh Rate,BidNet,BTC_Log_Change,BTC_Bid_ask_spread
2022-12-28 13:20:00,2022-12-28 13:20:00,16616.17,16616.18,16640.75,16614.97,16636.0,573,-7.40000000000146,-0.00043570694139413404,0.010000000002037268
2022-12-28 13:25:00,2022-12-28 13:25:00,16619.33,16621.14,16639.25,16616.01,16616.17,544,3.16000000000349,-0.0011927042566398098,1.8099999999976717
2022-12-28 13:30:00,2022-12-28 13:30:00,16628.86,16629.92,16642.68,16618.07,16629.25,537,9.52999999999884,0.0007868753455302433,1.0599999999976717
2022-12-28 13:35:00,2022-12-28 13:35:00,16620.0,16621.0,16636.1,16610.0,16619.35,569,-8.86000000000058,-0.0005955138136690027,1.0
2022-12-28 13:40:00,2022-12-28 13:40:00,16617.0,16618.0,16628.06,16605.0,16621.88,546,-3.0,0.00015222060103606936,1.0
2022-12-28 13:45:00,2022-12-28 13:45:00,16622.0,16623.0,16631.57,16609.67,16617.0,574,5.0,-0.0002936320378462211,1.0
2022-12-28 13:50:00,2022-12-28 13:50:00,16622.07,16622.08,16634.44,16614.99,16622.0,580,0.069999999999709,0.00030085141175803114,0.010000000002037268
2022-12-28 13:55:00,2022-12-28 13:55:00,16618.16,16618.17,16631.04,16600.87,16622.07,541,-3.90999999999985,4.211277379616768e-06,0.00999999999839929
2022-12-28 14:00:00,2022-12-28 14:00:00,16623.0,16625.0,16636.59,16618.16,16623.25,528,4.84000000000015,7.09874352537823e-05,2.0
2022-12-28 14:05:00,2022-12-28 14:05:00,16623.39,16623.42,16633.0,16618.16,16624.0,544,0.389999999999418,4.5116513403451235e-05,0.029999999998835847
2022-12-28 14:10:00,2022-12-28 14:10:00,16608.97,16608.98,16636.0,16600.09,16623.39,533,-14.4199999999983,-3.6694609716384035e-05,0.00999999999839929
2022-12-28 14:15:00,2022-12-28 14:15:00,16604.97,16604.98,16623.95,16602.54,16617.0,526,-4.0,-0.0003844720280786554,0.00999999999839929
2022-12-28 14:20:00,2022-12-28 14:20:00,16618.0,16619.0,16621.98,16604.42,16617.0,566,13.0299999999988,0.0,1.0
2022-12-28 14:25:00,2022-12-28 14:25:00,16595.59,16598.16,16619.46,16590.41,16618.0,462,-22.4099999999999,6.01775237130979e-05,2.569999999999709
2022-12-28 14:30:00,2022-12-28 14:30:00,16604.0,16605.0,16610.53,16590.11,16605.25,518,8.40999999999985,-0.0007675348213031385,1.0
2022-12-28 14:35:00,2022-12-28 14:35:00,16601.0,16602.0,16611.9,16590.15,16594.99,564,-3.0,-0.0006180678408719142,1.0
2022-12-28 14:40:00,2022-12-28 14:40:00,16601.0,16602.0,16608.45,16587.27,16590.91,535,0.0,-0.0002458875619198644,1.0
2022-12-28 14:45:00,2022-12-28 14:45:00,16596.9,16597.45,16608.42,16586.33,16591.15,554,-4.09999999999854,1.4465648004207254e-05,0.5499999999992724
2022-12-28 14:50:00,2022-12-28 14:50:00,16595.86,16595.98,16610.61,16593.56,16593.56,541,-1.04000000000087,0.00014524761579885496,0.11999999999898137
2022-12-28 14:55:00,2022-12-28 14:55:00,16585.67,16585.82,16606.03,16576.57,16601.25,550,-10.1900000000023,0.00046332544982587533,0.1500000000014552
2022-12-28 15:00:00,2022-12-28 15:00:00,16587.0,16588.0,16597.05,16575.17,16588.5,552,1.33000000000175,-0.0007683095309360699,1.0
2022-12-28 15:05:00,2022-12-28 15:05:00,16575.24,16578.03,16594.34,16570.0,16580.16,610,-11.7599999999984,-0.0005028843598601694,2.789999999997235
2022-12-28 15:10:00,2022-12-28 15:10:00,16588.0,16589.0,16592.96,16575.24,16577.0,566,12.7599999999984,-0.00019060739879812102,1.0
2022-12-28 15:15:00,2022-12-28 15:15:00,16580.79,16581.34,16595.5,16573.49,16583.0,504,-7.20999999999913,0.00036188178923277016,0.5499999999992724
2022-12-28 15:20:00,2022-12-28 15:20:00,16590.6,16591.32,16604.68,16574.36,16581.25,597,9.80999999999767,-0.00010553532804898817,0.7200000000011642
2022-12-28 15:25:00,2022-12-28 15:25:00,16589.29,16590.57,16604.68,16586.65,16593.0,555,-1.30999999999767,0.0007083807767378944,1.2799999999988358
2022-12-28 15:30:00,2022-12-28 15:30:00,16593.7,16593.96,16607.88,16589.3,16590.5,541,4.40999999999985,-0.00015067729472356968,0.2599999999983993
2022-12-28 15:35:00,2022-12-28 15:35:00,16591.0,16592.0,16606.96,16582.7,16596.75,666,-2.70000000000073,0.00037665067602088035,1.0
2022-12-28 15:40:00,2022-12-28 15:40:00,16587.37,16590.04,16601.04,16582.2,16591.0,597,-3.63000000000102,-0.0003465134007297385,2.6700000000018917
2022-12-28 15:45:00,2022-12-28 15:45:00,16582.36,16587.02,16599.9,16582.24,16593.5,550,-5.0099999999984,0.0001506727541309724,4.6599999999998545
2022-12-28 15:50:00,2022-12-28 15:50:00,16587.02,16587.03,16600.34,16580.0,16582.44,644,4.65999999999985,-0.0006667482765963487,0.00999999999839929
2022-12-28 15:55:00,2022-12-28 15:55:00,16593.5,16594.38,16600.15,16584.37,16595.0,642,6.47999999999956,0.0007571410331848959,0.8800000000010186
2022-12-28 16:00:00,2022-12-28 16:00:00,16585.0,16586.0,16599.81,16584.0,16591.0,602,-8.5,-0.0002410655107196456,1.0
2022-12-29 09:30:00,2022-12-29 09:30:00,16611.0,16612.0,16634.34,16611.0,16616.0,700,-9.54000000000087,0.0007224563830188447,1.0
2022-12-29 09:35:00,2022-12-29 09:35:00,16629.7,16634.45,16645.62,16606.0,16615.82,906,18.7000000000007,-1.0832990790313043e-05,4.75
2022-12-29 09:40:00,2022-12-29 09:40:00,16639.0,16642.94,16649.16,16610.45,16631.0,875,9.29999999999927,0.0009131701049819915,3.9399999999986903
2022-12-29 09:45:00,2022-12-29 09:45:00,16636.0,16637.0,16662.21,16633.73,16636.75,772,-3.0,0.0003456801290894922,1.0
2022-12-29 09:50:00,2022-12-29 09:50:00,16636.72,16640.98,16654.13,16630.0,16636.0,739,0.720000000001164,-4.5081936427130924e-05,4.259999999998399
2022-12-29 09:55:00,2022-12-29 09:55:00,16627.25,16627.81,16646.9,16619.0,16636.72,867,-9.47000000000116,4.3278697991188246e-05,0.5600000000013097
2022-12-29 10:00:00,2022-12-29 10:00:00,16622.0,16623.0,16640.3,16618.0,16629.0,788,-5.25,-0.0004641414728791159,1.0
2022-12-29 10:05:00,2022-12-29 10:05:00,16624.24,16624.25,16637.95,16619.0,16623.82,716,2.2400000000016,-0.0003115525264864205,0.00999999999839929
2022-12-29 10:10:00,2022-12-29 10:10:00,16646.09,16649.99,16657.54,16622.07,16628.0,701,21.8499999999985,0.000251414811100233,3.900000000001455
2022-12-29 10:15:00,2022-12-29 10:15:00,16643.0,16644.0,16662.23,16639.0,16644.25,642,-3.09000000000015,0.0009767900452800392,1.0
2022-12-29 10:20:00,2022-12-29 10:20:00,16637.47,16640.34,16648.51,16631.0,16643.0,663,-5.52999999999884,-7.510383108173082e-05,2.8699999999989814
2022-12-29 10:25:00,2022-12-29 10:25:00,16635.0,16636.0,16643.97,16626.08,16639.0,574,-2.47000000000116,-0.00024037017121920253,1.0
2022-12-29 10:30:00,2022-12-29 10:30:00,16628.0,16629.0,16641.11,16623.0,16635.0,416,-7.0,-0.00024042796293013486,1.0
2022-12-29 10:35:00,2022-12-29 10:35:00,16618.19,16622.46,16641.1,16617.2,16628.0,534,-9.81000000000131,-0.0004208880800490224,4.270000000000437
2022-12-29 10:40:00,2022-12-29 10:40:00,16619.6,16623.09,16635.71,16617.38,16623.0,531,1.40999999999985,-0.0003007428370686977,3.4900000000016007
2022-12-29 10:45:00,2022-12-29 10:45:00,16618.46,16623.47,16638.89,16617.43,16627.0,531,-1.13999999999942,0.00024060150492009413,5.010000000002037
2022-12-29 10:50:00,2022-12-29 10:50:00,16610.03,16613.2,16628.3,16610.0,16627.25,633,-8.43000000000029,1.5035672132419646e-05,3.1700000000018917
2022-12-29 10:55:00,2022-12-29 10:55:00,16608.94,16610.04,16621.04,16604.21,16610.03,588,-1.09000000000015,-0.0010361859659234766,1.1000000000021828
2022-12-29 11:00:00,2022-12-29 11:00:00,16607.01,16609.0,16624.36,16604.24,16607.0,580,-1.93000000000029,-0.00018243653983535997,1.9900000000016007
2022-12-29 11:05:00,2022-12-29 11:05:00,16608.0,16609.0,16618.79,16607.0,16608.75,561,0.990000000001601,0.00010537169876458801,1.0
2022-12-29 11:10:00,2022-12-29 11:10:00,16609.0,16610.0,16618.62,16608.0,16609.19,644,1.0,2.6491708999590494e-05,1.0
2022-12-29 11:15:00,2022-12-29 11:15:00,16608.0,16609.0,16618.4,16603.61,16609.0,602,-1.0,-1.1439515518532932e-05,1.0
2022-12-29 11:20:00,2022-12-29 11:20:00,16620.03,16620.04,16627.34,16603.88,16617.21,732,12.0299999999988,0.0004941881825877509,0.010000000002037268
2022-12-29 11:25:00,2022-12-29 11:25:00,16626.52,16628.16,16627.55,16614.24,16614.5,568,6.4900000000016,-0.00016309723490038768,1.639999999999418
2022-12-29 11:30:00,2022-12-29 11:30:00,16632.0,16633.0,16637.64,16616.25,16626.52,584,5.47999999999956,0.0007232028694603746,1.0
2022-12-29 11:35:00,2022-12-29 11:35:00,16643.74,16644.97,16653.34,16625.25,16625.25,576,11.7400000000016,-7.638691117000995e-05,1.2299999999995634
2022-12-29 11:40:00,2022-12-29 11:40:00,16640.19,16640.2,16653.51,16635.0,16643.74,521,-3.55000000000291,0.001111545730949713,0.010000000002037268
2022-12-29 11:45:00,2022-12-29 11:45:00,16635.15,16635.7,16648.86,16633.73,16635.0,430,-5.03999999999724,-0.0005252602833488711,0.5499999999992724
2022-12-29 11:50:00,2022-12-29 11:50:00,16637.46,16639.0,16648.75,16634.88,16635.0,507,2.30999999999767,0.0,1.5400000000008731
2022-12-29 11:55:00,2022-12-29 11:55:00,16640.0,16641.0,16651.76,16634.62,16635.0,610,2.54000000000087,0.0,1.0
2022-12-29 12:00:00,2022-12-29 12:00:00,16621.83,16621.99,16647.07,16617.99,16643.04,560,-18.1699999999983,0.0004832015441075433,0.15999999999985448
2022-12-29 12:05:00,2022-12-29 12:05:00,16620.92,16621.03,16641.13,16617.7,16632.5,487,-0.910000000003492,-0.0006334983806420008,0.11000000000058208
2022-12-29 12:10:00,2022-12-29 12:10:00,16618.58,16618.95,16638.55,16612.17,16632.5,469,-2.33999999999651,0.0,0.36999999999898137
2022-12-29 12:15:00,2022-12-29 12:15:00,16620.0,16620.54,16635.91,16618.56,16626.0,511,1.41999999999825,-0.00039087752500916633,0.5400000000008731
2022-12-29 12:20:00,2022-12-29 12:20:00,16619.99,16620.0,16637.57,16618.56,16618.56,500,-0.00999999999839929,-0.0004475920345589327,0.00999999999839929
2022-12-29 12:25:00,2022-12-29 12:25:00,16622.0,16623.0,16641.65,16619.99,16630.0,525,2.0099999999984,0.0006881501304988072,1.0
2022-12-29 12:30:00,2022-12-29 12:30:00,16618.56,16618.57,16637.74,16618.56,16624.13,546,-3.43999999999869,-0.00035303885929152863,0.00999999999839929
2022-12-29 12:35:00,2022-12-29 12:35:00,16603.38,16607.31,16631.13,16601.3,16618.56,482,-15.1800000000003,-0.00033511127120736605,3.930000000000291
2022-12-29 12:40:00,2022-12-29 12:40:00,16593.18,16593.2,16626.48,16586.2,16618.0,624,-10.2000000000007,-3.369783154776549e-05,0.020000000000436557
2022-12-29 12:45:00,2022-12-29 12:45:00,16602.32,16602.8,16619.02,16593.17,16599.5,571,9.13999999999942,-0.0011138708158506146,0.47999999999956344
2022-12-29 12:50:00,2022-12-29 12:50:00,16597.86,16599.97,16619.03,16597.86,16605.75,520,-4.45999999999913,0.0003764465001050686,2.110000000000582
2022-12-29 12:55:00,2022-12-29 12:55:00,16599.98,16600.0,16619.03,16597.86,16606.0,642,2.11999999999898,1.5054912794656867e-05,0.020000000000436557
2022-12-29 13:00:00,2022-12-29 13:00:00,16599.99,16600.0,16621.32,16599.21,16611.0,527,0.0100000000020373,0.0003010506691009519,0.00999999999839929
2022-12-29 13:05:00,2022-12-29 13:05:00,16599.06,16599.07,16616.83,16599.06,16613.0,519,-0.930000000000291,0.00012039489540194616,0.00999999999839929
2022-12-29 13:10:00,2022-12-29 13:10:00,16594.55,16597.9,16614.56,16594.5,16607.72,475,-4.51000000000204,-0.0003178739078779079,3.350000000002183
2022-12-29 13:15:00,2022-12-29 13:15:00,16596.4,16596.41,16616.61,16594.5,16607.75,548,1.85000000000218,1.806387204549192e-06,0.00999999999839929
2022-12-29 13:20:00,2022-12-29 13:20:00,16606.64,16607.01,16624.26,16594.5,16607.75,580,10.239999999998,0.0,0.36999999999898137
2022-12-29 13:25:00,2022-12-29 13:25:00,16605.91,16607.89,16621.65,16605.54,16614.5,539,-0.729999999999563,0.00040635418088073974,1.9799999999995634
2022-12-29 13:30:00,2022-12-29 13:30:00,16607.3,16608.79,16632.04,16605.91,16612.91,547,1.38999999999942,-9.570411905189965e-05,1.4900000000016007
2022-12-29 13:35:00,2022-12-29 13:35:00,16607.59,16607.61,16630.92,16607.3,16614.5,579,0.290000000000873,9.570411905204697e-05,0.020000000000436557
2022-12-29 13:40:00,2022-12-29 13:40:00,16608.44,16608.45,16623.51,16607.38,16615.0,533,0.849999999998545,3.00937420087141e-05,0.010000000002037268
2022-12-29 13:45:00,2022-12-29 13:45:00,16619.0,16620.0,16627.93,16608.44,16608.44,542,10.5600000000013,-0.0003949019177576136,1.0
2022-12-29 13:50:00,2022-12-29 13:50:00,16614.0,16615.0,16625.39,16605.91,16619.0,528,-5.0,0.0006356192565862762,1.0
2022-12-29 13:55:00,2022-12-29 13:55:00,16615.0,16616.0,16622.63,16603.8,16616.25,497,1.0,-0.0001654869457143184,1.0
2022-12-29 14:00:00,2022-12-29 14:00:00,16618.74,16618.75,16633.89,16607.72,16616.25,496,3.7400000000016,0.0,0.00999999999839929
2022-12-29 14:05:00,2022-12-29 14:05:00,16619.99,16623.24,16631.0,16618.74,16618.74,486,1.25,0.00014984207936649205,3.25
2022-12-29 14:10:00,2022-12-29 14:10:00,16621.99,16622.0,16631.0,16619.99,16626.0,534,2.0,0.0004367608298580376,0.00999999999839929
2022-12-29 14:15:00,2022-12-29 14:15:00,16630.0,16631.0,16636.82,16620.34,16626.0,618,8.0099999999984,0.0,1.0
2022-12-29 14:20:00,2022-12-29 14:20:00,16628.0,16629.0,16640.11,16621.86,16630.0,625,-2.0,0.00024055809593995193,1.0
2022-12-29 14:25:00,2022-12-29 14:25:00,16616.91,16617.8,16640.19,16594.5,16628.0,590,-11.0900000000001,-0.0001202718144453092,0.8899999999994179
2022-12-29 14:30:00,2022-12-29 14:30:00,16610.12,16610.67,16623.74,16593.09,16603.0,571,-6.79000000000087,-0.0015046194647417323,0.5499999999992724
2022-12-29 14:35:00,2022-12-29 14:35:00,16608.0,16610.0,16621.71,16598.82,16607.5,584,-2.11999999999898,0.00027099863160992137,2.0
2022-12-29 14:40:00,2022-12-29 14:40:00,16603.69,16606.22,16620.07,16603.54,16612.25,486,-4.31000000000131,0.00028597445991452333,2.530000000002474
2022-12-29 14:45:00,2022-12-29 14:45:00,16608.21,16608.22,16620.08,16603.0,16620.07,524,4.52000000000044,0.00047062619427933966,0.010000000002037268
2022-12-29 14:50:00,2022-12-29 14:50:00,16606.0,16607.0,16620.07,16601.0,16604.0,501,-2.20999999999913,-0.0009673710206606475,1.0
2022-12-29 14:55:00,2022-12-29 14:55:00,16602.0,16603.0,16620.07,16591.12,16604.16,586,-4.0,9.63618580508014e-06,1.0
2022-12-29 15:00:00,2022-12-29 15:00:00,16600.99,16606.98,16613.82,16596.07,16598.25,495,-1.0099999999984,-0.0003559982581033681,5.989999999997963
2022-12-29 15:05:00,2022-12-29 15:05:00,16605.47,16609.6,16617.26,16600.53,16600.75,523,4.47999999999956,0.00015060694627710186,4.129999999997381
2022-12-29 15:10:00,2022-12-29 15:10:00,16598.28,16601.88,16617.26,16598.28,16606.21,430,-7.19000000000233,0.00032884672666232974,3.600000000002183
2022-12-29 15:15:00,2022-12-29 15:15:00,16604.0,16605.0,16610.82,16598.27,16604.23,530,5.72000000000116,-0.0001192396127450064,1.0
2022-12-29 15:20:00,2022-12-29 15:20:00,16601.17,16601.18,16613.47,16600.0,16602.0,528,-2.83000000000175,-0.00013431214584441864,0.010000000002037268
2022-12-29 15:25:00,2022-12-29 15:25:00,16588.0,16589.0,16604.8,16583.25,16599.75,718,-13.1699999999983,-0.00013553502471673926,1.0
2022-12-29 15:30:00,2022-12-29 15:30:00,16590.0,16591.0,16602.91,16583.25,16583.25,562,2.0,-0.0009944852098891393,1.0
2022-12-29 15:35:00,2022-12-29 15:35:00,16592.69,16593.25,16606.12,16584.0,16595.79,516,2.68999999999869,0.0007558989408430675,0.5600000000013097
2022-12-29 15:40:00,2022-12-29 15:40:00,16572.0,16573.0,16592.2,16558.0,16585.0,913,-20.6899999999987,-0.0006503763400653183,1.0
2022-12-29 15:45:00,2022-12-29 15:45:00,16578.26,16581.63,16586.83,16561.6,16566.51,661,6.2599999999984,-0.001115484749700357,3.3700000000026193
2022-12-29 15:50:00,2022-12-29 15:50:00,16596.01,16600.42,16597.63,16573.89,16579.0,626,17.75,0.0007536466080128581,4.4099999999998545
2022-12-29 15:55:00,2022-12-29 15:55:00,16604.0,16606.0,16610.22,16584.25,16586.25,635,7.9900000000016,0.0004372046111809783,2.0
2022-12-29 16:00:00,2022-12-29 16:00:00,16598.09,16598.64,16607.7,16591.0,16605.57,609,-5.90999999999985,0.0011641423809792386,0.5499999999992724
2022-12-30 09:30:00,2022-12-30 09:30:00,16465.27,16468.0,16482.73,16460.0,16462.0,619,1.43999999999869,-0.0005738846224345291,2.7299999999995634
2022-12-30 09:35:00,2022-12-30 09:35:00,16482.0,16483.0,16487.0,16442.45,16466.33,789,16.7299999999996,0.0002629954221764806,1.0
2022-12-30 09:40:00,2022-12-30 09:40:00,16487.0,16488.0,16502.26,16460.69,16482.0,735,5.0,0.0009511863685629448,1.0
2022-12-30 09:45:00,2022-12-30 09:45:00,16471.0,16472.0,16490.19,16459.87,16487.0,680,-16.0,0.00030331523784963015,1.0
2022-12-30 09:50:00,2022-12-30 09:50:00,16379.0,16381.0,16480.26,16337.0,16471.25,934,-92.0,-0.0009557547017166313,2.0
2022-12-30 09:55:00,2022-12-30 09:55:00,16396.0,16397.0,16454.13,16360.77,16379.0,1012,17.0,-0.005616410377082487,1.0
2022-12-30 10:00:00,2022-12-30 10:00:00,16403.0,16404.0,16415.39,16382.0,16397.5,900,7.0,0.0011288576855111234,1.0
2022-12-30 10:05:00,2022-12-30 10:05:00,16402.41,16409.31,16420.58,16391.69,16403.0,922,-0.590000000000146,0.0003353607445952047,6.900000000001455
2022-12-30 10:10:00,2022-12-30 10:10:00,16415.0,16416.0,16420.07,16393.95,16405.0,887,12.5900000000001,0.00012192148271634147,1.0
2022-12-30 10:15:00,2022-12-30 10:15:00,16439.34,16447.24,16448.04,16405.63,16413.2,808,24.3400000000001,0.0004997227252343601,7.900000000001455
2022-12-30 10:20:00,2022-12-30 10:20:00,16501.0,16502.0,16525.16,16437.65,16439.25,939,61.6599999999999,0.0015858790111345255,1.0
2022-12-30 10:25:00,2022-12-30 10:25:00,16505.81,16513.09,16519.53,16494.75,16497.88,888,4.81000000000131,0.0035601196537309756,7.279999999998836
2022-12-30 10:30:00,2022-12-30 10:30:00,16497.0,16498.0,16516.22,16493.76,16505.87,815,-8.81000000000131,0.0004841874124057144,1.0
2022-12-30 10:35:00,2022-12-30 10:35:00,16516.0,16517.0,16522.0,16496.02,16502.5,812,19.0,-0.00020419063478187594,1.0
2022-12-30 10:40:00,2022-12-30 10:40:00,16537.0,16538.0,16550.16,16507.06,16514.37,800,21.0,0.00071902639537897,1.0
2022-12-30 10:45:00,2022-12-30 10:45:00,16549.0,16550.0,16553.0,16527.89,16537.0,750,12.0,0.0013693836918916217,1.0
2022-12-30 10:50:00,2022-12-30 10:50:00,16552.0,16553.0,16565.83,16536.7,16551.0,793,3.0,0.0008462282903441564,1.0
2022-12-30 10:55:00,2022-12-30 10:55:00,16542.19,16542.73,16559.1,16528.87,16557.46,630,-9.81000000000131,0.00039023259203109864,0.5400000000008731
2022-12-30 11:00:00,2022-12-30 11:00:00,16551.0,16552.0,16559.28,16532.9,16540.0,713,8.81000000000131,-0.00105506595488922,1.0
2022-12-30 11:05:00,2022-12-30 11:05:00,16556.0,16557.0,16567.99,16545.97,16551.0,743,5.0,0.0006648333628581598,1.0
2022-12-30 11:10:00,2022-12-30 11:10:00,16553.91,16558.82,16568.59,16545.39,16567.19,687,-2.09000000000015,0.0009777105143543201,4.9099999999998545
2022-12-30 11:15:00,2022-12-30 11:15:00,16533.48,16535.77,16559.54,16530.7,16553.91,626,-20.4300000000003,-0.0008019057767794304,2.290000000000873
2022-12-30 11:20:00,2022-12-30 11:20:00,16528.88,16528.92,16538.67,16521.0,16538.66,583,-4.59999999999854,-0.0009216571018516241,0.039999999997235136
2022-12-30 11:25:00,2022-12-30 11:25:00,16524.79,16527.94,16531.33,16518.0,16531.33,567,-4.09000000000015,-0.000443302227792447,3.149999999997817
2022-12-30 11:30:00,2022-12-30 11:30:00,16515.0,16516.0,16524.79,16513.31,16524.79,549,-9.79000000000087,-0.00039569072748604436,1.0
2022-12-30 11:35:00,2022-12-30 11:35:00,16530.86,16531.84,16534.65,16512.75,16515.0,725,15.8600000000006,-0.0005926187960951526,0.9799999999995634
2022-12-30 11:40:00,2022-12-30 11:40:00,16530.05,16531.13,16530.86,16520.57,16523.25,631,-0.81000000000131,0.0004994211358941736,1.0800000000017462
2022-12-30 11:45:00,2022-12-30 11:45:00,16519.0,16520.0,16530.96,16518.0,16523.25,695,-11.0499999999993,0.0,1.0
2022-12-30 11:50:00,2022-12-30 11:50:00,16544.48,16544.49,16544.48,16516.75,16530.0,604,25.4799999999996,0.0004084318542856616,0.010000000002037268
2022-12-30 11:55:00,2022-12-30 11:55:00,16536.76,16538.76,16540.84,16529.0,16530.0,553,-7.72000000000116,0.0,2.0
2022-12-30 12:00:00,2022-12-30 12:00:00,16541.03,16545.19,16543.62,16528.98,16530.0,564,4.27000000000044,0.0,4.1599999999998545
2022-12-30 12:05:00,2022-12-30 12:05:00,16534.72,16536.33,16545.01,16531.0,16537.5,563,-6.30999999999767,0.0004536176081412362,1.610000000000582
2022-12-30 12:10:00,2022-12-30 12:10:00,16526.0,16527.0,16539.12,16521.86,16531.0,562,-8.72000000000116,-0.00039312337019897184,1.0
2022-12-30 12:15:00,2022-12-30 12:15:00,16530.0,16530.01,16530.28,16521.0,16527.95,526,4.0,-0.00018451886757762768,0.00999999999839929
2022-12-30 12:20:00,2022-12-30 12:20:00,16524.87,16526.5,16526.66,16515.5,16526.46,533,-5.13000000000102,-9.01543849072415e-05,1.6300000000010186
2022-12-30 12:25:00,2022-12-30 12:25:00,16524.76,16526.5,16525.75,16514.75,16515.5,670,-0.110000000000582,-0.0006633989268164575,1.7400000000016007
2022-12-30 12:30:00,2022-12-30 12:30:00,16530.27,16530.96,16537.31,16514.75,16521.0,684,5.51000000000204,0.00033296505688031833,0.6899999999986903
2022-12-30 12:35:00,2022-12-30 12:35:00,16529.99,16530.0,16535.94,16522.19,16522.22,669,-0.279999999998836,7.384268243557955e-05,0.00999999999839929
2022-12-30 12:40:00,2022-12-30 12:40:00,16517.62,16519.52,16535.85,16516.75,16530.5,576,-12.3700000000026,0.0005010177784582825,1.9000000000014552
2022-12-30 12:45:00,2022-12-30 12:45:00,16521.42,16525.58,16525.5,16515.06,16523.43,735,3.79999999999927,-0.0004277857493991034,4.1600000000034925
2022-12-30 12:50:00,2022-12-30 12:50:00,16520.55,16523.19,16523.33,16514.63,16519.0,666,-0.869999999998981,-0.0002681400869453422,2.639999999999418
2022-12-30 12:55:00,2022-12-30 12:55:00,16515.0,16516.0,16523.0,16513.25,16517.0,602,-5.54999999999927,-0.00012108003405032751,1.0
2022-12-30 13:00:00,2022-12-30 13:00:00,16525.0,16526.0,16525.0,16512.92,16513.25,627,10.0,-0.00022706458571225424,1.0
2022-12-30 13:05:00,2022-12-30 13:05:00,16520.12,16524.46,16528.25,16514.79,16525.0,663,-4.88000000000102,0.0007112967845090323,4.3400000000001455
2022-12-30 13:10:00,2022-12-30 13:10:00,16523.0,16524.0,16527.42,16518.75,16520.18,637,2.88000000000102,-0.00029172182050047404,1.0
2022-12-30 13:15:00,2022-12-30 13:15:00,16526.38,16527.42,16530.12,16518.75,16523.0,581,3.38000000000102,0.0001706857516042129,1.0399999999972351
2022-12-30 13:20:00,2022-12-30 13:20:00,16530.06,16530.16,16534.88,16521.75,16526.38,603,3.68000000000029,0.00020454241572972635,0.09999999999854481
2022-12-30 13:25:00,2022-12-30 13:25:00,16519.0,16520.0,16530.06,16517.49,16522.25,526,-11.0600000000013,-0.0002499347187160502,1.0
2022-12-30 13:30:00,2022-12-30 13:30:00,16525.24,16526.84,16526.47,16514.57,16519.25,499,6.2400000000016,-0.00018158981936309553,1.5999999999985448
2022-12-30 13:35:00,2022-12-30 13:35:00,16534.0,16535.0,16539.41,16517.22,16524.19,644,8.7599999999984,0.00029900034843841105,1.0
2022-12-30 13:40:00,2022-12-30 13:40:00,16540.0,16541.0,16555.51,16526.5,16534.0,664,6.0,0.0005934989355410725,1.0
2022-12-30 13:45:00,2022-12-30 13:45:00,16546.57,16549.35,16550.88,16537.0,16540.0,648,6.56999999999971,0.0003628227650613835,2.779999999998836
2022-12-30 13:50:00,2022-12-30 13:50:00,16549.0,16550.0,16557.86,16539.25,16539.25,619,2.43000000000029,-4.5345647203534425e-05,1.0
2022-12-30 13:55:00,2022-12-30 13:55:00,16563.0,16564.0,16563.0,16544.25,16549.0,592,14.0,0.0005893330884645136,1.0
2022-12-30 14:00:00,2022-12-30 14:00:00,16560.0,16561.0,16565.49,16547.35,16563.0,659,-3.0,0.000845614933210969,1.0
2022-12-30 14:05:00,2022-12-30 14:05:00,16555.18,16555.58,16563.29,16550.5,16560.0,711,-4.81999999999971,-0.00018114301290366605,0.4000000000014552
2022-12-30 14:10:00,2022-12-30 14:10:00,16552.0,16553.0,16558.45,16549.25,16552.0,667,-3.18000000000029,-0.00048320851387177353,1.0
2022-12-30 14:15:00,2022-12-30 14:15:00,16551.86,16553.88,16563.29,16548.25,16552.0,642,-0.139999999999418,0.0,2.0200000000004366
2022-12-30 14:20:00,2022-12-30 14:20:00,16548.39,16552.26,16561.43,16544.45,16552.75,511,-3.47000000000116,4.531071825816715e-05,3.8699999999989814
2022-12-30 14:25:00,2022-12-30 14:25:00,16553.09,16553.59,16561.43,16546.15,16550.0,499,4.70000000000073,-0.0001661493384281406,0.5
2022-12-30 14:30:00,2022-12-30 14:30:00,16560.62,16561.36,16561.43,16548.71,16549.75,529,7.52999999999884,-1.5105854274107054e-05,0.7400000000016007
2022-12-30 14:35:00,2022-12-30 14:35:00,16555.1,16556.68,16563.0,16553.21,16555.0,513,-5.52000000000044,0.00031717503041184985,1.5800000000017462
2022-12-30 14:40:00,2022-12-30 14:40:00,16552.98,16553.53,16562.0,16543.0,16560.13,387,-2.11999999999898,0.00030982816863694415,0.5499999999992724
2022-12-30 14:45:00,2022-12-30 14:45:00,16554.0,16555.0,16561.43,16543.0,16550.0,512,1.02000000000044,-0.0006118973447746619,1.0
2022-12-30 14:50:00,2022-12-30 14:50:00,16550.66,16551.21,16561.43,16538.5,16554.0,447,-3.34000000000015,0.0002416626401320615,0.5499999999992724
2022-12-30 14:55:00,2022-12-30 14:55:00,16545.02,16545.64,16550.67,16537.0,16538.5,449,-5.63999999999942,-0.0009367682183867291,0.6199999999989814
