Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,PEP_Log_Change,PEP_High_Low_Spread,PEP_Volume,PEP_1hr_Moving_Average,PEP_RSI,PEP_Volatility
2022-11-21 11:05:00,2022-11-21 11:05:00,184.8015,-0.0434999999999945,-0.000235332305445073,184.7871,184.55,184.87,24262.0,-0.00023536000043713096,0.3199999999999932,24262.0,183.63983,89.75335637535031,0.0015920855506605192
2022-11-21 11:10:00,2022-11-21 11:10:00,184.735,-0.0664999999999907,-0.000359845564024051,184.8115,184.72,184.912,33948.0,-0.0003599103239751801,0.19200000000000728,33948.0,183.809405,85.3965577392728,0.0015920855506605192
2022-11-21 11:15:00,2022-11-21 11:15:00,184.5907,-0.144300000000015,-0.000781118900046095,184.7707,184.52,184.80454,59837.0,-0.0007814241323729111,0.2845399999999927,59837.0,183.93444,79.69157322780285,0.0015920855506605192
2022-11-21 11:20:00,2022-11-21 11:20:00,184.48,-0.110700000000008,-0.000599705185580901,184.59,184.44,184.8,28792.0,-0.0005998850806620226,0.36000000000001364,28792.0,184.03074,80.68752782547828,0.0015920855506605192
2022-11-21 11:25:00,2022-11-21 11:25:00,184.485,0.00500000000002387,2.71032090200774e-05,184.6332,184.41,184.6332,34068.0,2.71028417346631e-05,0.2231999999999914,34068.0,184.1354,76.54850169910392,0.0015920855506605192
2022-11-21 11:30:00,2022-11-21 11:30:00,184.48,-0.00500000000002387,-2.71024744560472e-05,184.48,184.4,184.62,27232.0,-2.7102841734728033e-05,0.21999999999999886,27232.0,184.2039,73.96794353981478,0.0015920855506605192
2022-11-21 11:35:00,2022-11-21 11:35:00,184.39,-0.0900000000000034,-0.000487857762359082,184.47,184.28,184.52,39236.0,-0.00048797680367558685,0.2400000000000091,39236.0,184.26039999999998,70.04606329437792,0.0015920855506605192
2022-11-21 11:40:00,2022-11-21 11:40:00,184.19,-0.199999999999989,-0.00108465751938819,184.4257,184.1601,184.49,24222.0,-0.0010852461860617463,0.3299000000000092,24222.0,184.308685,61.515823594642626,0.0015920855506605192
2022-11-21 11:45:00,2022-11-21 11:45:00,184.16,-0.0300000000000011,-0.000162875291818237,184.19,184.11,184.329436,39257.0,-0.0001628885574390329,0.21943599999997332,39257.0,184.335685,60.86681296421286,0.0015920855506605192
2022-11-21 11:50:00,2022-11-21 11:50:00,184.26,0.0999999999999943,0.000543006081668084,184.15,184.1401,184.41,24322.0,0.0005428587072133907,0.2699000000000069,24322.0,184.361185,63.834278382517,0.0015920855506605192
2022-11-21 11:55:00,2022-11-21 11:55:00,184.289,0.0289999999999964,0.000157386301964595,184.27,184.19,184.35,13402.0,0.00015737391803993488,0.1599999999999966,13402.0,184.39568500000001,61.1056707914179,0.0015920855506605192
2022-11-21 12:00:00,2022-11-21 12:00:00,184.135,-0.153999999999996,-0.000835644015649314,184.275,183.808,184.29,40136.0,-0.0008359933607420453,0.4819999999999993,40136.0,184.41943500000002,53.21376547705745,0.0015920855506605192
2022-11-21 12:05:00,2022-11-21 12:05:00,183.9,-0.234999999999985,-0.00127623754310688,184.145,183.8838,184.22,43480.0,-0.0012770526278083941,0.33619999999999095,43480.0,184.427185,49.15895710681262,0.0015920855506605192
2022-11-21 12:10:00,2022-11-21 12:10:00,184.05,0.150000000000006,0.000815660685155006,183.922,183.85,184.16,14990.0,0.0008153282147547923,0.3100000000000023,14990.0,184.426285,49.582985821518314,0.0015920855506605192
2022-11-21 12:15:00,2022-11-21 12:15:00,184.17,0.119999999999976,0.00065199674001617,184.09,184.06,184.19,13191.0,0.0006517842824844922,0.12999999999999545,13191.0,184.43551,49.37185929648239,0.0015920855506605192
2022-11-21 12:20:00,2022-11-21 12:20:00,184.25,0.0800000000000125,0.000434381278166979,184.165,184.15,184.3,24524.0,0.0004342869619314893,0.15000000000000568,24524.0,184.43376,40.677134445534996,0.0015920855506605192
2022-11-21 12:25:00,2022-11-21 12:25:00,184.2074,-0.0425999999999931,-0.00023120759837174,184.245,184.15,184.31,19165.0,-0.00023123433096906813,0.1599999999999966,19165.0,184.43117999999998,36.486349335227736,0.0015920855506605192
2022-11-21 12:30:00,2022-11-21 12:30:00,184.1,-0.107400000000013,-0.000583038466424327,184.2,184.01,184.29,12013.0,-0.0005832084994447842,0.28000000000000114,12013.0,184.40418,30.94512195121969,0.0015920855506605192
2022-11-21 12:35:00,2022-11-21 12:35:00,184.1088,0.00880000000000791,4.78001086366535e-05,184.09,183.97,184.1099,23816.0,4.779896624779768e-05,0.13990000000001146,23816.0,184.37176000000002,33.45245830625984,0.0015920855506605192
2022-11-21 12:40:00,2022-11-21 12:40:00,184.02,-0.088799999999992,-0.000482323495672081,184.0912,183.97,184.16,31561.0,-0.0004824398510648239,0.18999999999999773,31561.0,184.34007000000003,27.217496962333513,0.0015920855506605192
2022-11-21 12:45:00,2022-11-21 12:45:00,183.96,-0.0600000000000023,-0.000326051516139562,184.01,183.93,184.06,24424.0,-0.00032610468249206294,0.12999999999999545,24424.0,184.30121499999998,26.97170379289632,0.0015920855506605192
2022-11-21 12:50:00,2022-11-21 12:50:00,183.8943,-0.065700000000021,-0.000357142857142971,183.97,183.85,183.98,19676.0,-0.00035720664784186256,0.12999999999999545,19676.0,184.25914,26.98351858949792,0.0015920855506605192
2022-11-21 12:55:00,2022-11-21 12:55:00,183.85,-0.0442999999999927,-0.000240899255713704,183.8919,183.8,183.9188,20883.0,-0.00024092827660022434,0.11879999999999313,20883.0,184.2152,28.546602560389616,0.0015920855506605192
2022-11-21 13:00:00,2022-11-21 13:00:00,183.84,-0.00999999999999091,-5.43921675278265e-05,183.85,183.75,183.95,24342.0,-5.43936468353699e-05,0.19999999999998863,24342.0,184.1782,30.314960629921927,0.0015920855506605192
2022-11-21 13:05:00,2022-11-21 13:05:00,183.98,0.139999999999986,0.000761531766753625,183.8443,183.81,184.0,18849.0,0.0007612419485654817,0.18999999999999773,18849.0,184.138755,35.65829830739439,0.0015920855506605192
2022-11-21 13:10:00,2022-11-21 13:10:00,183.985,0.00500000000002387,2.71768670508962e-05,183.97,183.91,184.01,18096.0,2.7176497766643488e-05,0.09999999999999432,18096.0,184.113255,35.94229240031861,0.0015920855506605192
2022-11-21 13:15:00,2022-11-21 13:15:00,184.19,0.204999999999984,0.00111422126803807,183.931,183.931,184.25,26520.0,0.0011136009842339473,0.3189999999999884,26520.0,184.086305,44.668372787374906,0.0015920855506605192
2022-11-21 13:20:00,2022-11-21 13:20:00,184.155,-0.0349999999999966,-0.000190021173787918,184.2,184.08,184.25,21943.0,-0.00019003923009863635,0.1699999999999875,21943.0,184.07502,48.97696714603071,0.0015920855506605192
2022-11-21 13:25:00,2022-11-21 13:25:00,184.22,0.0649999999999977,0.000352963536151599,184.1424,184.14,184.2988,21545.0,0.00035290125917663943,0.1588000000000136,21545.0,184.07264,51.7186067827682,0.0015920855506605192
2022-11-21 13:30:00,2022-11-21 13:30:00,184.205,-0.0149999999999864,-8.14243838887545e-05,184.2218,184.2,184.36,26532.0,-8.142769903390906e-05,0.160000000000025,26532.0,184.07622999999998,48.34397205829279,0.0015920855506605192
2022-11-21 13:35:00,2022-11-21 13:35:00,184.34,0.134999999999991,0.00073287912923097,184.254,184.19,184.34,20334.0,0.0007326107044624928,0.15000000000000568,20334.0,184.07542999999998,51.44345069625319,0.0015920855506605192
2022-11-21 13:40:00,2022-11-21 13:40:00,184.57,0.22999999999999,0.00124769447759569,184.35,184.26,184.6,20873.0,0.0012469167536816109,0.3400000000000034,20873.0,184.07918,61.80397264734654,0.0015920855506605192
2022-11-21 13:45:00,2022-11-21 13:45:00,184.5199,-0.0500999999999863,-0.000271441729425076,184.3277,184.3277,184.61,39959.0,-0.0002714785763993177,0.28230000000002065,39959.0,184.088315,68.69759305061291,0.0015920855506605192
2022-11-21 13:50:00,2022-11-21 13:50:00,184.47,-0.049900000000008,-0.000270431536110783,184.5,184.37,184.54,23938.0,-0.00027046810931254616,0.1699999999999875,23938.0,184.117215,63.482280431433,0.0015920855506605192
2022-11-21 13:55:00,2022-11-21 13:55:00,184.3,-0.169999999999987,-0.000921559061093877,184.4945,184.28,184.52,30018.0,-0.000921983957710408,0.2400000000000091,30018.0,184.13744,54.04329435182966,0.0015920855506605192
2022-11-21 14:00:00,2022-11-21 14:00:00,184.26,-0.0400000000000205,-0.000217037438958331,184.31,184.25,184.4036,25614.0,-0.00021706099499166684,0.1536000000000115,25614.0,184.14469,50.31895891809107,0.0015920855506605192
2022-11-21 14:05:00,2022-11-21 14:05:00,184.25,-0.00999999999999091,-5.42711386084386e-05,184.3835,184.03,184.3835,71093.0,-5.4272611339980386e-05,0.3534999999999968,71093.0,184.15161500000002,51.387622149836936,0.0015920855506605192
2022-11-21 14:10:00,2022-11-21 14:10:00,184.395,0.14500000000001,0.000786974219810096,184.255,184.255,184.42,22791.0,0.0007866647179681234,0.16499999999999204,22791.0,184.15436499999998,59.37937174106646,0.0015920855506605192
2022-11-21 14:15:00,2022-11-21 14:15:00,184.2941,-0.100900000000024,-0.000547194880555461,184.2027,184.2027,184.4,23812.0,-0.0005473446463106164,0.1973000000000127,23812.0,184.16,55.565567369495575,0.0015920855506605192
2022-11-21 14:20:00,2022-11-21 14:20:00,184.3799,0.0858000000000061,0.000465560210554793,184.3,184.183,184.41,21683.0,0.0004654518710243581,0.22700000000000387,21683.0,184.17043999999999,60.8292712282597,0.0015920855506605192
2022-11-21 14:25:00,2022-11-21 14:25:00,184.28,-0.099899999999991,-0.000541816109022681,184.3009,184.23,184.38,20918.0,-0.0005419629444116212,0.15000000000000568,20918.0,184.184985,59.40291490362,0.0015920855506605192
2022-11-21 14:30:00,2022-11-21 14:30:00,184.31,0.0300000000000011,0.000162795745604521,184.29,184.242,184.42,20875.0,0.0001627824958151092,0.17799999999999727,20875.0,184.200985,62.476739300078755,0.0015920855506605192
2022-11-21 14:35:00,2022-11-21 14:35:00,184.39,0.0799999999999841,0.00043405132656928,184.3173,184.27,184.44,18064.0,0.0004339571535418471,0.1699999999999875,18064.0,184.222255,65.86741889985913,0.0015920855506605192
2022-11-21 14:40:00,2022-11-21 14:40:00,184.573,0.183000000000021,0.000992461630240366,184.38,184.33,184.61,28159.0,0.000991969465805904,0.28000000000000114,28159.0,184.248755,69.5508375120028,0.0015920855506605192
2022-11-21 14:45:00,2022-11-21 14:45:00,184.5,-0.0730000000000075,-0.000395507468589704,184.58,184.4409,184.68,43593.0,-0.0003955857022972853,0.23910000000000764,43593.0,184.28554000000003,64.38371321088758,0.0015920855506605192
2022-11-21 14:50:00,2022-11-21 14:50:00,184.38,-0.120000000000005,-0.000650406504065065,184.49,184.36,184.5784,26564.0,-0.000650618110133664,0.21839999999997417,26564.0,184.31153999999998,60.27254759180235,0.0015920855506605192
2022-11-21 14:55:00,2022-11-21 14:55:00,184.615,0.235000000000014,0.0012745417073436,184.513,184.38,184.65,19508.0,0.0012737301685486048,0.27000000000001023,19508.0,184.34063999999998,60.88292533032898,0.0015920855506605192
2022-11-21 15:00:00,2022-11-21 15:00:00,184.45,-0.16500000000002,-0.000893751861983157,184.615,184.45,184.62,27457.0,-0.0008941514963122425,0.17000000000001592,27457.0,184.36139,57.08249303754877,0.0015920855506605192
2022-11-21 15:05:00,2022-11-21 15:05:00,184.59,0.140000000000015,0.000759013282732528,184.5081,184.39,184.5973,21931.0,0.0007587253778239638,0.2073000000000036,21931.0,184.379675,58.57434186132728,0.0015920855506605192
2022-11-21 15:10:00,2022-11-21 15:10:00,184.615,0.0250000000000057,0.000135435289018938,184.6,184.44,184.64,37731.0,0.0001354261184882918,0.19999999999998863,37731.0,184.398585,59.45746447684033,0.0015920855506605192
2022-11-21 15:15:00,2022-11-21 15:15:00,184.63,0.0149999999999864,8.12501692711121e-05,184.5321,184.51,184.64,28330.0,8.124686865485356e-05,0.12999999999999545,28330.0,184.41249,57.08146122289464,0.0015920855506605192
2022-11-21 15:20:00,2022-11-21 15:20:00,184.72,0.0900000000000034,0.000487461409305115,184.63,184.6007,184.77,36828.0,0.0004873426385881912,0.1693000000000211,36828.0,184.42649,53.93164185363804,0.0015920855506605192
2022-11-21 15:25:00,2022-11-21 15:25:00,184.6078,-0.112200000000001,-0.000607405803378093,184.6456,184.56,184.79,35915.0,-0.0006075903490163141,0.22999999999998977,35915.0,184.442385,52.231304259531555,0.0015920855506605192
2022-11-21 15:30:00,2022-11-21 15:30:00,184.6193,0.0115000000000123,6.22942259211814e-05,184.615,184.47,184.64,39283.0,6.229228571647266e-05,0.1699999999999875,39283.0,184.448135,53.86527209651536,0.0015920855506605192
2022-11-21 15:35:00,2022-11-21 15:35:00,184.61,-0.00929999999999609,-5.0373931652845e-05,184.63,184.58,184.82,52261.0,-5.0375200461963616e-05,0.23999999999998067,52261.0,184.45491,58.75409465717785,0.0015920855506605192
2022-11-21 15:40:00,2022-11-21 15:40:00,184.75,0.139999999999986,0.000758355452033944,184.62,180.76,184.81,53146.0,0.0007580680458328891,4.050000000000011,53146.0,184.47041,63.09740190313236,0.0015920855506605192
2022-11-21 15:45:00,2022-11-21 15:45:00,184.67,-0.0800000000000125,-0.000433017591339716,184.75,184.56,184.81,64695.0,-0.0004331113705299429,0.25,64695.0,184.488735,60.82139544470692,0.0015920855506605192
2022-11-21 15:50:00,2022-11-21 15:50:00,184.7901,0.120100000000008,0.000650349271673839,184.69,184.575,184.81,69686.0,0.0006501378862308752,0.23500000000001364,69686.0,184.51048500000002,60.312157435923275,0.0015920855506605192
2022-11-21 15:55:00,2022-11-21 15:55:00,185.0123,0.222200000000015,0.00120244536909724,184.8,184.6867,185.13,150065.0,0.0012017230106708488,0.4432999999999936,150065.0,184.54035,67.62886597938125,0.0015920855506605192
2022-11-21 16:00:00,2022-11-21 16:00:00,184.9,-0.112300000000005,-0.000606986670615979,185.02,184.78,185.08,323108.0,-0.0006071709616036914,0.30000000000001137,323108.0,184.57635,62.602374606251296,0.0015920855506605192
2022-11-22 09:30:00,2022-11-22 09:30:00,185.68,0.29000000000002,0.00156426991747139,185.29,185.29,186.29,8776.0,0.0015630477216807615,1.0,8776.0,,56.66146747254162,0.004073644840134265
2022-11-22 09:35:00,2022-11-22 09:35:00,185.92,0.239999999999981,0.00129254631624289,185.68,185.57,186.62,122022.0,0.0012917116973647908,1.0500000000000114,122022.0,,61.65537390439431,0.004073644840134265
2022-11-22 09:40:00,2022-11-22 09:40:00,185.56,-0.359999999999985,-0.00193631669535276,185.92,185.278,186.095816,33271.0,-0.0019381937800034112,0.8178160000000219,33271.0,,54.43186367015497,0.004073644840134265
2022-11-22 09:45:00,2022-11-22 09:45:00,185.57,0.00999999999999091,5.389092476822e-05,185.5715,185.47,185.86,32087.0,5.388947270454513e-05,0.3900000000000148,32087.0,,54.301198600676464,0.004073644840134265
2022-11-22 09:50:00,2022-11-22 09:50:00,185.8,0.230000000000018,0.0012394244759391,185.58,185.575,185.9088,67439.0,0.0012386570234907222,0.33380000000002497,67439.0,,58.54606605282021,0.004073644840134265
2022-11-22 09:55:00,2022-11-22 09:55:00,185.5,-0.300000000000011,-0.00161463939720135,185.79,185.43,185.88,30856.0,-0.0016159443322483218,0.44999999999998863,30856.0,,55.610254261698145,0.004073644840134265
2022-11-22 10:00:00,2022-11-22 10:00:00,185.64,0.139999999999986,0.000754716981132002,185.51,185.43,185.69,31964.0,0.0007544323254851004,0.2599999999999909,31964.0,,53.939789153352734,0.004073644840134265
2022-11-22 10:05:00,2022-11-22 10:05:00,185.51,-0.129999999999995,-0.000700280112044793,185.62,185.3,185.62,48012.0,-0.0007005254226932762,0.3199999999999932,48012.0,,52.09951711106439,0.004073644840134265
2022-11-22 10:10:00,2022-11-22 10:10:00,185.47,-0.039999999999992,-0.000215621799363873,185.47,185.44,185.67,23020.0,-0.00021564504908619056,0.22999999999998977,23020.0,,53.939789153352734,0.004073644840134265
2022-11-22 10:15:00,2022-11-22 10:15:00,185.5193,0.0492999999999881,0.000265811182401403,185.465,185.31,185.54,25114.0,0.00026577586086818755,0.22999999999998977,25114.0,,53.84699156003228,0.004073644840134265
2022-11-22 10:20:00,2022-11-22 10:20:00,185.65,0.130700000000019,0.000704508910932818,185.52,185.49,185.6895,19636.0,0.000704260861025384,0.19950000000000045,19636.0,,61.32034317289517,0.004073644840134265
2022-11-22 10:25:00,2022-11-22 10:25:00,185.2541,-0.395900000000012,-0.00213250740640997,185.64,185.25,185.649,34038.0,-0.002134784438096443,0.3990000000000009,34038.0,,49.7686195756568,0.004073644840134265
2022-11-22 10:30:00,2022-11-22 10:30:00,185.22,-0.0340999999999951,-0.000184071499632101,185.25,185.1,185.34,42113.0,-0.00018408844286976422,0.2400000000000091,42113.0,,49.27953890489898,0.004073644840134265
2022-11-22 10:35:00,2022-11-22 10:35:00,185.3871,0.167100000000005,0.000902170391966337,185.214,185.1,185.3871,19298.0,0.0009017636808549693,0.28710000000000946,19298.0,,57.98708720768582,0.004073644840134265
2022-11-22 10:40:00,2022-11-22 10:40:00,185.26,-0.127100000000013,-0.000685592471105125,185.37,185.22,185.43,23905.0,-0.0006858275970965451,0.21000000000000796,23905.0,,49.83132042372277,0.004073644840134265
2022-11-22 10:45:00,2022-11-22 10:45:00,185.29,0.0300000000000011,0.00016193457843032,185.2519,185.17,185.42,16298.0,0.00016192146844172056,0.25,16298.0,185.46112,50.33397902611686,0.004073644840134265
2022-11-22 10:50:00,2022-11-22 10:50:00,185.23,-0.0600000000000023,-0.000323816719736641,185.28,185.06,185.3529,33827.0,-0.0003238691596916103,0.29290000000000305,33827.0,185.45612,49.345164036408555,0.004073644840134265
2022-11-22 10:55:00,2022-11-22 10:55:00,185.35,0.120000000000005,0.000647843221940315,185.24,185.2,185.4199,28099.0,0.000647633462109663,0.21990000000002397,28099.0,185.45462,52.92759091796249,0.004073644840134265
2022-11-22 11:00:00,2022-11-22 11:00:00,185.39,0.039999999999992,0.000215807930941419,185.33,185.2105,185.4002,45026.0,0.00021578464775954436,0.1897000000000162,45026.0,185.45812,53.38251401327202,0.004073644840134265
2022-11-22 11:05:00,2022-11-22 11:05:00,185.15,-0.239999999999981,-0.00129456820756233,185.39,185.11,185.41,21908.0,-0.001295406884879168,0.29999999999998295,21908.0,185.46912,46.17127177589208,0.004073644840134265
2022-11-22 11:10:00,2022-11-22 11:10:00,184.97,-0.180000000000007,-0.000972184715095905,185.135,184.91,185.21,27532.0,-0.0009726575931640543,0.30000000000001137,27532.0,185.46137,38.26135837576859,0.004073644840134265
2022-11-22 11:15:00,2022-11-22 11:15:00,185.04,0.0699999999999932,0.000378439746985961,184.975,184.96,185.07,21647.0,0.0003783681567260401,0.10999999999998522,21647.0,185.42612000000003,34.5841216452947,0.004073644840134265
2022-11-22 11:20:00,2022-11-22 11:20:00,185.19,0.150000000000006,0.000810635538262028,185.02,184.92,185.19,26765.0,0.0008103071507304668,0.27000000000001023,26765.0,185.38112,43.00355495045755,0.004073644840134265
2022-11-22 11:25:00,2022-11-22 11:25:00,184.9462,-0.243799999999993,-0.00131648577136991,185.17,184.94,185.2188,35381.0,-0.0013173531000638266,0.2787999999999897,35381.0,185.36104500000002,39.16261292564306,0.004073644840134265
2022-11-22 11:30:00,2022-11-22 11:30:00,184.92,-0.0262000000000171,-0.000141662818700882,184.945,184.9,185.03,20652.0,-0.00014167285382572008,0.12999999999999545,20652.0,185.329295,33.54648119063609,0.004073644840134265
2022-11-22 11:35:00,2022-11-22 11:35:00,185.0442,0.124200000000002,0.000671641791044786,184.94,184.9,185.12,23589.0,0.0006714163406393971,0.21999999999999886,23589.0,185.286795,40.87816202369496,0.004073644840134265
2022-11-22 11:40:00,2022-11-22 11:40:00,184.94,-0.104199999999992,-0.000563108705919946,185.03,184.75,185.04,20418.0,-0.0005632673111713807,0.28999999999999204,20418.0,185.262795,35.78737919272342,0.004073644840134265
2022-11-22 11:45:00,2022-11-22 11:45:00,184.9261,-0.0139000000000067,-7.51595111928554e-05,184.9397,184.9,185.0588,21044.0,-7.516233581045065e-05,0.15879999999998518,21044.0,185.22878,37.55806520349467,0.004073644840134265
2022-11-22 11:50:00,2022-11-22 11:50:00,185.0075,0.0814000000000021,0.000440175832400089,184.9329,184.89,185.07,19391.0,0.0004400789834378163,0.18000000000000682,19391.0,185.201925,40.31575861635746,0.004073644840134265
2022-11-22 11:55:00,2022-11-22 11:55:00,184.9855,-0.0219999999999914,-0.000118914098077058,185.015,184.95,185.06,16949.0,-0.00011892116891898681,0.11000000000001364,16949.0,185.17942499999998,38.69355248665641,0.004073644840134265
2022-11-22 12:00:00,2022-11-22 12:00:00,185.08,0.0945000000000107,0.000510850850472122,184.967,184.9596,185.11,12041.0,0.0005107204105980312,0.15040000000001896,12041.0,185.151775,37.73877129581856,0.004073644840134265
2022-11-22 12:05:00,2022-11-22 12:05:00,184.79,-0.29000000000002,-0.00156688999351643,185.09,184.76,185.09,22120.0,-0.0015681188494647653,0.3300000000000125,22120.0,185.12427499999998,39.54022988505759,0.004073644840134265
2022-11-22 12:10:00,2022-11-22 12:10:00,184.675,-0.114999999999981,-0.000622328048054444,184.78,184.64,184.8,14933.0,-0.000622521774532547,0.160000000000025,14933.0,185.100775,38.14908236931411,0.004073644840134265
2022-11-22 12:15:00,2022-11-22 12:15:00,184.7029,0.0278999999999883,0.000151076214972185,184.685,184.68,184.83,19854.0,0.00015106480411001703,0.15000000000000568,19854.0,185.074325,34.16350337931665,0.004073644840134265
2022-11-22 12:20:00,2022-11-22 12:20:00,184.755,0.0520999999999958,0.000282074618211169,184.7,184.69,184.88,13012.0,0.0002820348426455487,0.18999999999999773,13012.0,185.04082499999998,37.890849798580504,0.004073644840134265
2022-11-22 12:25:00,2022-11-22 12:25:00,184.67,-0.085000000000008,-0.000460068739682325,184.745,184.6,184.79,19223.0,-0.0004601746037759973,0.18999999999999773,19223.0,185.01547999999997,35.5153723951031,0.004073644840134265
2022-11-22 12:30:00,2022-11-22 12:30:00,184.6919,0.0219000000000165,0.000118589917149599,184.66,184.58,184.73,11813.0,0.00011858288592129455,0.14999999999997726,11813.0,184.98448000000002,37.20089434375186,0.004073644840134265
2022-11-22 12:35:00,2022-11-22 12:35:00,184.59,-0.101900000000001,-0.000551729664376188,184.71,184.58,184.764,25059.0,-0.0005518819231938777,0.1839999999999975,25059.0,184.95798,31.765834932821747,0.004073644840134265
2022-11-22 12:40:00,2022-11-22 12:40:00,184.53,-0.0600000000000023,-0.000325044693645389,184.6066,184.53,184.66,22316.0,-0.0003250975321220146,0.12999999999999545,22316.0,184.92181,29.56273764258603,0.004073644840134265
2022-11-22 12:45:00,2022-11-22 12:45:00,184.82,0.289999999999992,0.0015715601799165,184.5305,184.5305,184.86,28732.0,0.0015703265715076716,0.32950000000002433,28732.0,184.878835,42.33983286908058,0.004073644840134265
2022-11-22 12:50:00,2022-11-22 12:50:00,184.64,-0.180000000000007,-0.000973920571366772,184.85,184.61,184.8881,12950.0,-0.0009743951401596973,0.2780999999999949,12950.0,184.864585,42.33983286908058,0.004073644840134265
2022-11-22 12:55:00,2022-11-22 12:55:00,184.53,-0.109999999999985,-0.000595753899479989,184.65,184.52,184.68,15412.0,-0.0005959314313480434,0.1599999999999966,15412.0,184.848335,38.37739288969948,0.004073644840134265
2022-11-22 13:00:00,2022-11-22 13:00:00,184.63,0.0999999999999943,0.000541917303419467,184.54,184.49,184.6488,16274.0,0.0005417705192652186,0.15879999999998518,16274.0,184.824335,36.94029850746267,0.004073644840134265
2022-11-22 13:05:00,2022-11-22 13:05:00,184.51,-0.120000000000005,-0.000649948545740154,184.645,184.5,184.72,19815.0,-0.000650159853860806,0.21999999999999886,19815.0,184.798085,39.204039204038956,0.004073644840134265
