,DateTime,Date,Open,High,Low,Close,Adj Close,Volume,CURRENCY_Log_Change,CURRENCY_High_Low_Spread
0,2022-11-21 09:30:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,,0.010620713233947754
1,2022-11-21 09:35:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
2,2022-11-21 09:40:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
3,2022-11-21 09:45:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
4,2022-11-21 09:50:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
5,2022-11-21 09:55:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
6,2022-11-21 10:00:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
7,2022-11-21 10:05:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
8,2022-11-21 10:10:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
9,2022-11-21 10:15:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
10,2022-11-21 10:20:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
11,2022-11-21 10:25:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
12,2022-11-21 10:30:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
13,2022-11-21 10:35:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
14,2022-11-21 10:40:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
15,2022-11-21 10:45:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
16,2022-11-21 10:50:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
17,2022-11-21 10:55:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
18,2022-11-21 11:00:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
19,2022-11-21 11:05:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
20,2022-11-21 11:10:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
21,2022-11-21 11:15:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
22,2022-11-21 11:20:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
23,2022-11-21 11:25:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
24,2022-11-21 11:30:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
25,2022-11-21 11:35:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
26,2022-11-21 11:40:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
27,2022-11-21 11:45:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
28,2022-11-21 11:50:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
29,2022-11-21 11:55:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
30,2022-11-21 12:00:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
31,2022-11-21 12:05:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
32,2022-11-21 12:10:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
33,2022-11-21 12:15:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
34,2022-11-21 12:20:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
35,2022-11-21 12:25:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
36,2022-11-21 12:30:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
37,2022-11-21 12:35:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
38,2022-11-21 12:40:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
39,2022-11-21 12:45:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
40,2022-11-21 12:50:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
41,2022-11-21 12:55:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
42,2022-11-21 13:00:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
43,2022-11-21 13:05:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
44,2022-11-21 13:10:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
45,2022-11-21 13:15:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
46,2022-11-21 13:20:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
47,2022-11-21 13:25:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
48,2022-11-21 13:30:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
49,2022-11-21 13:35:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
50,2022-11-21 13:40:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
51,2022-11-21 13:45:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
52,2022-11-21 13:50:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
53,2022-11-21 13:55:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
54,2022-11-21 14:00:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
55,2022-11-21 14:05:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
56,2022-11-21 14:10:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
57,2022-11-21 14:15:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
58,2022-11-21 14:20:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
59,2022-11-21 14:25:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
60,2022-11-21 14:30:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
61,2022-11-21 14:35:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
62,2022-11-21 14:40:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
63,2022-11-21 14:45:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
64,2022-11-21 14:50:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
65,2022-11-21 14:55:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
66,2022-11-21 15:00:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
67,2022-11-21 15:05:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
68,2022-11-21 15:10:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
69,2022-11-21 15:15:00,2022-11-21,1.0330898761749268,1.0333247184753418,1.022704005241394,1.0330898761749268,1.0330898761749268,0,0.0,0.010620713233947754
